
Segment Center Intensity Min Ch=4 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Segment,4,6,Image 1,5,1,100000005,510000000009,
0,,Segment,4,5,Image 1,4,1,100000005,510000000066,
0,,Segment,4,4,Image 1,3,1,100000005,510000000112,
0,,Segment,4,3,Image 1,2,1,100000005,510000000114,
0,,Segment,4,2,Image 1,1,1,100000005,510000000116,
0,,Segment,4,1,Image 1,1,1,100000005,510000000122,
0,,Segment,4,0,Image 1,1,1,100000005,510000000138,
0,,Segment,4,6,Image 1,4,1,100000005,510000000152,
0,,Segment,4,8,Image 1,4,1,100000004,510000000186,
0,,Segment,4,7,Image 1,3,1,100000004,510000000190,
1,,Segment,4,6,Image 1,2,1,100000004,510000000192,
0,,Segment,4,5,Image 1,2,1,100000004,510000000216,
0,,Segment,4,4,Image 1,2,1,100000004,510000000250,
0,,Segment,4,3,Image 1,1,1,100000004,510000000257,
0,,Segment,4,2,Image 1,1,1,100000004,510000000265,
0,,Segment,4,1,Image 1,1,1,100000004,510000000278,
0,,Segment,4,0,Image 1,1,1,100000004,510000000293,
0,,Segment,4,5,Image 1,5,1,100000004,510000000338,
0,,Segment,4,4,Image 1,4,1,100000004,510000000355,
0,,Segment,4,3,Image 1,3,1,100000004,510000000435,
0,,Segment,4,2,Image 1,3,1,100000004,510000000445,
0,,Segment,4,1,Image 1,2,1,100000004,510000000478,
1,,Segment,4,0,Image 1,1,1,100000004,510000000483,
0,,Segment,4,1,Image 1,1,1,100000003,510000000519,
0,,Segment,4,0,Image 1,1,1,100000003,510000000557,
0,,Segment,4,5,Image 1,5,1,100000004,510000000628,
0,,Segment,4,4,Image 1,4,1,100000004,510000000633,
0,,Segment,4,3,Image 1,4,1,100000004,510000000641,
0,,Segment,4,2,Image 1,3,1,100000004,510000000693,
1,,Segment,4,1,Image 1,2,1,100000004,510000000703,
0,,Segment,4,0,Image 1,1,1,100000004,510000000718,
0,,Segment,4,16,Image 1,6,1,100000005,510000000763,
0,,Segment,4,15,Image 1,5,1,100000005,510000000777,
1,,Segment,4,14,Image 1,5,1,100000005,510000000781,
0,,Segment,4,13,Image 1,5,1,100000005,510000000808,
0,,Segment,4,12,Image 1,4,1,100000005,510000000812,
1,,Segment,4,11,Image 1,3,1,100000005,510000000814,
0,,Segment,4,10,Image 1,3,1,100000005,510000000821,
0,,Segment,4,9,Image 1,3,1,100000005,510000000823,
0,,Segment,4,8,Image 1,3,1,100000005,510000000848,
0,,Segment,4,7,Image 1,2,1,100000005,510000000868,
0,,Segment,4,6,Image 1,2,1,100000005,510000000893,
0,,Segment,4,5,Image 1,2,1,100000005,510000000895,
0,,Segment,4,4,Image 1,2,1,100000005,510000000925,
1,,Segment,4,3,Image 1,1,1,100000005,510000000928,
0,,Segment,4,1,Image 1,1,1,100000005,510000000943,
0,,Segment,4,0,Image 1,1,1,100000005,510000000948,
0,,Segment,4,7,Image 1,5,1,100000004,510000000997,
0,,Segment,4,5,Image 1,4,1,100000004,510000001012,
0,,Segment,4,7,Image 1,2,1,100000004,510000001043,
0,,Segment,4,6,Image 1,1,1,100000004,510000001053,
1,,Segment,4,5,Image 1,1,1,100000004,510000001063,
0,,Segment,4,4,Image 1,1,1,100000004,510000001082,
1,,Segment,4,3,Image 1,1,1,100000004,510000001086,
0,,Segment,4,2,Image 1,1,1,100000004,510000001133,
0,,Segment,4,1,Image 1,1,1,100000004,510000001149,
0,,Segment,4,2,Image 1,2,1,100000000,510000001176,
0,,Segment,4,1,Image 1,1,1,100000000,510000001209,
0,,Segment,4,0,Image 1,1,1,100000000,510000001234,
0,,Segment,4,13,Image 1,5,1,100000001,510000001256,
0,,Segment,4,12,Image 1,4,1,100000001,510000001268,
2,,Segment,4,11,Image 1,4,1,100000001,510000001272,
0,,Segment,4,10,Image 1,4,1,100000001,510000001274,
0,,Segment,4,8,Image 1,4,1,100000001,510000001373,
0,,Segment,4,7,Image 1,3,1,100000001,510000001387,
1,,Segment,4,6,Image 1,2,1,100000001,510000001396,
8,,Segment,4,5,Image 1,2,1,100000001,510000001401,
12,,Segment,4,4,Image 1,1,1,100000001,510000001403,
1,,Segment,4,3,Image 1,1,1,100000001,510000001410,
2,,Segment,4,2,Image 1,1,1,100000001,510000001420,
0,,Segment,4,1,Image 1,1,1,100000001,510000001425,
0,,Segment,4,0,Image 1,1,1,100000001,510000001453,
0,,Segment,4,14,Image 1,5,1,100000001,510000001481,
0,,Segment,4,15,Image 1,4,1,100000001,510000001500,
2,,Segment,4,14,Image 1,6,1,100000001,510000001503,
1,,Segment,4,12,Image 1,6,1,100000001,510000001506,
0,,Segment,4,12,Image 1,5,1,100000001,510000001523,
0,,Segment,4,15,Image 1,5,1,100000001,510000001525,
2,,Segment,4,13,Image 1,7,1,100000001,510000001528,
0,,Segment,4,12,Image 1,5,1,100000001,510000001539,
0,,Segment,4,10,Image 1,5,1,100000001,510000001546,
0,,Segment,4,9,Image 1,5,1,100000001,510000001548,
0,,Segment,4,2,Image 1,2,1,100000004,510000001610,
1,,Segment,4,1,Image 1,1,1,100000004,510000001614,
1,,Segment,4,0,Image 1,1,1,100000004,510000001622,
1,,Segment,4,5,Image 1,4,1,100000003,510000001626,
0,,Segment,4,4,Image 1,3,1,100000003,510000001653,
1,,Segment,4,2,Image 1,2,1,100000003,510000001662,
0,,Segment,4,1,Image 1,1,1,100000003,510000001676,
0,,Segment,4,0,Image 1,1,1,100000003,510000001679,
0,,Segment,4,5,Image 1,3,1,100000003,510000001694,
0,,Segment,4,5,Image 1,4,1,100000000,510000001705,
0,,Segment,4,4,Image 1,3,1,100000000,510000001708,
1,,Segment,4,2,Image 1,2,1,100000000,510000001712,
0,,Segment,4,1,Image 1,2,1,100000000,510000001730,
0,,Segment,4,0,Image 1,1,1,100000000,510000001787,
0,,Segment,4,7,Image 1,3,1,100000005,510000001824,
0,,Segment,4,6,Image 1,2,1,100000005,510000001835,
0,,Segment,4,5,Image 1,2,1,100000005,510000001867,
0,,Segment,4,4,Image 1,1,1,100000005,510000001881,
0,,Segment,4,3,Image 1,1,1,100000005,510000001892,
0,,Segment,4,7,Image 1,3,1,100000005,510000001903,
0,,Segment,4,6,Image 1,3,1,100000005,510000001911,
