
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
4,,Spine,4,2,1,100000005,610000011673,
-1,,Spine,2,1,1,100000006,610000011678,
3,,Spine,3,2,1,100000004,610000011680,
-1,,Spine,2,1,1,100000006,610000011700,
8,,Spine,8,4,1,100000001,610000011705,
-1,,Spine,4,2,1,100000003,610000011716,
-1,,Spine,0,1,1,100000002,610000011718,
-1,,Spine,4,2,1,100000003,610000011728,
1,,Spine,1,1,1,100000004,610000011760,
8,,Spine,8,3,1,100000006,610000011764,
0,,Spine,0,1,1,100000000,610000011820,
0,,Spine,0,1,1,100000000,610000011821,
5,,Spine,5,4,1,100000000,610000011822,
5,,Spine,5,3,1,100000000,610000011823,
3,,Spine,3,3,1,100000000,610000011824,
1,,Spine,1,1,1,100000000,610000011825,
5,,Spine,5,2,1,100000000,610000011826,
3,,Spine,3,3,1,100000000,610000011827,
3,,Spine,3,3,1,100000000,610000011828,
6,,Spine,6,1,1,100000000,610000011829,
6,,Spine,6,1,1,100000000,610000011830,
5,,Spine,5,1,1,100000000,610000011831,
0,,Spine,0,1,1,100000000,610000011832,
15,,Spine,15,5,1,100000001,610000011834,
8,,Spine,8,4,1,100000001,610000011835,
8,,Spine,8,4,1,100000001,610000011836,
7,,Spine,7,2,1,100000001,610000011837,
6,,Spine,6,2,1,100000001,610000011838,
11,,Spine,11,3,1,100000001,610000011839,
11,,Spine,11,3,1,100000001,610000011840,
9,,Spine,9,3,1,100000001,610000011841,
7,,Spine,7,2,1,100000001,610000011842,
7,,Spine,7,2,1,100000001,610000011843,
9,,Spine,9,4,1,100000001,610000011844,
11,,Spine,11,4,1,100000001,610000011845,
3,,Spine,3,2,1,100000001,610000011846,
3,,Spine,3,2,1,100000001,610000011847,
1,,Spine,1,1,1,100000001,610000011848,
1,,Spine,1,1,1,100000001,610000011849,
5,,Spine,5,3,1,100000001,610000011850,
13,,Spine,13,5,1,100000001,610000011851,
13,,Spine,13,4,1,100000001,610000011852,
9,,Spine,9,3,1,100000001,610000011853,
12,,Spine,12,5,1,100000001,610000011854,
14,,Spine,14,7,1,100000001,610000011855,
11,,Spine,11,6,1,100000001,610000011856,
5,,Spine,5,3,1,100000001,610000011857,
11,,Spine,11,3,1,100000001,610000011858,
6,,Spine,6,1,1,100000001,610000011859,
3,,Spine,3,2,1,100000001,610000011860,
0,,Spine,0,1,1,100000001,610000011861,
0,,Spine,0,1,1,100000001,610000011862,
0,,Spine,0,1,1,100000001,610000011863,
6,,Spine,6,3,1,100000001,610000011865,
4,,Spine,4,2,1,100000001,610000011866,
2,,Spine,2,2,1,100000001,610000011867,
7,,Spine,7,4,1,100000001,610000011868,
5,,Spine,5,3,1,100000001,610000011869,
4,,Spine,4,3,1,100000001,610000011870,
3,,Spine,3,2,1,100000001,610000011871,
1,,Spine,1,2,1,100000001,610000011872,
1,,Spine,1,2,1,100000001,610000011873,
0,,Spine,0,1,1,100000001,610000011874,
0,,Spine,0,1,1,100000001,610000011875,
1,,Spine,1,1,1,100000001,610000011876,
1,,Spine,1,1,1,100000001,610000011877,
8,,Spine,8,4,1,100000001,610000011878,
8,,Spine,8,5,1,100000001,610000011879,
7,,Spine,7,4,1,100000001,610000011880,
7,,Spine,7,4,1,100000001,610000011881,
8,,Spine,8,5,1,100000001,610000011882,
3,,Spine,3,2,1,100000001,610000011883,
9,,Spine,9,4,1,100000002,610000011884,
9,,Spine,9,4,1,100000002,610000011885,
6,,Spine,6,3,1,100000002,610000011886,
5,,Spine,5,3,1,100000002,610000011887,
5,,Spine,5,4,1,100000002,610000011888,
5,,Spine,5,4,1,100000002,610000011889,
3,,Spine,3,1,1,100000002,610000011890,
2,,Spine,2,2,1,100000002,610000011891,
0,,Spine,0,1,1,100000002,610000011894,
2,,Spine,2,2,1,100000002,610000011895,
2,,Spine,2,1,1,100000002,610000011896,
0,,Spine,0,1,1,100000002,610000011897,
1,,Spine,1,1,1,100000003,610000011905,
4,,Spine,4,2,1,100000003,610000011907,
2,,Spine,2,2,1,100000003,610000011908,
2,,Spine,2,3,1,100000003,610000011909,
2,,Spine,2,3,1,100000003,610000011910,
3,,Spine,3,1,1,100000003,610000011911,
1,,Spine,1,1,1,100000003,610000011912,
1,,Spine,1,1,1,100000003,610000011913,
4,,Spine,4,3,1,100000003,610000011914,
0,,Spine,0,1,1,100000003,610000011915,
0,,Spine,0,1,1,100000003,610000011916,
3,,Spine,3,2,1,100000003,610000011917,
4,,Spine,4,2,1,100000003,610000011918,
1,,Spine,1,1,1,100000003,610000011919,
7,,Spine,7,1,1,100000003,610000011921,
7,,Spine,7,1,1,100000003,610000011922,
5,,Spine,5,1,1,100000003,610000011923,
2,,Spine,2,2,1,100000003,610000011924,
2,,Spine,2,2,1,100000003,610000011925,
8,,Spine,8,2,1,100000004,610000011927,
7,,Spine,7,2,1,100000004,610000011928,
6,,Spine,6,2,1,100000004,610000011929,
1,,Spine,1,2,1,100000004,610000011930,
6,,Spine,6,3,1,100000004,610000011931,
5,,Spine,5,5,1,100000004,610000011932,
3,,Spine,3,2,1,100000004,610000011933,
2,,Spine,2,1,1,100000004,610000011934,
3,,Spine,3,3,1,100000004,610000011935,
1,,Spine,1,2,1,100000004,610000011936,
7,,Spine,7,1,1,100000004,610000011937,
7,,Spine,7,2,1,100000004,610000011938,
4,,Spine,4,1,1,100000004,610000011939,
5,,Spine,5,5,1,100000004,610000011940,
4,,Spine,4,5,1,100000004,610000011941,
0,,Spine,0,1,1,100000004,610000011942,
4,,Spine,4,2,1,100000004,610000011944,
4,,Spine,4,2,1,100000004,610000011945,
1,,Spine,1,2,1,100000004,610000011946,
3,,Spine,3,2,1,100000004,610000011947,
3,,Spine,3,2,1,100000004,610000011948,
1,,Spine,1,1,1,100000004,610000011949,
7,,Spine,7,3,1,100000005,610000011950,
6,,Spine,6,2,1,100000005,610000011951,
6,,Spine,6,3,1,100000005,610000011952,
4,,Spine,4,1,1,100000005,610000011953,
3,,Spine,3,1,1,100000005,610000011954,
0,,Spine,0,1,1,100000005,610000011955,
0,,Spine,0,1,1,100000005,610000011956,
17,,Spine,17,6,1,100000005,610000011957,
13,,Spine,13,5,1,100000005,610000011958,
8,,Spine,8,3,1,100000005,610000011959,
8,,Spine,8,3,1,100000005,610000011960,
7,,Spine,7,2,1,100000005,610000011961,
6,,Spine,6,2,1,100000005,610000011962,
6,,Spine,6,2,1,100000005,610000011963,
7,,Spine,7,3,1,100000005,610000011964,
4,,Spine,4,2,1,100000005,610000011965,
7,,Spine,7,3,1,100000005,610000011966,
1,,Spine,1,1,1,100000005,610000011967,
1,,Spine,1,1,1,100000005,610000011968,
3,,Spine,3,3,1,100000005,610000011969,
1,,Spine,1,2,1,100000005,610000011970,
0,,Spine,0,1,1,100000005,610000011971,
10,,Spine,10,5,1,100000006,610000011972,
8,,Spine,8,5,1,100000006,610000011973,
7,,Spine,7,4,1,100000006,610000011974,
4,,Spine,4,4,1,100000006,610000011975,
2,,Spine,2,2,1,100000006,610000011976,
4,,Spine,4,2,1,100000006,610000011977,
4,,Spine,4,2,1,100000006,610000011978,
4,,Spine,4,2,1,100000006,610000011979,
7,,Spine,7,4,1,100000006,610000011980,
4,,Spine,4,4,1,100000006,610000011981,
3,,Spine,3,3,1,100000006,610000011982,
4,,Spine,4,4,1,100000006,610000011983,
5,,Spine,5,4,1,100000006,610000011984,
8,,Spine,8,3,1,100000006,610000011985,
5,,Spine,5,1,1,100000006,610000011986,
5,,Spine,5,2,1,100000006,610000011987,
4,,Spine,4,1,1,100000006,610000011988,
6,,Spine,6,3,1,100000006,610000011989,
3,,Spine,3,2,1,100000006,610000011990,
2,,Spine,2,1,1,100000006,610000011991,
2,,Spine,2,1,1,100000006,610000011993,
1,,Spine,1,1,1,100000006,610000011994,
8,,Spine,8,4,1,100000006,610000011995,
8,,Spine,8,4,1,100000006,610000011996,
8,,Spine,8,3,1,100000006,610000011997,
7,,Spine,7,3,1,100000006,610000011998,
6,,Spine,6,3,1,100000006,610000011999,
6,,Spine,6,3,1,100000006,610000012000,
1,,Spine,1,2,1,100000006,610000012001,
4,,Spine,4,3,1,100000006,610000012004,
3,,Spine,3,3,1,100000006,610000012005,
4,,Spine,4,3,1,100000006,610000012006,
4,,Spine,4,3,1,100000006,610000012007,
3,,Spine,3,3,1,100000006,610000012008,
0,,Spine,0,1,1,100000006,610000012009,
0,,Spine,0,1,1,100000006,610000012010,
2,,Spine,2,1,1,100000006,610000012011,
5,,Spine,5,4,1,100000006,610000012012,
2,,Spine,2,3,1,100000006,610000012013,
2,,Spine,2,2,1,100000006,610000012014,
