
Soma Intensity StdDev Ch=2 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
2.46608,,Soma,2,Image 1,1,100000000,800000000,
1.08979,,Soma,2,Image 1,1,100000001,800000001,
2.65246,,Soma,2,Image 1,1,100000002,800000002,
5.6213,,Soma,2,Image 1,1,100000003,800000003,
4.76609,,Soma,2,Image 1,1,100000004,800000004,
2.05586,,Soma,2,Image 1,1,100000005,800000005,
1.40567,,Soma,2,Image 1,1,100000006,800000006,
