
Segment Intensity Mean Ch=2 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.947368,,Segment,2,6,Image 1,5,1,100000005,510000000009,
18.7996,,Segment,2,5,Image 1,4,1,100000005,510000000066,
1.37867,,Segment,2,4,Image 1,3,1,100000005,510000000112,
0.940741,,Segment,2,3,Image 1,2,1,100000005,510000000114,
1.02593,,Segment,2,2,Image 1,1,1,100000005,510000000116,
1.18448,,Segment,2,1,Image 1,1,1,100000005,510000000122,
1.19152,,Segment,2,0,Image 1,1,1,100000005,510000000138,
1.88525,,Segment,2,6,Image 1,4,1,100000005,510000000152,
0.699115,,Segment,2,8,Image 1,4,1,100000004,510000000186,
1.93519,,Segment,2,7,Image 1,3,1,100000004,510000000190,
2.63636,,Segment,2,6,Image 1,2,1,100000004,510000000192,
1.46835,,Segment,2,5,Image 1,2,1,100000004,510000000216,
1.20488,,Segment,2,4,Image 1,2,1,100000004,510000000250,
1.03342,,Segment,2,3,Image 1,1,1,100000004,510000000257,
1.35903,,Segment,2,2,Image 1,1,1,100000004,510000000265,
4.55517,,Segment,2,1,Image 1,1,1,100000004,510000000278,
1.59732,,Segment,2,0,Image 1,1,1,100000004,510000000293,
1.06207,,Segment,2,5,Image 1,5,1,100000004,510000000338,
1.17857,,Segment,2,4,Image 1,4,1,100000004,510000000355,
1.28714,,Segment,2,3,Image 1,3,1,100000004,510000000435,
2.00855,,Segment,2,2,Image 1,3,1,100000004,510000000445,
1.05421,,Segment,2,1,Image 1,2,1,100000004,510000000478,
1.11165,,Segment,2,0,Image 1,1,1,100000004,510000000483,
0.423853,,Segment,2,1,Image 1,1,1,100000003,510000000519,
0.681373,,Segment,2,0,Image 1,1,1,100000003,510000000557,
1.82344,,Segment,2,5,Image 1,5,1,100000004,510000000628,
2.52381,,Segment,2,4,Image 1,4,1,100000004,510000000633,
1.06195,,Segment,2,3,Image 1,4,1,100000004,510000000641,
1.06711,,Segment,2,2,Image 1,3,1,100000004,510000000693,
1.27083,,Segment,2,1,Image 1,2,1,100000004,510000000703,
2.53406,,Segment,2,0,Image 1,1,1,100000004,510000000718,
0.72,,Segment,2,16,Image 1,6,1,100000005,510000000763,
1.1339,,Segment,2,15,Image 1,5,1,100000005,510000000777,
1.2439,,Segment,2,14,Image 1,5,1,100000005,510000000781,
4.38496,,Segment,2,13,Image 1,5,1,100000005,510000000808,
2.13369,,Segment,2,12,Image 1,4,1,100000005,510000000812,
2.272,,Segment,2,11,Image 1,3,1,100000005,510000000814,
1.84091,,Segment,2,10,Image 1,3,1,100000005,510000000821,
1.22078,,Segment,2,9,Image 1,3,1,100000005,510000000823,
5.34741,,Segment,2,8,Image 1,3,1,100000005,510000000848,
2.28522,,Segment,2,7,Image 1,2,1,100000005,510000000868,
1.72585,,Segment,2,6,Image 1,2,1,100000005,510000000893,
