
Soma Intensity Max Ch=4 Img=1
 ==================== 
Soma Intensity Max,Unit,Category,Channel,Image,Time,FilamentID,ID,
27,,Soma,4,Image 1,1,100000000,800000000,
13,,Soma,4,Image 1,1,100000001,800000001,
58,,Soma,4,Image 1,1,100000002,800000002,
203,,Soma,4,Image 1,1,100000003,800000003,
82,,Soma,4,Image 1,1,100000004,800000004,
20,,Soma,4,Image 1,1,100000005,800000005,
18,,Soma,4,Image 1,1,100000006,800000006,
