
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
31.0625,,Spine,2,7,Image 1,2,1,100000002,610000005272,
81.0625,,Spine,2,1,Image 1,1,1,100000003,610000005287,
29.5312,,Spine,2,7,Image 1,2,1,100000002,610000005298,
75.0625,,Spine,2,1,Image 1,1,1,100000003,610000005310,
9.01562,,Spine,2,9,Image 1,5,1,100000001,610000005316,
88.0625,,Spine,2,0,Image 1,1,1,100000003,610000005334,
13.0625,,Spine,2,5,Image 1,1,1,100000002,610000005338,
87.125,,Spine,2,0,Image 1,1,1,100000003,610000005355,
78.0625,,Spine,2,1,Image 1,1,1,100000003,610000005365,
88.0625,,Spine,2,0,Image 1,1,1,100000003,610000005379,
16.5156,,Spine,2,16,Image 1,6,1,100000000,610000005382,
14.0156,,Spine,2,8,Image 1,5,1,100000002,610000005386,
20.0312,,Spine,2,10,Image 1,8,1,100000001,610000005391,
16.0156,,Spine,2,8,Image 1,3,1,100000002,610000005394,
45.0312,,Spine,2,3,Image 1,3,1,100000002,610000005397,
22.0039,,Spine,2,10,Image 1,4,1,100000000,610000005399,
40.0156,,Spine,2,6,Image 1,2,1,100000002,610000005401,
43.0625,,Spine,2,2,Image 1,1,1,100000004,610000005405,
41.0156,,Spine,2,1,Image 1,1,1,100000001,610000005409,
54,,Spine,2,3,Image 1,3,1,100000002,610000005411,
87.0625,,Spine,2,0,Image 1,1,1,100000004,610000005418,
43.0312,,Spine,2,6,Image 1,2,1,100000002,610000005420,
121.062,,Spine,2,1,Image 1,1,1,100000001,610000005438,
20.0039,,Spine,2,7,Image 1,4,1,100000000,610000005441,
122.062,,Spine,2,1,Image 1,1,1,100000001,610000005456,
117.062,,Spine,2,1,Image 1,1,1,100000001,610000005474,
94.0625,,Spine,2,0,Image 1,1,1,100000003,610000005480,
20.5312,,Spine,2,10,Image 1,8,1,100000001,610000005485,
116.062,,Spine,2,1,Image 1,1,1,100000001,610000005504,
47.0312,,Spine,2,5,Image 1,1,1,100000002,610000005506,
27.0156,,Spine,2,7,Image 1,5,1,100000000,610000005508,
96.0625,,Spine,2,6,Image 1,4,1,100000003,610000005517,
96.5625,,Spine,2,0,Image 1,1,1,100000004,610000005525,
84.125,,Spine,2,1,Image 1,1,1,100000001,610000005530,
19.0625,,Spine,2,18,Image 1,8,1,100000000,610000005533,
94.0625,,Spine,2,1,Image 1,1,1,100000001,610000005538,
56.125,,Spine,2,7,Image 1,4,1,100000000,610000005543,
63.125,,Spine,2,1,Image 1,1,1,100000001,610000005550,
45.5625,,Spine,2,2,Image 1,3,1,100000003,610000005558,
119.062,,Spine,2,1,Image 1,1,1,100000001,610000005569,
49.5625,,Spine,2,6,Image 1,2,1,100000002,610000005573,
31.0078,,Spine,2,10,Image 1,8,1,100000001,610000005575,
35.0156,,Spine,2,5,Image 1,1,1,100000002,610000005578,
132.062,,Spine,2,1,Image 1,1,1,100000001,610000005585,
116.062,,Spine,2,1,Image 1,1,1,100000001,610000005596,
102.531,,Spine,2,0,Image 1,1,1,100000004,610000005602,
96.0625,,Spine,2,1,Image 1,1,1,100000001,610000005606,
75.0312,,Spine,2,0,Image 1,1,1,100000003,610000005611,
99.0312,,Spine,2,0,Image 1,1,1,100000004,610000005618,
61.625,,Spine,2,0,Image 1,1,1,100000002,610000005624,
74.0625,,Spine,2,0,Image 1,1,1,100000003,610000005628,
43.0625,,Spine,2,1,Image 1,1,1,100000000,610000005633,
30.0312,,Spine,2,18,Image 1,8,1,100000000,610000005637,
89.0312,,Spine,2,5,Image 1,2,1,100000004,610000005641,
97.0625,,Spine,2,3,Image 1,1,1,100000002,610000005650,
123.562,,Spine,2,1,Image 1,1,1,100000001,610000005658,
127.031,,Spine,2,1,Image 1,1,1,100000001,610000005666,
55.0312,,Spine,2,2,Image 1,3,1,100000004,610000005668,
113.062,,Spine,2,0,Image 1,1,1,100000004,610000005675,
67.625,,Spine,2,7,Image 1,4,1,100000000,610000005678,
63.0156,,Spine,2,0,Image 1,1,1,100000004,610000005681,
76.625,,Spine,2,7,Image 1,4,1,100000000,610000005688,
101.062,,Spine,2,6,Image 1,4,1,100000003,610000005695,
55.0312,,Spine,2,4,Image 1,3,1,100000001,610000005699,
26.0312,,Spine,2,6,Image 1,2,1,100000002,610000005702,
124.062,,Spine,2,0,Image 1,1,1,100000003,610000005709,
85.125,,Spine,2,0,Image 1,1,1,100000002,610000005713,
97.0312,,Spine,2,0,Image 1,1,1,100000004,610000005720,
89.0625,,Spine,2,1,Image 1,1,1,100000001,610000005725,
114.008,,Spine,2,0,Image 1,1,1,100000004,610000005728,
66.5625,,Spine,2,6,Image 1,2,1,100000002,610000005733,
58.0312,,Spine,2,3,Image 1,4,1,100000003,610000005736,
63.0156,,Spine,2,2,Image 1,2,1,100000002,610000005738,
119.562,,Spine,2,0,Image 1,1,1,100000004,610000005745,
101.125,,Spine,2,1,Image 1,1,1,100000001,610000005750,
109.031,,Spine,2,0,Image 1,1,1,100000002,610000005755,
61.0312,,Spine,2,6,Image 1,3,1,100000000,610000005758,
100.016,,Spine,2,1,Image 1,1,1,100000001,610000005762,
135.031,,Spine,2,1,Image 1,1,1,100000001,610000005767,
84.0312,,Spine,2,6,Image 1,4,1,100000003,610000005772,
98.0312,,Spine,2,1,Image 1,1,1,100000001,610000005777,
66.0625,,Spine,2,2,Image 1,2,1,100000003,610000005781,
24.0312,,Spine,2,8,Image 1,5,1,100000001,610000005786,
132.031,,Spine,2,1,Image 1,1,1,100000001,610000005791,
116.531,,Spine,2,0,Image 1,1,1,100000004,610000005796,
