
Segment Time
 ==================== 
Segment Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Segment,0,1,1,100000002,510000000592,
0,s,Segment,8,4,1,100000002,510000000611,
0,s,Segment,7,3,1,100000002,510000000618,
0,s,Segment,6,3,1,100000002,510000000620,
0,s,Segment,5,3,1,100000002,510000000622,
0,s,Segment,8,2,1,100000002,510000000625,
0,s,Segment,7,3,1,100000002,510000000627,
0,s,Segment,8,3,1,100000002,510000000632,
0,s,Segment,6,3,1,100000002,510000000635,
0,s,Segment,7,4,1,100000002,510000000637,
0,s,Segment,5,3,1,100000002,510000000643,
0,s,Segment,6,4,1,100000002,510000000647,
0,s,Segment,4,3,1,100000002,510000000653,
0,s,Segment,7,3,1,100000002,510000000661,
0,s,Segment,6,2,1,100000002,510000000747,
0,s,Segment,5,1,1,100000002,510000000766,
0,s,Segment,4,1,1,100000002,510000000774,
0,s,Segment,3,1,1,100000002,510000000776,
0,s,Segment,2,1,1,100000002,510000000785,
0,s,Segment,0,1,1,100000002,510000000803,
0,s,Segment,8,3,1,100000002,510000000806,
0,s,Segment,7,2,1,100000002,510000000809,
0,s,Segment,8,2,1,100000002,510000000814,
0,s,Segment,16,10,1,100000002,510000000825,
0,s,Segment,14,8,1,100000002,510000000830,
0,s,Segment,12,7,1,100000002,510000000841,
0,s,Segment,11,7,1,100000002,510000000844,
0,s,Segment,10,7,1,100000002,510000000851,
0,s,Segment,8,6,1,100000002,510000000854,
0,s,Segment,7,5,1,100000002,510000000859,
0,s,Segment,6,4,1,100000002,510000000864,
0,s,Segment,5,3,1,100000002,510000000866,
0,s,Segment,4,3,1,100000002,510000000899,
0,s,Segment,3,2,1,100000002,510000000906,
0,s,Segment,2,2,1,100000002,510000000911,
0,s,Segment,1,2,1,100000002,510000000920,
0,s,Segment,12,9,1,100000002,510000000937,
0,s,Segment,16,9,1,100000002,510000000947,
0,s,Segment,14,9,1,100000002,510000000957,
0,s,Segment,13,7,1,100000002,510000000961,
0,s,Segment,14,10,1,100000002,510000000964,
0,s,Segment,13,9,1,100000002,510000000968,
0,s,Segment,12,9,1,100000002,510000000970,
0,s,Segment,11,9,1,100000002,510000000975,
0,s,Segment,12,8,1,100000002,510000000982,
0,s,Segment,14,9,1,100000002,510000000985,
0,s,Segment,13,10,1,100000002,510000000989,
0,s,Segment,12,10,1,100000002,510000000993,
0,s,Segment,12,8,1,100000002,510000001002,
0,s,Segment,9,6,1,100000002,510000001008,
0,s,Segment,8,5,1,100000002,510000001012,
0,s,Segment,11,8,1,100000002,510000001016,
0,s,Segment,9,5,1,100000002,510000001022,
0,s,Segment,9,6,1,100000002,510000001025,
0,s,Segment,7,4,1,100000002,510000001027,
0,s,Segment,5,4,1,100000002,510000001030,
0,s,Segment,2,3,1,100000003,510000001036,
0,s,Segment,1,2,1,100000003,510000001049,
0,s,Segment,0,1,1,100000003,510000001116,
0,s,Segment,2,2,1,100000003,510000001132,
0,s,Segment,1,1,1,100000003,510000001136,
0,s,Segment,21,11,1,100000000,510000001141,
0,s,Segment,20,10,1,100000000,510000001150,
0,s,Segment,19,10,1,100000000,510000001153,
0,s,Segment,18,9,1,100000000,510000001159,
0,s,Segment,17,8,1,100000000,510000001161,
0,s,Segment,16,7,1,100000000,510000001167,
0,s,Segment,14,5,1,100000000,510000001199,
0,s,Segment,12,5,1,100000000,510000001205,
0,s,Segment,11,4,1,100000000,510000001216,
0,s,Segment,10,3,1,100000000,510000001222,
0,s,Segment,9,3,1,100000000,510000001225,
0,s,Segment,8,3,1,100000000,510000001239,
0,s,Segment,5,2,1,100000000,510000001243,
0,s,Segment,4,2,1,100000000,510000001247,
0,s,Segment,3,2,1,100000000,510000001249,
0,s,Segment,2,2,1,100000000,510000001262,
0,s,Segment,1,1,1,100000000,510000001303,
0,s,Segment,21,10,1,100000000,510000001305,
0,s,Segment,20,11,1,100000000,510000001311,
0,s,Segment,19,9,1,100000000,510000001313,
0,s,Segment,23,9,1,100000000,510000001320,
0,s,Segment,22,9,1,100000000,510000001325,
0,s,Segment,21,8,1,100000000,510000001327,
0,s,Segment,19,7,1,100000000,510000001331,
0,s,Segment,18,7,1,100000000,510000001337,
0,s,Segment,17,7,1,100000000,510000001342,
0,s,Segment,23,10,1,100000000,510000001344,
0,s,Segment,21,9,1,100000000,510000001350,
0,s,Segment,18,8,1,100000000,510000001366,
0,s,Segment,20,7,1,100000000,510000001368,
0,s,Segment,16,6,1,100000000,510000001391,
0,s,Segment,19,8,1,100000000,510000001395,
0,s,Segment,18,8,1,100000000,510000001407,
0,s,Segment,17,6,1,100000000,510000001413,
0,s,Segment,16,5,1,100000000,510000001416,
0,s,Segment,16,6,1,100000000,510000001422,
0,s,Segment,15,7,1,100000000,510000001428,
0,s,Segment,14,6,1,100000000,510000001442,
0,s,Segment,12,6,1,100000000,510000001447,
0,s,Segment,10,6,1,100000000,510000001451,
0,s,Segment,9,5,1,100000000,510000001455,
0,s,Segment,8,4,1,100000000,510000001459,
0,s,Segment,7,4,1,100000000,510000001464,
0,s,Segment,6,4,1,100000000,510000001468,
0,s,Segment,5,3,1,100000000,510000001501,
0,s,Segment,15,6,1,100000000,510000001504,
0,s,Segment,13,4,1,100000000,510000001512,
0,s,Segment,12,4,1,100000000,510000001517,
0,s,Segment,11,4,1,100000000,510000001520,
0,s,Segment,10,4,1,100000000,510000001524,
0,s,Segment,9,4,1,100000000,510000001530,
0,s,Segment,13,5,1,100000000,510000001536,
0,s,Segment,14,7,1,100000000,510000001542,
0,s,Segment,13,7,1,100000000,510000001544,
0,s,Segment,12,7,1,100000000,510000001549,
0,s,Segment,11,7,1,100000000,510000001563,
0,s,Segment,12,5,1,100000000,510000001566,
0,s,Segment,14,8,1,100000000,510000001573,
0,s,Segment,8,4,1,100000000,510000001584,
0,s,Segment,7,3,1,100000000,510000001587,
0,s,Segment,6,3,1,100000000,510000001591,
0,s,Segment,13,8,1,100000000,510000001593,
0,s,Segment,11,5,1,100000000,510000001597,
0,s,Segment,14,7,1,100000000,510000001604,
0,s,Segment,11,5,1,100000000,510000001608,
0,s,Segment,10,5,1,100000000,510000001610,
0,s,Segment,13,7,1,100000000,510000001613,
0,s,Segment,11,6,1,100000000,510000001619,
0,s,Segment,10,5,1,100000000,510000001625,
0,s,Segment,11,6,1,100000000,510000001628,
0,s,Segment,8,3,1,100000000,510000001645,
0,s,Segment,8,5,1,100000000,510000001650,
0,s,Segment,7,5,1,100000000,510000001657,
0,s,Segment,5,1,1,100000002,510000001708,
0,s,Segment,4,1,1,100000002,510000001711,
0,s,Segment,3,1,1,100000002,510000001716,
0,s,Segment,2,1,1,100000002,510000001722,
0,s,Segment,1,1,1,100000002,510000001728,
0,s,Segment,0,1,1,100000002,510000001794,
0,s,Segment,5,2,1,100000002,510000001818,
0,s,Segment,4,2,1,100000002,510000001822,
0,s,Segment,3,2,1,100000002,510000001825,
0,s,Segment,3,2,1,100000002,510000001831,
0,s,Segment,3,3,1,100000002,510000001835,
0,s,Segment,1,2,1,100000002,510000001837,
0,s,Segment,11,8,1,100000000,510000001865,
0,s,Segment,10,7,1,100000000,510000001875,
0,s,Segment,9,6,1,100000000,510000001879,
0,s,Segment,8,6,1,100000000,510000001886,
0,s,Segment,7,6,1,100000000,510000001889,
0,s,Segment,6,5,1,100000000,510000001895,
0,s,Segment,5,5,1,100000000,510000001942,
0,s,Segment,4,4,1,100000000,510000001955,
0,s,Segment,3,3,1,100000000,510000001995,
0,s,Segment,1,2,1,100000000,510000001999,
0,s,Segment,0,1,1,100000000,510000002014,
0,s,Segment,11,7,1,100000000,510000002018,
0,s,Segment,10,8,1,100000000,510000002022,
0,s,Segment,9,7,1,100000000,510000002030,
0,s,Segment,10,7,1,100000000,510000002032,
0,s,Segment,10,6,1,100000000,510000002034,
0,s,Segment,7,6,1,100000000,510000002040,
0,s,Segment,7,5,1,100000000,510000002044,
0,s,Segment,8,7,1,100000000,510000002046,
0,s,Segment,6,6,1,100000000,510000002049,
0,s,Segment,11,4,1,100000001,510000002066,
0,s,Segment,10,3,1,100000001,510000002072,
0,s,Segment,9,3,1,100000001,510000002074,
0,s,Segment,8,3,1,100000001,510000002076,
0,s,Segment,7,3,1,100000001,510000002079,
0,s,Segment,6,3,1,100000001,510000002120,
0,s,Segment,5,2,1,100000001,510000002127,
0,s,Segment,4,2,1,100000001,510000002131,
0,s,Segment,3,2,1,100000001,510000002158,
0,s,Segment,1,2,1,100000001,510000002165,
0,s,Segment,0,1,1,100000001,510000002198,
0,s,Segment,12,3,1,100000001,510000002205,
0,s,Segment,11,3,1,100000001,510000002209,
0,s,Segment,13,5,1,100000001,510000002213,
0,s,Segment,13,4,1,100000001,510000002217,
0,s,Segment,13,7,1,100000001,510000002220,
0,s,Segment,11,5,1,100000001,510000002228,
0,s,Segment,10,4,1,100000001,510000002232,
0,s,Segment,13,6,1,100000001,510000002234,
0,s,Segment,11,4,1,100000001,510000002240,
0,s,Segment,8,5,1,100000001,510000002247,
0,s,Segment,8,4,1,100000001,510000002251,
0,s,Segment,9,4,1,100000001,510000002260,
0,s,Segment,8,4,1,100000001,510000002264,
0,s,Segment,10,6,1,100000001,510000002272,
0,s,Segment,9,6,1,100000001,510000002278,
0,s,Segment,7,5,1,100000001,510000002282,
0,s,Segment,6,4,1,100000001,510000002310,
0,s,Segment,5,3,1,100000001,510000002316,
0,s,Segment,4,2,1,100000001,510000002325,
0,s,Segment,3,2,1,100000001,510000002333,
0,s,Segment,2,1,1,100000001,510000002351,
0,s,Segment,1,1,1,100000001,510000002358,
0,s,Segment,10,7,1,100000001,510000002374,
0,s,Segment,13,8,1,100000001,510000002379,
0,s,Segment,12,8,1,100000001,510000002390,
0,s,Segment,11,8,1,100000001,510000002393,
0,s,Segment,10,8,1,100000001,510000002404,
0,s,Segment,9,7,1,100000001,510000002408,
0,s,Segment,11,5,1,100000001,510000002415,
0,s,Segment,10,4,1,100000001,510000002417,
0,s,Segment,9,4,1,100000001,510000002420,
0,s,Segment,8,4,1,100000001,510000002423,
0,s,Segment,7,4,1,100000001,510000002425,
0,s,Segment,10,5,1,100000001,510000002427,
0,s,Segment,11,4,1,100000001,510000002429,
0,s,Segment,9,5,1,100000001,510000002432,
0,s,Segment,15,10,1,100000001,510000002436,
0,s,Segment,14,9,1,100000001,510000002439,
0,s,Segment,13,9,1,100000001,510000002441,
0,s,Segment,14,10,1,100000001,510000002443,
0,s,Segment,11,9,1,100000001,510000002456,
0,s,Segment,12,9,1,100000001,510000002459,
0,s,Segment,9,5,1,100000001,510000002467,
0,s,Segment,8,5,1,100000001,510000002476,
0,s,Segment,10,7,1,100000001,510000002484,
0,s,Segment,9,6,1,100000001,510000002489,
0,s,Segment,11,8,1,100000001,510000002495,
0,s,Segment,11,9,1,100000001,510000002500,
0,s,Segment,10,8,1,100000001,510000002502,
0,s,Segment,8,5,1,100000001,510000002505,
0,s,Segment,14,6,1,100000000,510000002508,
0,s,Segment,13,6,1,100000000,510000002512,
0,s,Segment,12,4,1,100000000,510000002520,
0,s,Segment,11,3,1,100000000,510000002523,
0,s,Segment,9,4,1,100000000,510000002528,
0,s,Segment,10,4,1,100000000,510000002533,
0,s,Segment,9,4,1,100000000,510000002538,
0,s,Segment,3,2,1,100000002,510000002564,
0,s,Segment,2,2,1,100000002,510000002577,
0,s,Segment,1,1,1,100000002,510000002595,
0,s,Segment,0,1,1,100000002,510000002623,
0,s,Segment,5,1,1,100000002,510000002634,
0,s,Segment,4,1,1,100000002,510000002637,
0,s,Segment,3,1,1,100000002,510000002649,
0,s,Segment,5,2,1,100000002,510000002660,
0,s,Segment,3,3,1,100000002,510000002670,
0,s,Segment,4,2,1,100000002,510000002675,
0,s,Segment,3,2,1,100000002,510000002679,
0,s,Segment,1,2,1,100000002,510000002681,
0,s,Segment,1,2,1,100000003,510000002729,
0,s,Segment,0,1,1,100000003,510000002742,
0,s,Segment,4,2,1,100000002,510000002745,
0,s,Segment,5,1,1,100000002,510000002748,
0,s,Segment,8,3,1,100000002,510000002752,
0,s,Segment,7,2,1,100000002,510000002774,
0,s,Segment,5,1,1,100000002,510000002805,
0,s,Segment,3,1,1,100000002,510000002833,
0,s,Segment,8,2,1,100000002,510000002835,
0,s,Segment,7,2,1,100000002,510000002844,
0,s,Segment,7,1,1,100000002,510000002847,
0,s,Segment,7,3,1,100000002,510000002850,
0,s,Segment,4,2,1,100000002,510000002855,
0,s,Segment,5,2,1,100000002,510000002864,
0,s,Segment,3,3,1,100000002,510000002871,
0,s,Segment,4,2,1,100000002,510000002873,
0,s,Segment,2,2,1,100000002,510000002878,
0,s,Segment,2,3,1,100000002,510000002880,
0,s,Segment,10,6,1,100000000,510000002889,
0,s,Segment,9,5,1,100000000,510000002899,
0,s,Segment,8,4,1,100000000,510000002906,
0,s,Segment,9,4,1,100000000,510000002933,
0,s,Segment,10,6,1,100000000,510000002936,
0,s,Segment,10,5,1,100000000,510000002938,
0,s,Segment,9,3,1,100000000,510000002941,
0,s,Segment,9,4,1,100000000,510000002944,
0,s,Segment,8,2,1,100000000,510000002946,
0,s,Segment,6,3,1,100000000,510000002948,
0,s,Segment,4,3,1,100000000,510000002952,
0,s,Segment,3,3,1,100000000,510000002955,
0,s,Segment,5,3,1,100000001,510000002963,
0,s,Segment,6,2,1,100000001,510000002965,
0,s,Segment,4,3,1,100000001,510000002973,
0,s,Segment,5,5,1,100000000,510000002988,
0,s,Segment,4,4,1,100000000,510000002991,
0,s,Segment,3,3,1,100000000,510000002993,
0,s,Segment,2,2,1,100000000,510000003003,
0,s,Segment,1,1,1,100000000,510000003006,
0,s,Segment,8,3,1,100000000,510000003034,
0,s,Segment,7,3,1,100000000,510000003037,
0,s,Segment,6,3,1,100000000,510000003071,
0,s,Segment,5,3,1,100000000,510000003075,
0,s,Segment,4,3,1,100000000,510000003083,
0,s,Segment,8,4,1,100000000,510000003090,
0,s,Segment,7,4,1,100000000,510000003100,
0,s,Segment,5,4,1,100000000,510000003114,
0,s,Segment,8,5,1,100000000,510000003122,
0,s,Segment,6,4,1,100000000,510000003133,
0,s,Segment,6,4,1,100000000,510000003137,
0,s,Segment,8,6,1,100000000,510000003142,
0,s,Segment,7,4,1,100000000,510000003147,
0,s,Segment,6,5,1,100000000,510000003149,
0,s,Segment,3,2,1,100000000,510000003151,
0,s,Segment,1,1,1,100000003,510000003201,
0,s,Segment,5,4,1,100000000,510000003214,
0,s,Segment,7,3,1,100000000,510000003239,
0,s,Segment,6,3,1,100000000,510000003246,
0,s,Segment,5,3,1,100000000,510000003269,
0,s,Segment,4,3,1,100000000,510000003277,
0,s,Segment,7,4,1,100000000,510000003281,
0,s,Segment,6,4,1,100000000,510000003284,
0,s,Segment,5,4,1,100000000,510000003287,
0,s,Segment,4,2,1,100000002,510000003293,
0,s,Segment,5,2,1,100000003,510000003303,
0,s,Segment,4,1,1,100000003,510000003331,
0,s,Segment,3,1,1,100000003,510000003340,
0,s,Segment,2,1,1,100000003,510000003348,
0,s,Segment,1,1,1,100000003,510000003370,
0,s,Segment,0,1,1,100000003,510000003397,
0,s,Segment,8,4,1,100000003,510000003402,
0,s,Segment,7,3,1,100000003,510000003409,
0,s,Segment,5,3,1,100000003,510000003415,
0,s,Segment,4,2,1,100000003,510000003424,
0,s,Segment,3,2,1,100000003,510000003430,
0,s,Segment,3,2,1,100000000,510000003441,
0,s,Segment,5,1,1,100000003,510000003443,
0,s,Segment,2,1,1,100000000,510000003447,
0,s,Segment,2,3,1,100000000,510000003453,
0,s,Segment,8,3,1,100000003,510000003459,
0,s,Segment,4,2,1,100000003,510000003496,
0,s,Segment,7,4,1,100000003,510000003499,
0,s,Segment,5,2,1,100000003,510000003503,
0,s,Segment,6,4,1,100000003,510000003506,
0,s,Segment,4,3,1,100000003,510000003511,
0,s,Segment,2,2,1,100000003,510000003530,
0,s,Segment,9,5,1,100000003,510000003554,
0,s,Segment,8,4,1,100000003,510000003571,
0,s,Segment,7,4,1,100000003,510000003583,
0,s,Segment,6,4,1,100000003,510000003586,
0,s,Segment,5,3,1,100000003,510000003588,
0,s,Segment,4,3,1,100000003,510000003602,
0,s,Segment,2,2,1,100000003,510000003623,
0,s,Segment,1,2,1,100000003,510000003626,
0,s,Segment,0,1,1,100000003,510000003647,
0,s,Segment,9,4,1,100000003,510000003651,
0,s,Segment,8,5,1,100000003,510000003658,
0,s,Segment,7,5,1,100000003,510000003676,
0,s,Segment,8,6,1,100000003,510000003678,
0,s,Segment,6,1,1,100000002,510000003683,
0,s,Segment,6,3,1,100000001,510000003689,
0,s,Segment,4,3,1,100000004,510000003719,
0,s,Segment,3,3,1,100000004,510000003727,
0,s,Segment,2,3,1,100000004,510000003733,
0,s,Segment,1,2,1,100000004,510000003743,
0,s,Segment,0,1,1,100000004,510000003776,
0,s,Segment,5,2,1,100000001,510000003779,
0,s,Segment,6,3,1,100000003,510000003788,
0,s,Segment,5,3,1,100000003,510000003790,
0,s,Segment,4,3,1,100000003,510000003792,
0,s,Segment,3,3,1,100000003,510000003799,
0,s,Segment,2,3,1,100000003,510000003807,
0,s,Segment,8,5,1,100000003,510000003815,
0,s,Segment,8,4,1,100000003,510000003825,
0,s,Segment,7,3,1,100000003,510000003835,
0,s,Segment,10,3,1,100000003,510000003850,
0,s,Segment,9,3,1,100000003,510000003853,
0,s,Segment,8,3,1,100000003,510000003856,
0,s,Segment,9,4,1,100000003,510000003861,
0,s,Segment,10,4,1,100000003,510000003864,
0,s,Segment,4,3,1,100000001,510000003869,
0,s,Segment,3,1,1,100000001,510000003875,
0,s,Segment,2,2,1,100000002,510000003918,
0,s,Segment,4,4,1,100000003,510000003922,
0,s,Segment,6,4,1,100000003,510000003929,
0,s,Segment,5,2,1,100000004,510000003952,
0,s,Segment,4,2,1,100000004,510000003963,
0,s,Segment,3,1,1,100000004,510000003973,
0,s,Segment,2,1,1,100000004,510000003976,
0,s,Segment,1,1,1,100000004,510000003979,
0,s,Segment,3,2,1,100000002,510000004005,
0,s,Segment,5,2,1,100000004,510000004013,
0,s,Segment,4,1,1,100000004,510000004030,
0,s,Segment,4,4,1,100000004,510000004032,
0,s,Segment,3,3,1,100000003,510000004038,
0,s,Segment,5,4,1,100000003,510000004042,
0,s,Segment,7,4,1,100000003,510000004047,
0,s,Segment,6,1,1,100000004,510000004052,
0,s,Segment,5,1,1,100000004,510000004054,
0,s,Segment,3,4,1,100000003,510000004076,
0,s,Segment,6,2,1,100000004,510000004078,
0,s,Segment,5,3,1,100000004,510000004080,
0,s,Segment,3,4,1,100000004,510000004082,
0,s,Segment,5,4,1,100000003,510000004085,
0,s,Segment,4,4,1,100000000,510000004091,
0,s,Segment,4,2,1,100000003,510000004096,
0,s,Segment,5,3,1,100000000,510000004099,
0,s,Segment,2,2,1,100000004,510000004104,
0,s,Segment,1,1,1,100000004,510000004122,
0,s,Segment,0,1,1,100000004,510000004143,
0,s,Segment,3,2,1,100000004,510000004148,
0,s,Segment,2,3,1,100000001,510000004154,
0,s,Segment,2,2,1,100000004,510000004160,
0,s,Segment,2,1,1,100000004,510000004174,
0,s,Segment,2,2,1,100000001,510000004178,
0,s,Segment,3,2,1,100000000,510000004191,
0,s,Segment,3,3,1,100000001,510000004205,
0,s,Segment,2,2,1,100000004,510000004209,
0,s,Segment,2,2,1,100000002,510000004214,
0,s,Segment,1,2,1,100000002,510000004217,
0,s,Segment,0,1,1,100000002,510000004255,
0,s,Segment,3,2,1,100000002,510000004260,
0,s,Segment,1,2,1,100000002,510000004263,
0,s,Segment,2,3,1,100000002,510000004272,
0,s,Segment,1,2,1,100000004,510000004276,
0,s,Segment,1,2,1,100000003,510000004280,
0,s,Segment,1,1,1,100000003,510000004283,
0,s,Segment,1,1,1,100000001,510000004291,
0,s,Segment,2,2,1,100000002,510000004297,
0,s,Segment,0,1,1,100000000,510000004311,
0,s,Segment,2,3,1,100000000,510000004330,
0,s,Segment,0,1,1,100000004,510000004346,
0,s,Segment,1,1,1,100000002,510000004357,
0,s,Segment,0,1,1,100000002,510000004361,
0,s,Segment,1,2,1,100000001,510000004363,
0,s,Segment,0,1,1,100000001,510000004365,
0,s,Segment,1,2,1,100000002,510000004368,
0,s,Segment,0,1,1,100000004,510000004391,
0,s,Segment,6,5,1,100000000,510000004394,
0,s,Segment,7,6,1,100000000,510000004395,
0,s,Segment,6,2,1,100000000,510000004397,
0,s,Segment,7,2,1,100000000,510000004398,
0,s,Segment,13,5,1,100000000,510000004399,
0,s,Segment,15,6,1,100000000,510000004400,
0,s,Segment,20,8,1,100000000,510000004402,
0,s,Segment,22,8,1,100000000,510000004404,
0,s,Segment,15,5,1,100000000,510000004409,
0,s,Segment,17,5,1,100000000,510000004410,
0,s,Segment,7,3,1,100000000,510000004412,
0,s,Segment,8,3,1,100000000,510000004413,
0,s,Segment,11,6,1,100000000,510000004414,
0,s,Segment,13,6,1,100000000,510000004415,
0,s,Segment,11,5,1,100000000,510000004420,
0,s,Segment,7,4,1,100000000,510000004429,
0,s,Segment,2,1,1,100000000,510000004433,
0,s,Segment,2,2,1,100000000,510000004435,
0,s,Segment,5,4,1,100000000,510000004437,
0,s,Segment,7,5,1,100000000,510000004438,
0,s,Segment,2,2,1,100000001,510000004440,
0,s,Segment,12,4,1,100000001,510000004441,
0,s,Segment,12,6,1,100000001,510000004443,
0,s,Segment,12,5,1,100000001,510000004444,
0,s,Segment,7,4,1,100000001,510000004447,
0,s,Segment,0,1,1,100000001,510000004451,
0,s,Segment,8,6,1,100000001,510000004452,
0,s,Segment,15,9,1,100000001,510000004454,
0,s,Segment,10,8,1,100000001,510000004457,
0,s,Segment,4,1,1,100000002,510000004464,
0,s,Segment,4,1,1,100000002,510000004473,
0,s,Segment,6,2,1,100000002,510000004474,
0,s,Segment,6,1,1,100000002,510000004476,
0,s,Segment,9,7,1,100000002,510000004478,
0,s,Segment,13,8,1,100000002,510000004479,
0,s,Segment,15,9,1,100000002,510000004480,
0,s,Segment,15,8,1,100000002,510000004482,
0,s,Segment,10,8,1,100000002,510000004485,
0,s,Segment,11,8,1,100000002,510000004486,
0,s,Segment,6,3,1,100000002,510000004490,
0,s,Segment,1,1,1,100000002,510000004491,
0,s,Segment,5,2,1,100000002,510000004492,
0,s,Segment,2,2,1,100000002,510000004495,
0,s,Segment,2,1,1,100000002,510000004496,
0,s,Segment,3,2,1,100000003,510000004501,
0,s,Segment,6,3,1,100000003,510000004502,
0,s,Segment,6,3,1,100000003,510000004503,
