
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1515.87,µm,Segment,Segment Position,8,3,1,100000002,510000000465,
1517.21,µm,Segment,Segment Position,7,2,1,100000002,510000000468,
1517.61,µm,Segment,Segment Position,6,2,1,100000002,510000000474,
1515.77,µm,Segment,Segment Position,5,2,1,100000002,510000000480,
1514.54,µm,Segment,Segment Position,4,2,1,100000002,510000000482,
1510.51,µm,Segment,Segment Position,3,2,1,100000002,510000000542,
1507.43,µm,Segment,Segment Position,2,1,1,100000002,510000000554,
1507.27,µm,Segment,Segment Position,1,1,1,100000002,510000000565,
1506.63,µm,Segment,Segment Position,0,1,1,100000002,510000000592,
1518.35,µm,Segment,Segment Position,8,4,1,100000002,510000000611,
1516.52,µm,Segment,Segment Position,7,3,1,100000002,510000000618,
1515.12,µm,Segment,Segment Position,6,3,1,100000002,510000000620,
1514.94,µm,Segment,Segment Position,5,3,1,100000002,510000000622,
1516.06,µm,Segment,Segment Position,8,2,1,100000002,510000000625,
1517.63,µm,Segment,Segment Position,7,3,1,100000002,510000000627,
1519.07,µm,Segment,Segment Position,8,3,1,100000002,510000000632,
1517.4,µm,Segment,Segment Position,6,3,1,100000002,510000000635,
1515.32,µm,Segment,Segment Position,7,4,1,100000002,510000000637,
1515.59,µm,Segment,Segment Position,5,3,1,100000002,510000000643,
1514.22,µm,Segment,Segment Position,6,4,1,100000002,510000000647,
1514.28,µm,Segment,Segment Position,4,3,1,100000002,510000000653,
1520.72,µm,Segment,Segment Position,7,3,1,100000002,510000000661,
1522.73,µm,Segment,Segment Position,6,2,1,100000002,510000000747,
1519.66,µm,Segment,Segment Position,5,1,1,100000002,510000000766,
1515.5,µm,Segment,Segment Position,4,1,1,100000002,510000000774,
1513.72,µm,Segment,Segment Position,3,1,1,100000002,510000000776,
1511.33,µm,Segment,Segment Position,2,1,1,100000002,510000000785,
1507.29,µm,Segment,Segment Position,0,1,1,100000002,510000000803,
1517.72,µm,Segment,Segment Position,8,3,1,100000002,510000000806,
1519.19,µm,Segment,Segment Position,7,2,1,100000002,510000000809,
1518.19,µm,Segment,Segment Position,8,2,1,100000002,510000000814,
1507.73,µm,Segment,Segment Position,16,10,1,100000002,510000000825,
1510.7,µm,Segment,Segment Position,14,8,1,100000002,510000000830,
1508.63,µm,Segment,Segment Position,12,7,1,100000002,510000000841,
1506.3,µm,Segment,Segment Position,11,7,1,100000002,510000000844,
1507.23,µm,Segment,Segment Position,10,7,1,100000002,510000000851,
1508.44,µm,Segment,Segment Position,8,6,1,100000002,510000000854,
1508.73,µm,Segment,Segment Position,7,5,1,100000002,510000000859,
1509.11,µm,Segment,Segment Position,6,4,1,100000002,510000000864,
1509.37,µm,Segment,Segment Position,5,3,1,100000002,510000000866,
1508.71,µm,Segment,Segment Position,4,3,1,100000002,510000000899,
1508.82,µm,Segment,Segment Position,3,2,1,100000002,510000000906,
1509.56,µm,Segment,Segment Position,2,2,1,100000002,510000000911,
1508.16,µm,Segment,Segment Position,1,2,1,100000002,510000000920,
1506.75,µm,Segment,Segment Position,12,9,1,100000002,510000000937,
1509.78,µm,Segment,Segment Position,16,9,1,100000002,510000000947,
1510.9,µm,Segment,Segment Position,14,9,1,100000002,510000000957,
1511.43,µm,Segment,Segment Position,13,7,1,100000002,510000000961,
1510.47,µm,Segment,Segment Position,14,10,1,100000002,510000000964,
1508.52,µm,Segment,Segment Position,13,9,1,100000002,510000000968,
1507.32,µm,Segment,Segment Position,12,9,1,100000002,510000000970,
1507.27,µm,Segment,Segment Position,11,9,1,100000002,510000000975,
1505.74,µm,Segment,Segment Position,12,8,1,100000002,510000000982,
1510.25,µm,Segment,Segment Position,14,9,1,100000002,510000000985,
1507.5,µm,Segment,Segment Position,13,10,1,100000002,510000000989,
1506.59,µm,Segment,Segment Position,12,10,1,100000002,510000000993,
1509.25,µm,Segment,Segment Position,12,8,1,100000002,510000001002,
1508.98,µm,Segment,Segment Position,9,6,1,100000002,510000001008,
1508.89,µm,Segment,Segment Position,8,5,1,100000002,510000001012,
1505.32,µm,Segment,Segment Position,11,8,1,100000002,510000001016,
1510.61,µm,Segment,Segment Position,9,5,1,100000002,510000001022,
1508.09,µm,Segment,Segment Position,9,6,1,100000002,510000001025,
1508.43,µm,Segment,Segment Position,7,4,1,100000002,510000001027,
1509.99,µm,Segment,Segment Position,5,4,1,100000002,510000001030,
1506.58,µm,Segment,Segment Position,2,3,1,100000003,510000001036,
1507.8,µm,Segment,Segment Position,1,2,1,100000003,510000001049,
1504.65,µm,Segment,Segment Position,0,1,1,100000003,510000001116,
1505.38,µm,Segment,Segment Position,2,2,1,100000003,510000001132,
1509.09,µm,Segment,Segment Position,1,1,1,100000003,510000001136,
1515.48,µm,Segment,Segment Position,21,11,1,100000000,510000001141,
1515.35,µm,Segment,Segment Position,20,10,1,100000000,510000001150,
1514.26,µm,Segment,Segment Position,19,10,1,100000000,510000001153,
1513.73,µm,Segment,Segment Position,18,9,1,100000000,510000001159,
1513.04,µm,Segment,Segment Position,17,8,1,100000000,510000001161,
1512.36,µm,Segment,Segment Position,16,7,1,100000000,510000001167,
1513.72,µm,Segment,Segment Position,14,5,1,100000000,510000001199,
1514.29,µm,Segment,Segment Position,12,5,1,100000000,510000001205,
1513.47,µm,Segment,Segment Position,11,4,1,100000000,510000001216,
1511.62,µm,Segment,Segment Position,10,3,1,100000000,510000001222,
1511.07,µm,Segment,Segment Position,9,3,1,100000000,510000001225,
1511.58,µm,Segment,Segment Position,8,3,1,100000000,510000001239,
1509.7,µm,Segment,Segment Position,5,2,1,100000000,510000001243,
1508.51,µm,Segment,Segment Position,4,2,1,100000000,510000001247,
1507.58,µm,Segment,Segment Position,3,2,1,100000000,510000001249,
1506.25,µm,Segment,Segment Position,2,2,1,100000000,510000001262,
1503.07,µm,Segment,Segment Position,1,1,1,100000000,510000001303,
1516.32,µm,Segment,Segment Position,21,10,1,100000000,510000001305,
1513.51,µm,Segment,Segment Position,20,11,1,100000000,510000001311,
1513.81,µm,Segment,Segment Position,19,9,1,100000000,510000001313,
1514.1,µm,Segment,Segment Position,23,9,1,100000000,510000001320,
1513.42,µm,Segment,Segment Position,22,9,1,100000000,510000001325,
1512.72,µm,Segment,Segment Position,21,8,1,100000000,510000001327,
1511.95,µm,Segment,Segment Position,19,7,1,100000000,510000001331,
1511.69,µm,Segment,Segment Position,18,7,1,100000000,510000001337,
1512.4,µm,Segment,Segment Position,17,7,1,100000000,510000001342,
1513.26,µm,Segment,Segment Position,23,10,1,100000000,510000001344,
1513.68,µm,Segment,Segment Position,21,9,1,100000000,510000001350,
1507.4,µm,Segment,Segment Position,18,8,1,100000000,510000001366,
1512.1,µm,Segment,Segment Position,20,7,1,100000000,510000001368,
1514.16,µm,Segment,Segment Position,16,6,1,100000000,510000001391,
1511.21,µm,Segment,Segment Position,19,8,1,100000000,510000001395,
1515.57,µm,Segment,Segment Position,18,8,1,100000000,510000001407,
1509.19,µm,Segment,Segment Position,17,6,1,100000000,510000001413,
1511.39,µm,Segment,Segment Position,16,5,1,100000000,510000001416,
1510.99,µm,Segment,Segment Position,16,6,1,100000000,510000001422,
1515.56,µm,Segment,Segment Position,15,7,1,100000000,510000001428,
1512.58,µm,Segment,Segment Position,14,6,1,100000000,510000001442,
1511.65,µm,Segment,Segment Position,12,6,1,100000000,510000001447,
1512.62,µm,Segment,Segment Position,10,6,1,100000000,510000001451,
1512.34,µm,Segment,Segment Position,9,5,1,100000000,510000001455,
1511.8,µm,Segment,Segment Position,8,4,1,100000000,510000001459,
1512.36,µm,Segment,Segment Position,7,4,1,100000000,510000001464,
1512.26,µm,Segment,Segment Position,6,4,1,100000000,510000001468,
1510.66,µm,Segment,Segment Position,5,3,1,100000000,510000001501,
1516.76,µm,Segment,Segment Position,15,6,1,100000000,510000001504,
1512.35,µm,Segment,Segment Position,13,4,1,100000000,510000001512,
1513.79,µm,Segment,Segment Position,12,4,1,100000000,510000001517,
1514.06,µm,Segment,Segment Position,11,4,1,100000000,510000001520,
1514.79,µm,Segment,Segment Position,10,4,1,100000000,510000001524,
1513.41,µm,Segment,Segment Position,9,4,1,100000000,510000001530,
1514.76,µm,Segment,Segment Position,13,5,1,100000000,510000001536,
1515.51,µm,Segment,Segment Position,14,7,1,100000000,510000001542,
1513.69,µm,Segment,Segment Position,13,7,1,100000000,510000001544,
1512.54,µm,Segment,Segment Position,12,7,1,100000000,510000001549,
1514.98,µm,Segment,Segment Position,11,7,1,100000000,510000001563,
1514.37,µm,Segment,Segment Position,12,5,1,100000000,510000001566,
1514.29,µm,Segment,Segment Position,14,8,1,100000000,510000001573,
1514.52,µm,Segment,Segment Position,8,4,1,100000000,510000001584,
1511.5,µm,Segment,Segment Position,7,3,1,100000000,510000001587,
1511.49,µm,Segment,Segment Position,6,3,1,100000000,510000001591,
1513.31,µm,Segment,Segment Position,13,8,1,100000000,510000001593,
1513.86,µm,Segment,Segment Position,11,5,1,100000000,510000001597,
1509.4,µm,Segment,Segment Position,14,7,1,100000000,510000001604,
1516.6,µm,Segment,Segment Position,11,5,1,100000000,510000001608,
1515.28,µm,Segment,Segment Position,10,5,1,100000000,510000001610,
1510.07,µm,Segment,Segment Position,13,7,1,100000000,510000001613,
1517.28,µm,Segment,Segment Position,11,6,1,100000000,510000001619,
1514.12,µm,Segment,Segment Position,10,5,1,100000000,510000001625,
1516.62,µm,Segment,Segment Position,11,6,1,100000000,510000001628,
1513.44,µm,Segment,Segment Position,8,3,1,100000000,510000001645,
1510.6,µm,Segment,Segment Position,8,5,1,100000000,510000001650,
1514.26,µm,Segment,Segment Position,7,5,1,100000000,510000001657,
1518.4,µm,Segment,Segment Position,5,1,1,100000002,510000001708,
1509.1,µm,Segment,Segment Position,4,1,1,100000002,510000001711,
1508.07,µm,Segment,Segment Position,3,1,1,100000002,510000001716,
1506.81,µm,Segment,Segment Position,2,1,1,100000002,510000001722,
1507.06,µm,Segment,Segment Position,1,1,1,100000002,510000001728,
1505.59,µm,Segment,Segment Position,0,1,1,100000002,510000001794,
1509.77,µm,Segment,Segment Position,5,2,1,100000002,510000001818,
1508.39,µm,Segment,Segment Position,4,2,1,100000002,510000001822,
1507.49,µm,Segment,Segment Position,3,2,1,100000002,510000001825,
1504.71,µm,Segment,Segment Position,3,2,1,100000002,510000001831,
1504.82,µm,Segment,Segment Position,3,3,1,100000002,510000001835,
1507.84,µm,Segment,Segment Position,1,2,1,100000002,510000001837,
1520.98,µm,Segment,Segment Position,11,8,1,100000000,510000001865,
1515.85,µm,Segment,Segment Position,10,7,1,100000000,510000001875,
1513.31,µm,Segment,Segment Position,9,6,1,100000000,510000001879,
1511.02,µm,Segment,Segment Position,8,6,1,100000000,510000001886,
1508.76,µm,Segment,Segment Position,7,6,1,100000000,510000001889,
1507.76,µm,Segment,Segment Position,6,5,1,100000000,510000001895,
1508.69,µm,Segment,Segment Position,5,5,1,100000000,510000001942,
1509.53,µm,Segment,Segment Position,4,4,1,100000000,510000001955,
1505.36,µm,Segment,Segment Position,3,3,1,100000000,510000001995,
1502.75,µm,Segment,Segment Position,1,2,1,100000000,510000001999,
1502.88,µm,Segment,Segment Position,0,1,1,100000000,510000002014,
1517.23,µm,Segment,Segment Position,11,7,1,100000000,510000002018,
1517.75,µm,Segment,Segment Position,10,8,1,100000000,510000002022,
1514.81,µm,Segment,Segment Position,9,7,1,100000000,510000002030,
1517.38,µm,Segment,Segment Position,10,7,1,100000000,510000002032,
1514.05,µm,Segment,Segment Position,10,6,1,100000000,510000002034,
1509.69,µm,Segment,Segment Position,7,6,1,100000000,510000002040,
1507.76,µm,Segment,Segment Position,7,5,1,100000000,510000002044,
1509.7,µm,Segment,Segment Position,8,7,1,100000000,510000002046,
1506.84,µm,Segment,Segment Position,6,6,1,100000000,510000002049,
1505.58,µm,Segment,Segment Position,11,4,1,100000001,510000002066,
1507.55,µm,Segment,Segment Position,10,3,1,100000001,510000002072,
1506.89,µm,Segment,Segment Position,9,3,1,100000001,510000002074,
1507.26,µm,Segment,Segment Position,8,3,1,100000001,510000002076,
1507.54,µm,Segment,Segment Position,7,3,1,100000001,510000002079,
1507.06,µm,Segment,Segment Position,6,3,1,100000001,510000002120,
1507.01,µm,Segment,Segment Position,5,2,1,100000001,510000002127,
1507.19,µm,Segment,Segment Position,4,2,1,100000001,510000002131,
1509.17,µm,Segment,Segment Position,3,2,1,100000001,510000002158,
1511.38,µm,Segment,Segment Position,1,2,1,100000001,510000002165,
1510.98,µm,Segment,Segment Position,0,1,1,100000001,510000002198,
1510.61,µm,Segment,Segment Position,12,3,1,100000001,510000002205,
1508.46,µm,Segment,Segment Position,11,3,1,100000001,510000002209,
1509.15,µm,Segment,Segment Position,13,5,1,100000001,510000002213,
1509.88,µm,Segment,Segment Position,13,4,1,100000001,510000002217,
1513.52,µm,Segment,Segment Position,13,7,1,100000001,510000002220,
1510.39,µm,Segment,Segment Position,11,5,1,100000001,510000002228,
1507.51,µm,Segment,Segment Position,10,4,1,100000001,510000002232,
1513.47,µm,Segment,Segment Position,13,6,1,100000001,510000002234,
1509.09,µm,Segment,Segment Position,11,4,1,100000001,510000002240,
1507.09,µm,Segment,Segment Position,8,5,1,100000001,510000002247,
1508.22,µm,Segment,Segment Position,8,4,1,100000001,510000002251,
1505,µm,Segment,Segment Position,9,4,1,100000001,510000002260,
1507.04,µm,Segment,Segment Position,8,4,1,100000001,510000002264,
1508.25,µm,Segment,Segment Position,10,6,1,100000001,510000002272,
1509.24,µm,Segment,Segment Position,9,6,1,100000001,510000002278,
1510.07,µm,Segment,Segment Position,7,5,1,100000001,510000002282,
1517.35,µm,Segment,Segment Position,6,4,1,100000001,510000002310,
1523.37,µm,Segment,Segment Position,5,3,1,100000001,510000002316,
1522.57,µm,Segment,Segment Position,4,2,1,100000001,510000002325,
1521.15,µm,Segment,Segment Position,3,2,1,100000001,510000002333,
1519.13,µm,Segment,Segment Position,2,1,1,100000001,510000002351,
1516.21,µm,Segment,Segment Position,1,1,1,100000001,510000002358,
1509.48,µm,Segment,Segment Position,10,7,1,100000001,510000002374,
1508.72,µm,Segment,Segment Position,13,8,1,100000001,510000002379,
1507.31,µm,Segment,Segment Position,12,8,1,100000001,510000002390,
1508.15,µm,Segment,Segment Position,11,8,1,100000001,510000002393,
1509.12,µm,Segment,Segment Position,10,8,1,100000001,510000002404,
1508.97,µm,Segment,Segment Position,9,7,1,100000001,510000002408,
1512.75,µm,Segment,Segment Position,11,5,1,100000001,510000002415,
1510.42,µm,Segment,Segment Position,10,4,1,100000001,510000002417,
1509.26,µm,Segment,Segment Position,9,4,1,100000001,510000002420,
1508.93,µm,Segment,Segment Position,8,4,1,100000001,510000002423,
1510.03,µm,Segment,Segment Position,7,4,1,100000001,510000002425,
1510.23,µm,Segment,Segment Position,10,5,1,100000001,510000002427,
1511.57,µm,Segment,Segment Position,11,4,1,100000001,510000002429,
1508.47,µm,Segment,Segment Position,9,5,1,100000001,510000002432,
1511.86,µm,Segment,Segment Position,15,10,1,100000001,510000002436,
1510.4,µm,Segment,Segment Position,14,9,1,100000001,510000002439,
1508.82,µm,Segment,Segment Position,13,9,1,100000001,510000002441,
1509.98,µm,Segment,Segment Position,14,10,1,100000001,510000002443,
1511.36,µm,Segment,Segment Position,11,9,1,100000001,510000002456,
1506.87,µm,Segment,Segment Position,12,9,1,100000001,510000002459,
1506.22,µm,Segment,Segment Position,9,5,1,100000001,510000002467,
1507.64,µm,Segment,Segment Position,8,5,1,100000001,510000002476,
1510.3,µm,Segment,Segment Position,10,7,1,100000001,510000002484,
1507.18,µm,Segment,Segment Position,9,6,1,100000001,510000002489,
1507.52,µm,Segment,Segment Position,11,8,1,100000001,510000002495,
1507.06,µm,Segment,Segment Position,11,9,1,100000001,510000002500,
1508.84,µm,Segment,Segment Position,10,8,1,100000001,510000002502,
1508.73,µm,Segment,Segment Position,8,5,1,100000001,510000002505,
1514.64,µm,Segment,Segment Position,14,6,1,100000000,510000002508,
1513.36,µm,Segment,Segment Position,13,6,1,100000000,510000002512,
1515.19,µm,Segment,Segment Position,12,4,1,100000000,510000002520,
1513.28,µm,Segment,Segment Position,11,3,1,100000000,510000002523,
1511.96,µm,Segment,Segment Position,9,4,1,100000000,510000002528,
1512.36,µm,Segment,Segment Position,10,4,1,100000000,510000002533,
1510.13,µm,Segment,Segment Position,9,4,1,100000000,510000002538,
1515.3,µm,Segment,Segment Position,3,2,1,100000002,510000002564,
1515.36,µm,Segment,Segment Position,2,2,1,100000002,510000002577,
1511.12,µm,Segment,Segment Position,1,1,1,100000002,510000002595,
1507.82,µm,Segment,Segment Position,0,1,1,100000002,510000002623,
1518.84,µm,Segment,Segment Position,5,1,1,100000002,510000002634,
1516.59,µm,Segment,Segment Position,4,1,1,100000002,510000002637,
1515.64,µm,Segment,Segment Position,3,1,1,100000002,510000002649,
1517.13,µm,Segment,Segment Position,5,2,1,100000002,510000002660,
1519,µm,Segment,Segment Position,3,3,1,100000002,510000002670,
1517.52,µm,Segment,Segment Position,4,2,1,100000002,510000002675,
1515.77,µm,Segment,Segment Position,3,2,1,100000002,510000002679,
1508.14,µm,Segment,Segment Position,1,2,1,100000002,510000002681,
1502.76,µm,Segment,Segment Position,1,2,1,100000003,510000002729,
1502.83,µm,Segment,Segment Position,0,1,1,100000003,510000002742,
1507.44,µm,Segment,Segment Position,4,2,1,100000002,510000002745,
1508.78,µm,Segment,Segment Position,5,1,1,100000002,510000002748,
1514.22,µm,Segment,Segment Position,8,3,1,100000002,510000002752,
1513.54,µm,Segment,Segment Position,7,2,1,100000002,510000002774,
1513.23,µm,Segment,Segment Position,5,1,1,100000002,510000002805,
1509.68,µm,Segment,Segment Position,3,1,1,100000002,510000002833,
1513.59,µm,Segment,Segment Position,8,2,1,100000002,510000002835,
1516.41,µm,Segment,Segment Position,7,2,1,100000002,510000002844,
1514.87,µm,Segment,Segment Position,7,1,1,100000002,510000002847,
1513.7,µm,Segment,Segment Position,7,3,1,100000002,510000002850,
1506.06,µm,Segment,Segment Position,4,2,1,100000002,510000002855,
1511.62,µm,Segment,Segment Position,5,2,1,100000002,510000002864,
1509.19,µm,Segment,Segment Position,3,3,1,100000002,510000002871,
1511.9,µm,Segment,Segment Position,4,2,1,100000002,510000002873,
1506.67,µm,Segment,Segment Position,2,2,1,100000002,510000002878,
1509.04,µm,Segment,Segment Position,2,3,1,100000002,510000002880,
1516.47,µm,Segment,Segment Position,10,6,1,100000000,510000002889,
1513.57,µm,Segment,Segment Position,9,5,1,100000000,510000002899,
1511.59,µm,Segment,Segment Position,8,4,1,100000000,510000002906,
1517.84,µm,Segment,Segment Position,9,4,1,100000000,510000002933,
1514.61,µm,Segment,Segment Position,10,6,1,100000000,510000002936,
1514.39,µm,Segment,Segment Position,10,5,1,100000000,510000002938,
1512.41,µm,Segment,Segment Position,9,3,1,100000000,510000002941,
1512.07,µm,Segment,Segment Position,9,4,1,100000000,510000002944,
1511.65,µm,Segment,Segment Position,8,2,1,100000000,510000002946,
1510.82,µm,Segment,Segment Position,6,3,1,100000000,510000002948,
1508.69,µm,Segment,Segment Position,4,3,1,100000000,510000002952,
1507.14,µm,Segment,Segment Position,3,3,1,100000000,510000002955,
1508.2,µm,Segment,Segment Position,5,3,1,100000001,510000002963,
1506.2,µm,Segment,Segment Position,6,2,1,100000001,510000002965,
1505.33,µm,Segment,Segment Position,4,3,1,100000001,510000002973,
1503.75,µm,Segment,Segment Position,5,5,1,100000000,510000002988,
1504.12,µm,Segment,Segment Position,4,4,1,100000000,510000002991,
1503.44,µm,Segment,Segment Position,3,3,1,100000000,510000002993,
1502.97,µm,Segment,Segment Position,2,2,1,100000000,510000003003,
1502.76,µm,Segment,Segment Position,1,1,1,100000000,510000003006,
1518.83,µm,Segment,Segment Position,8,3,1,100000000,510000003034,
1521.43,µm,Segment,Segment Position,7,3,1,100000000,510000003037,
1514.36,µm,Segment,Segment Position,6,3,1,100000000,510000003071,
1509.02,µm,Segment,Segment Position,5,3,1,100000000,510000003075,
1505.56,µm,Segment,Segment Position,4,3,1,100000000,510000003083,
1519.65,µm,Segment,Segment Position,8,4,1,100000000,510000003090,
1523.78,µm,Segment,Segment Position,7,4,1,100000000,510000003100,
1510.98,µm,Segment,Segment Position,5,4,1,100000000,510000003114,
1507.4,µm,Segment,Segment Position,8,5,1,100000000,510000003122,
1505.59,µm,Segment,Segment Position,6,4,1,100000000,510000003133,
1510.61,µm,Segment,Segment Position,6,4,1,100000000,510000003137,
1507.19,µm,Segment,Segment Position,8,6,1,100000000,510000003142,
1505.9,µm,Segment,Segment Position,7,4,1,100000000,510000003147,
1505.43,µm,Segment,Segment Position,6,5,1,100000000,510000003149,
1503.26,µm,Segment,Segment Position,3,2,1,100000000,510000003151,
1502.75,µm,Segment,Segment Position,1,1,1,100000003,510000003201,
1512.85,µm,Segment,Segment Position,5,4,1,100000000,510000003214,
1503.56,µm,Segment,Segment Position,7,3,1,100000000,510000003239,
1506.54,µm,Segment,Segment Position,6,3,1,100000000,510000003246,
1507.99,µm,Segment,Segment Position,5,3,1,100000000,510000003269,
1509.09,µm,Segment,Segment Position,4,3,1,100000000,510000003277,
1505.96,µm,Segment,Segment Position,7,4,1,100000000,510000003281,
1507.63,µm,Segment,Segment Position,6,4,1,100000000,510000003284,
1508.33,µm,Segment,Segment Position,5,4,1,100000000,510000003287,
1514.93,µm,Segment,Segment Position,4,2,1,100000002,510000003293,
1515.56,µm,Segment,Segment Position,5,2,1,100000003,510000003303,
1512.91,µm,Segment,Segment Position,4,1,1,100000003,510000003331,
1511.05,µm,Segment,Segment Position,3,1,1,100000003,510000003340,
1507.76,µm,Segment,Segment Position,2,1,1,100000003,510000003348,
1506.11,µm,Segment,Segment Position,1,1,1,100000003,510000003370,
1502.92,µm,Segment,Segment Position,0,1,1,100000003,510000003397,
1508.14,µm,Segment,Segment Position,8,4,1,100000003,510000003402,
1507.65,µm,Segment,Segment Position,7,3,1,100000003,510000003409,
1509.05,µm,Segment,Segment Position,5,3,1,100000003,510000003415,
1509.99,µm,Segment,Segment Position,4,2,1,100000003,510000003424,
1510.52,µm,Segment,Segment Position,3,2,1,100000003,510000003430,
1503,µm,Segment,Segment Position,3,2,1,100000000,510000003441,
1513.87,µm,Segment,Segment Position,5,1,1,100000003,510000003443,
1503.65,µm,Segment,Segment Position,2,1,1,100000000,510000003447,
1503.82,µm,Segment,Segment Position,2,3,1,100000000,510000003453,
1506.49,µm,Segment,Segment Position,8,3,1,100000003,510000003459,
1515.54,µm,Segment,Segment Position,4,2,1,100000003,510000003496,
1507.54,µm,Segment,Segment Position,7,4,1,100000003,510000003499,
1510.17,µm,Segment,Segment Position,5,2,1,100000003,510000003503,
1509.02,µm,Segment,Segment Position,6,4,1,100000003,510000003506,
1511.49,µm,Segment,Segment Position,4,3,1,100000003,510000003511,
1504.73,µm,Segment,Segment Position,2,2,1,100000003,510000003530,
1508.34,µm,Segment,Segment Position,9,5,1,100000003,510000003554,
1511.08,µm,Segment,Segment Position,8,4,1,100000003,510000003571,
1512.83,µm,Segment,Segment Position,7,4,1,100000003,510000003583,
1514.15,µm,Segment,Segment Position,6,4,1,100000003,510000003586,
1514.3,µm,Segment,Segment Position,5,3,1,100000003,510000003588,
1514.28,µm,Segment,Segment Position,4,3,1,100000003,510000003602,
1511.47,µm,Segment,Segment Position,2,2,1,100000003,510000003623,
1509.72,µm,Segment,Segment Position,1,2,1,100000003,510000003626,
1508.38,µm,Segment,Segment Position,0,1,1,100000003,510000003647,
1512.05,µm,Segment,Segment Position,9,4,1,100000003,510000003651,
1508.99,µm,Segment,Segment Position,8,5,1,100000003,510000003658,
1510.46,µm,Segment,Segment Position,7,5,1,100000003,510000003676,
1508.15,µm,Segment,Segment Position,8,6,1,100000003,510000003678,
1522.61,µm,Segment,Segment Position,6,1,1,100000002,510000003683,
1523.66,µm,Segment,Segment Position,6,3,1,100000001,510000003689,
1505.03,µm,Segment,Segment Position,4,3,1,100000004,510000003719,
1508.49,µm,Segment,Segment Position,3,3,1,100000004,510000003727,
1511.11,µm,Segment,Segment Position,2,3,1,100000004,510000003733,
1513.87,µm,Segment,Segment Position,1,2,1,100000004,510000003743,
1514.51,µm,Segment,Segment Position,0,1,1,100000004,510000003776,
1523.92,µm,Segment,Segment Position,5,2,1,100000001,510000003779,
1516.6,µm,Segment,Segment Position,6,3,1,100000003,510000003788,
1513.4,µm,Segment,Segment Position,5,3,1,100000003,510000003790,
1512.52,µm,Segment,Segment Position,4,3,1,100000003,510000003792,
1510.58,µm,Segment,Segment Position,3,3,1,100000003,510000003799,
1509.52,µm,Segment,Segment Position,2,3,1,100000003,510000003807,
1509.7,µm,Segment,Segment Position,8,5,1,100000003,510000003815,
1522.17,µm,Segment,Segment Position,8,4,1,100000003,510000003825,
1517.93,µm,Segment,Segment Position,7,3,1,100000003,510000003835,
1525.14,µm,Segment,Segment Position,10,3,1,100000003,510000003850,
1522.69,µm,Segment,Segment Position,9,3,1,100000003,510000003853,
