
Spine Center Intensity Max Ch=3 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
84,,Spine,3,7,Image 1,2,1,100000002,610000005272,
123,,Spine,3,1,Image 1,1,1,100000003,610000005287,
63,,Spine,3,7,Image 1,2,1,100000002,610000005298,
123,,Spine,3,1,Image 1,1,1,100000003,610000005310,
27,,Spine,3,9,Image 1,5,1,100000001,610000005316,
162,,Spine,3,0,Image 1,1,1,100000003,610000005334,
70,,Spine,3,5,Image 1,1,1,100000002,610000005338,
162,,Spine,3,0,Image 1,1,1,100000003,610000005355,
123,,Spine,3,1,Image 1,1,1,100000003,610000005365,
162,,Spine,3,0,Image 1,1,1,100000003,610000005379,
41,,Spine,3,16,Image 1,6,1,100000000,610000005382,
24,,Spine,3,8,Image 1,5,1,100000002,610000005386,
41,,Spine,3,10,Image 1,8,1,100000001,610000005391,
36,,Spine,3,8,Image 1,3,1,100000002,610000005394,
70,,Spine,3,3,Image 1,3,1,100000002,610000005397,
25,,Spine,3,10,Image 1,4,1,100000000,610000005399,
40,,Spine,3,6,Image 1,2,1,100000002,610000005401,
131,,Spine,3,2,Image 1,1,1,100000004,610000005405,
63,,Spine,3,1,Image 1,1,1,100000001,610000005409,
54,,Spine,3,3,Image 1,3,1,100000002,610000005411,
136,,Spine,3,0,Image 1,1,1,100000004,610000005418,
70,,Spine,3,6,Image 1,2,1,100000002,610000005420,
145,,Spine,3,1,Image 1,1,1,100000001,610000005438,
21,,Spine,3,7,Image 1,4,1,100000000,610000005441,
188,,Spine,3,1,Image 1,1,1,100000001,610000005456,
169,,Spine,3,1,Image 1,1,1,100000001,610000005474,
162,,Spine,3,0,Image 1,1,1,100000003,610000005480,
60,,Spine,3,10,Image 1,8,1,100000001,610000005485,
173,,Spine,3,1,Image 1,1,1,100000001,610000005504,
70,,Spine,3,5,Image 1,1,1,100000002,610000005506,
30,,Spine,3,7,Image 1,5,1,100000000,610000005508,
144,,Spine,3,6,Image 1,4,1,100000003,610000005517,
125,,Spine,3,0,Image 1,1,1,100000004,610000005525,
155,,Spine,3,1,Image 1,1,1,100000001,610000005530,
85,,Spine,3,18,Image 1,8,1,100000000,610000005533,
150,,Spine,3,1,Image 1,1,1,100000001,610000005538,
195,,Spine,3,7,Image 1,4,1,100000000,610000005543,
156,,Spine,3,1,Image 1,1,1,100000001,610000005550,
121,,Spine,3,2,Image 1,3,1,100000003,610000005558,
148,,Spine,3,1,Image 1,1,1,100000001,610000005569,
115,,Spine,3,6,Image 1,2,1,100000002,610000005573,
31,,Spine,3,10,Image 1,8,1,100000001,610000005575,
53,,Spine,3,5,Image 1,1,1,100000002,610000005578,
152,,Spine,3,1,Image 1,1,1,100000001,610000005585,
161,,Spine,3,1,Image 1,1,1,100000001,610000005596,
120,,Spine,3,0,Image 1,1,1,100000004,610000005602,
154,,Spine,3,1,Image 1,1,1,100000001,610000005606,
95,,Spine,3,0,Image 1,1,1,100000003,610000005611,
115,,Spine,3,0,Image 1,1,1,100000004,610000005618,
163,,Spine,3,0,Image 1,1,1,100000002,610000005624,
95,,Spine,3,0,Image 1,1,1,100000003,610000005628,
116,,Spine,3,1,Image 1,1,1,100000000,610000005633,
30,,Spine,3,18,Image 1,8,1,100000000,610000005637,
109,,Spine,3,5,Image 1,2,1,100000004,610000005641,
166,,Spine,3,3,Image 1,1,1,100000002,610000005650,
161,,Spine,3,1,Image 1,1,1,100000001,610000005658,
161,,Spine,3,1,Image 1,1,1,100000001,610000005666,
71,,Spine,3,2,Image 1,3,1,100000004,610000005668,
142,,Spine,3,0,Image 1,1,1,100000004,610000005675,
159,,Spine,3,7,Image 1,4,1,100000000,610000005678,
63,,Spine,3,0,Image 1,1,1,100000004,610000005681,
155,,Spine,3,7,Image 1,4,1,100000000,610000005688,
130,,Spine,3,6,Image 1,4,1,100000003,610000005695,
105,,Spine,3,4,Image 1,3,1,100000001,610000005699,
79,,Spine,3,6,Image 1,2,1,100000002,610000005702,
142,,Spine,3,0,Image 1,1,1,100000003,610000005709,
182,,Spine,3,0,Image 1,1,1,100000002,610000005713,
113,,Spine,3,0,Image 1,1,1,100000004,610000005720,
132,,Spine,3,1,Image 1,1,1,100000001,610000005725,
115,,Spine,3,0,Image 1,1,1,100000004,610000005728,
108,,Spine,3,6,Image 1,2,1,100000002,610000005733,
86,,Spine,3,3,Image 1,4,1,100000003,610000005736,
65,,Spine,3,2,Image 1,2,1,100000002,610000005738,
173,,Spine,3,0,Image 1,1,1,100000004,610000005745,
158,,Spine,3,1,Image 1,1,1,100000001,610000005750,
116,,Spine,3,0,Image 1,1,1,100000002,610000005755,
74,,Spine,3,6,Image 1,3,1,100000000,610000005758,
