
Spine Center Number of Voxel Ch=3 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,3,7,Image 1,4,1,100000000,610000005678,
3,,Spine,3,0,Image 1,1,1,100000004,610000005681,
6,,Spine,3,7,Image 1,4,1,100000000,610000005688,
7,,Spine,3,6,Image 1,4,1,100000003,610000005695,
3,,Spine,3,4,Image 1,3,1,100000001,610000005699,
3,,Spine,3,6,Image 1,2,1,100000002,610000005702,
7,,Spine,3,0,Image 1,1,1,100000003,610000005709,
4,,Spine,3,0,Image 1,1,1,100000002,610000005713,
6,,Spine,3,0,Image 1,1,1,100000004,610000005720,
5,,Spine,3,1,Image 1,1,1,100000001,610000005725,
3,,Spine,3,0,Image 1,1,1,100000004,610000005728,
4,,Spine,3,6,Image 1,2,1,100000002,610000005733,
4,,Spine,3,3,Image 1,4,1,100000003,610000005736,
3,,Spine,3,2,Image 1,2,1,100000002,610000005738,
6,,Spine,3,0,Image 1,1,1,100000004,610000005745,
3,,Spine,3,1,Image 1,1,1,100000001,610000005750,
4,,Spine,3,0,Image 1,1,1,100000002,610000005755,
4,,Spine,3,6,Image 1,3,1,100000000,610000005758,
4,,Spine,3,1,Image 1,1,1,100000001,610000005762,
5,,Spine,3,1,Image 1,1,1,100000001,610000005767,
5,,Spine,3,6,Image 1,4,1,100000003,610000005772,
3,,Spine,3,1,Image 1,1,1,100000001,610000005777,
5,,Spine,3,2,Image 1,2,1,100000003,610000005781,
3,,Spine,3,8,Image 1,5,1,100000001,610000005786,
5,,Spine,3,1,Image 1,1,1,100000001,610000005791,
4,,Spine,3,0,Image 1,1,1,100000004,610000005796,
5,,Spine,3,6,Image 1,1,1,100000004,610000005802,
3,,Spine,3,1,Image 1,1,1,100000001,610000005806,
4,,Spine,3,7,Image 1,4,1,100000000,610000005812,
3,,Spine,3,2,Image 1,2,1,100000003,610000005814,
3,,Spine,3,8,Image 1,5,1,100000000,610000005816,
2,,Spine,3,0,Image 1,1,1,100000002,610000005818,
5,,Spine,3,6,Image 1,4,1,100000003,610000005823,
4,,Spine,3,1,Image 1,1,1,100000001,610000005828,
3,,Spine,3,8,Image 1,3,1,100000000,610000005830,
5,,Spine,3,0,Image 1,1,1,100000002,610000005838,
3,,Spine,3,7,Image 1,3,1,100000002,610000005842,
3,,Spine,3,2,Image 1,2,1,100000003,610000005844,
5,,Spine,3,0,Image 1,1,1,100000002,610000005852,
4,,Spine,3,0,Image 1,1,1,100000002,610000005855,
4,,Spine,3,1,Image 1,1,1,100000001,610000005859,
4,,Spine,3,2,Image 1,2,1,100000003,610000005865,
3,,Spine,3,0,Image 1,1,1,100000003,610000005868,
4,,Spine,3,1,Image 1,1,1,100000001,610000005872,
3,,Spine,3,1,Image 1,1,1,100000001,610000005875,
4,,Spine,3,5,Image 1,2,1,100000004,610000005881,
3,,Spine,3,6,Image 1,3,1,100000000,610000005883,
4,,Spine,3,0,Image 1,1,1,100000002,610000005887,
3,,Spine,3,6,Image 1,3,1,100000000,610000005890,
4,,Spine,3,0,Image 1,1,1,100000003,610000005893,
2,,Spine,3,0,Image 1,1,1,100000004,610000005895,
5,,Spine,3,1,Image 1,1,1,100000001,610000005900,
2,,Spine,3,0,Image 1,1,1,100000002,610000005902,
3,,Spine,3,7,Image 1,3,1,100000000,610000005904,
5,,Spine,3,3,Image 1,1,1,100000002,610000005909,
2,,Spine,3,1,Image 1,1,1,100000001,610000005913,
3,,Spine,3,1,Image 1,1,1,100000001,610000005918,
3,,Spine,3,7,Image 1,3,1,100000002,610000005923,
3,,Spine,3,0,Image 1,1,1,100000004,610000005925,
2,,Spine,3,0,Image 1,1,1,100000002,610000005927,
2,,Spine,3,0,Image 1,1,1,100000002,610000005930,
2,,Spine,3,0,Image 1,1,1,100000002,610000005932,
2,,Spine,3,0,Image 1,1,1,100000002,610000005934,
3,,Spine,3,1,Image 1,1,1,100000001,610000005937,
3,,Spine,3,0,Image 1,1,1,100000004,610000005944,
2,,Spine,3,0,Image 1,1,1,100000002,610000005946,
2,,Spine,3,1,Image 1,1,1,100000001,610000005954,
2,,Spine,3,0,Image 1,1,1,100000004,610000005956,
2,,Spine,3,0,Image 1,1,1,100000002,610000005959,
3,,Spine,3,0,Image 1,1,1,100000002,610000005964,
3,,Spine,3,1,Image 1,1,1,100000003,610000005966,
2,,Spine,3,0,Image 1,1,1,100000002,610000005969,
2,,Spine,3,1,Image 1,1,1,100000001,610000005973,
2,,Spine,3,1,Image 1,1,1,100000001,610000005975,
3,,Spine,3,0,Image 1,1,1,100000002,610000005977,
3,,Spine,3,5,Image 1,2,1,100000004,610000005982,
2,,Spine,3,1,Image 1,1,1,100000001,610000005986,
3,,Spine,3,12,Image 1,8,1,100000001,610000005990,
2,,Spine,3,0,Image 1,1,1,100000002,610000005993,
2,,Spine,3,0,Image 1,1,1,100000002,610000005995,
3,,Spine,3,2,Image 1,3,1,100000002,610000005997,
3,,Spine,3,0,Image 1,1,1,100000002,610000006000,
2,,Spine,3,1,Image 1,1,1,100000001,610000006003,
2,,Spine,3,6,Image 1,4,1,100000003,610000006005,
2,,Spine,3,1,Image 1,1,1,100000001,610000006009,
2,,Spine,3,0,Image 1,1,1,100000002,610000006021,
2,,Spine,3,0,Image 1,1,1,100000002,610000006028,
2,,Spine,3,0,Image 1,1,1,100000002,610000006032,
2,,Spine,3,11,Image 1,6,1,100000000,610000006061,
2,,Spine,3,11,Image 1,6,1,100000000,610000006062,
2,,Spine,3,5,Image 1,3,1,100000000,610000006063,
2,,Spine,3,2,Image 1,2,1,100000000,610000006064,
2,,Spine,3,21,Image 1,11,1,100000000,610000006065,
2,,Spine,3,21,Image 1,9,1,100000000,610000006066,
2,,Spine,3,18,Image 1,8,1,100000000,610000006067,
2,,Spine,3,17,Image 1,7,1,100000000,610000006068,
2,,Spine,3,16,Image 1,6,1,100000000,610000006069,
2,,Spine,3,16,Image 1,6,1,100000000,610000006070,
2,,Spine,3,16,Image 1,6,1,100000000,610000006071,
2,,Spine,3,16,Image 1,6,1,100000000,610000006072,
2,,Spine,3,16,Image 1,5,1,100000000,610000006073,
2,,Spine,3,16,Image 1,5,1,100000000,610000006074,
1,,Spine,3,14,Image 1,5,1,100000000,610000006075,
2,,Spine,3,12,Image 1,4,1,100000000,610000006076,
2,,Spine,3,8,Image 1,4,1,100000000,610000006077,
2,,Spine,3,14,Image 1,6,1,100000000,610000006078,
2,,Spine,3,13,Image 1,7,1,100000000,610000006079,
2,,Spine,3,14,Image 1,7,1,100000000,610000006080,
2,,Spine,3,11,Image 1,6,1,100000000,610000006081,
2,,Spine,3,8,Image 1,4,1,100000000,610000006082,
2,,Spine,3,6,Image 1,4,1,100000000,610000006083,
2,,Spine,3,6,Image 1,3,1,100000000,610000006084,
2,,Spine,3,2,Image 1,2,1,100000000,610000006085,
2,,Spine,3,2,Image 1,2,1,100000000,610000006086,
2,,Spine,3,1,Image 1,1,1,100000000,610000006087,
2,,Spine,3,1,Image 1,1,1,100000000,610000006088,
2,,Spine,3,11,Image 1,8,1,100000000,610000006089,
2,,Spine,3,9,Image 1,7,1,100000000,610000006090,
2,,Spine,3,5,Image 1,5,1,100000000,610000006091,
2,,Spine,3,7,Image 1,3,1,100000000,610000006092,
2,,Spine,3,5,Image 1,3,1,100000000,610000006093,
2,,Spine,3,5,Image 1,3,1,100000000,610000006094,
2,,Spine,3,4,Image 1,3,1,100000000,610000006095,
2,,Spine,3,3,Image 1,3,1,100000000,610000006096,
2,,Spine,3,6,Image 1,4,1,100000000,610000006097,
2,,Spine,3,7,Image 1,4,1,100000000,610000006098,
2,,Spine,3,7,Image 1,4,1,100000000,610000006099,
2,,Spine,3,7,Image 1,4,1,100000000,610000006100,
2,,Spine,3,7,Image 1,4,1,100000000,610000006101,
2,,Spine,3,7,Image 1,4,1,100000000,610000006102,
2,,Spine,3,6,Image 1,3,1,100000000,610000006103,
2,,Spine,3,6,Image 1,3,1,100000000,610000006104,
2,,Spine,3,6,Image 1,3,1,100000000,610000006105,
2,,Spine,3,6,Image 1,3,1,100000000,610000006106,
2,,Spine,3,4,Image 1,3,1,100000000,610000006107,
2,,Spine,3,4,Image 1,3,1,100000000,610000006108,
2,,Spine,3,4,Image 1,3,1,100000000,610000006109,
2,,Spine,3,4,Image 1,3,1,100000000,610000006110,
2,,Spine,3,3,Image 1,3,1,100000000,610000006111,
2,,Spine,3,11,Image 1,4,1,100000001,610000006112,
2,,Spine,3,11,Image 1,3,1,100000001,610000006113,
2,,Spine,3,10,Image 1,3,1,100000001,610000006114,
2,,Spine,3,11,Image 1,5,1,100000001,610000006115,
2,,Spine,3,11,Image 1,5,1,100000001,610000006116,
2,,Spine,3,11,Image 1,5,1,100000001,610000006117,
2,,Spine,3,8,Image 1,5,1,100000001,610000006118,
2,,Spine,3,3,Image 1,2,1,100000001,610000006119,
2,,Spine,3,0,Image 1,1,1,100000001,610000006120,
2,,Spine,3,0,Image 1,1,1,100000001,610000006121,
2,,Spine,3,10,Image 1,6,1,100000001,610000006127,
2,,Spine,3,10,Image 1,6,1,100000001,610000006128,
2,,Spine,3,13,Image 1,8,1,100000001,610000006129,
2,,Spine,3,14,Image 1,9,1,100000001,610000006130,
2,,Spine,3,11,Image 1,9,1,100000001,610000006131,
2,,Spine,3,10,Image 1,8,1,100000001,610000006132,
1,,Spine,3,10,Image 1,8,1,100000001,610000006133,
2,,Spine,3,10,Image 1,8,1,100000001,610000006134,
2,,Spine,3,10,Image 1,8,1,100000001,610000006135,
2,,Spine,3,10,Image 1,7,1,100000001,610000006136,
2,,Spine,3,9,Image 1,7,1,100000001,610000006137,
2,,Spine,3,9,Image 1,6,1,100000001,610000006138,
2,,Spine,3,8,Image 1,5,1,100000001,610000006139,
2,,Spine,3,8,Image 1,5,1,100000001,610000006140,
2,,Spine,3,5,Image 1,1,1,100000002,610000006144,
2,,Spine,3,2,Image 1,2,1,100000002,610000006145,
2,,Spine,3,2,Image 1,2,1,100000002,610000006146,
2,,Spine,3,2,Image 1,2,1,100000002,610000006147,
2,,Spine,3,1,Image 1,2,1,100000002,610000006148,
2,,Spine,3,0,Image 1,1,1,100000002,610000006149,
2,,Spine,3,14,Image 1,9,1,100000002,610000006152,
2,,Spine,3,12,Image 1,9,1,100000002,610000006153,
2,,Spine,3,12,Image 1,9,1,100000002,610000006154,
2,,Spine,3,12,Image 1,8,1,100000002,610000006155,
2,,Spine,3,12,Image 1,8,1,100000002,610000006156,
2,,Spine,3,13,Image 1,9,1,100000002,610000006157,
2,,Spine,3,0,Image 1,1,1,100000002,610000006158,
2,,Spine,3,1,Image 1,1,1,100000002,610000006159,
2,,Spine,3,1,Image 1,2,1,100000002,610000006160,
2,,Spine,3,0,Image 1,1,1,100000002,610000006161,
2,,Spine,3,6,Image 1,2,1,100000002,610000006162,
2,,Spine,3,0,Image 1,1,1,100000002,610000006163,
2,,Spine,3,5,Image 1,1,1,100000002,610000006164,
2,,Spine,3,3,Image 1,1,1,100000002,610000006165,
2,,Spine,3,0,Image 1,1,1,100000002,610000006166,
2,,Spine,3,3,Image 1,2,1,100000002,610000006172,
2,,Spine,3,1,Image 1,1,1,100000002,610000006173,
2,,Spine,3,9,Image 1,4,1,100000003,610000006175,
2,,Spine,3,7,Image 1,4,1,100000003,610000006176,
2,,Spine,3,7,Image 1,4,1,100000003,610000006177,
2,,Spine,3,8,Image 1,4,1,100000003,610000006178,
2,,Spine,3,7,Image 1,3,1,100000003,610000006179,
2,,Spine,3,5,Image 1,3,1,100000003,610000006180,
2,,Spine,3,4,Image 1,3,1,100000003,610000006181,
2,,Spine,3,6,Image 1,4,1,100000003,610000006182,
2,,Spine,3,3,Image 1,4,1,100000003,610000006183,
2,,Spine,3,0,Image 1,1,1,100000003,610000006184,
2,,Spine,3,0,Image 1,1,1,100000003,610000006185,
2,,Spine,3,0,Image 1,1,1,100000003,610000006186,
2,,Spine,3,5,Image 1,2,1,100000003,610000006187,
2,,Spine,3,4,Image 1,1,1,100000003,610000006188,
2,,Spine,3,8,Image 1,3,1,100000003,610000006189,
2,,Spine,3,2,Image 1,1,1,100000003,610000006190,
2,,Spine,3,1,Image 1,1,1,100000003,610000006191,
2,,Spine,3,1,Image 1,1,1,100000003,610000006192,
2,,Spine,3,0,Image 1,1,1,100000003,610000006193,
2,,Spine,3,4,Image 1,3,1,100000004,610000006195,
2,,Spine,3,4,Image 1,3,1,100000004,610000006196,
2,,Spine,3,3,Image 1,4,1,100000004,610000006197,
2,,Spine,3,1,Image 1,2,1,100000004,610000006198,
2,,Spine,3,5,Image 1,2,1,100000004,610000006199,
2,,Spine,3,5,Image 1,2,1,100000004,610000006200,
2,,Spine,3,6,Image 1,1,1,100000004,610000006201,
2,,Spine,3,2,Image 1,1,1,100000004,610000006204,
2,,Spine,3,0,Image 1,1,1,100000004,610000006205,
2,,Spine,3,0,Image 1,1,1,100000004,610000006206,
