
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
33.125,,Segment,2,8,Image 1,5,1,100000002,510000000017,
50.5156,,Segment,2,7,Image 1,4,1,100000002,510000000020,
47.0625,,Segment,2,6,Image 1,3,1,100000002,510000000079,
42.0625,,Segment,2,5,Image 1,2,1,100000002,510000000091,
59.125,,Segment,2,3,Image 1,1,1,100000002,510000000186,
163.016,,Segment,2,2,Image 1,1,1,100000002,510000000190,
153.031,,Segment,2,1,Image 1,1,1,100000002,510000000196,
153.031,,Segment,2,0,Image 1,1,1,100000002,510000000214,
47.125,,Segment,2,7,Image 1,3,1,100000002,510000000231,
5.03125,,Segment,2,8,Image 1,4,1,100000002,510000000233,
37.0625,,Segment,2,8,Image 1,3,1,100000002,510000000249,
66.0156,,Segment,2,7,Image 1,2,1,100000002,510000000259,
76.0312,,Segment,2,6,Image 1,2,1,100000002,510000000263,
58.0625,,Segment,2,8,Image 1,2,1,100000002,510000000270,
18.0312,,Segment,2,7,Image 1,3,1,100000002,510000000273,
26.625,,Segment,2,11,Image 1,6,1,100000000,510000000292,
58.0625,,Segment,2,10,Image 1,5,1,100000000,510000000295,
183,,Segment,2,9,Image 1,5,1,100000000,510000000297,
95.125,,Segment,2,8,Image 1,5,1,100000000,510000000302,
146.625,,Segment,2,7,Image 1,5,1,100000000,510000000305,
5.0625,,Segment,2,5,Image 1,4,1,100000000,510000000346,
100.031,,Segment,2,4,Image 1,3,1,100000000,510000000348,
81.0312,,Segment,2,3,Image 1,3,1,100000000,510000000355,
106.125,,Segment,2,2,Image 1,2,1,100000000,510000000373,
117.016,,Segment,2,1,Image 1,2,1,100000000,510000000375,
115.562,,Segment,2,0,Image 1,1,1,100000000,510000000392,
51.125,,Segment,2,11,Image 1,6,1,100000000,510000000413,
62.125,,Segment,2,10,Image 1,6,1,100000000,510000000421,
16.5312,,Segment,2,9,Image 1,7,1,100000000,510000000428,
23.0625,,Segment,2,8,Image 1,6,1,100000000,510000000430,
13.0039,,Segment,2,11,Image 1,7,1,100000000,510000000433,
13.0312,,Segment,2,11,Image 1,6,1,100000000,510000000435,
19.0156,,Segment,2,9,Image 1,6,1,100000000,510000000439,
21.5625,,Segment,2,10,Image 1,6,1,100000000,510000000444,
119.125,,Segment,2,9,Image 1,6,1,100000000,510000000446,
17.0312,,Segment,2,11,Image 1,5,1,100000000,510000000448,
58.125,,Segment,2,10,Image 1,7,1,100000000,510000000452,
27.0625,,Segment,2,6,Image 1,4,1,100000000,510000000459,
10.0078,,Segment,2,8,Image 1,3,1,100000002,510000000465,
38.0156,,Segment,2,7,Image 1,2,1,100000002,510000000468,
25.0312,,Segment,2,6,Image 1,2,1,100000002,510000000474,
25.0156,,Segment,2,5,Image 1,2,1,100000002,510000000480,
36.0078,,Segment,2,4,Image 1,2,1,100000002,510000000482,
11.125,,Segment,2,3,Image 1,2,1,100000002,510000000542,
68.0625,,Segment,2,2,Image 1,1,1,100000002,510000000554,
