
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
11.5785,µm^2,Segment,8,5,1,100000002,510000000017,
4.75921,µm^2,Segment,7,4,1,100000002,510000000020,
39.5511,µm^2,Segment,6,3,1,100000002,510000000079,
12.01,µm^2,Segment,5,2,1,100000002,510000000091,
82.2036,µm^2,Segment,3,1,1,100000002,510000000186,
7.09635,µm^2,Segment,2,1,1,100000002,510000000190,
9.33037,µm^2,Segment,1,1,1,100000002,510000000196,
2.47975,µm^2,Segment,0,1,1,100000002,510000000214,
17.1745,µm^2,Segment,7,3,1,100000002,510000000231,
3.3228,µm^2,Segment,8,4,1,100000002,510000000233,
13.6104,µm^2,Segment,8,3,1,100000002,510000000249,
8.92208,µm^2,Segment,7,2,1,100000002,510000000259,
8.03937,µm^2,Segment,6,2,1,100000002,510000000263,
9.52807,µm^2,Segment,8,2,1,100000002,510000000270,
4.5708,µm^2,Segment,7,3,1,100000002,510000000273,
12.377,µm^2,Segment,11,6,1,100000000,510000000292,
3.90357,µm^2,Segment,10,5,1,100000000,510000000295,
2.45191,µm^2,Segment,9,5,1,100000000,510000000297,
6.02264,µm^2,Segment,8,5,1,100000000,510000000302,
4.15201,µm^2,Segment,7,5,1,100000000,510000000305,
21.1878,µm^2,Segment,5,4,1,100000000,510000000346,
2.4058,µm^2,Segment,4,3,1,100000000,510000000348,
6.88031,µm^2,Segment,3,3,1,100000000,510000000355,
22.965,µm^2,Segment,2,2,1,100000000,510000000373,
1.51328,µm^2,Segment,1,2,1,100000000,510000000375,
4.89673,µm^2,Segment,0,1,1,100000000,510000000392,
24.764,µm^2,Segment,11,6,1,100000000,510000000413,
13.8901,µm^2,Segment,10,6,1,100000000,510000000421,
8.20933,µm^2,Segment,9,7,1,100000000,510000000428,
2.84756,µm^2,Segment,8,6,1,100000000,510000000430,
3.73382,µm^2,Segment,11,7,1,100000000,510000000433,
3.54387,µm^2,Segment,11,6,1,100000000,510000000435,
7.5707,µm^2,Segment,9,6,1,100000000,510000000439,
4.15829,µm^2,Segment,10,6,1,100000000,510000000444,
3.83248,µm^2,Segment,9,6,1,100000000,510000000446,
4.09963,µm^2,Segment,11,5,1,100000000,510000000448,
3.97429,µm^2,Segment,10,7,1,100000000,510000000452,
4.7663,µm^2,Segment,6,4,1,100000000,510000000459,
4.84093,µm^2,Segment,8,3,1,100000002,510000000465,
4.58119,µm^2,Segment,7,2,1,100000002,510000000468,
6.82117,µm^2,Segment,6,2,1,100000002,510000000474,
7.8126,µm^2,Segment,5,2,1,100000002,510000000480,
2.84787,µm^2,Segment,4,2,1,100000002,510000000482,
31.4095,µm^2,Segment,3,2,1,100000002,510000000542,
9.88158,µm^2,Segment,2,1,1,100000002,510000000554,
9.67397,µm^2,Segment,1,1,1,100000002,510000000565,
22.1275,µm^2,Segment,0,1,1,100000002,510000000592,
10.5947,µm^2,Segment,8,4,1,100000002,510000000611,
11.3473,µm^2,Segment,7,3,1,100000002,510000000618,
2.39514,µm^2,Segment,6,3,1,100000002,510000000620,
2.98102,µm^2,Segment,5,3,1,100000002,510000000622,
5.86207,µm^2,Segment,8,2,1,100000002,510000000625,
4.71706,µm^2,Segment,7,3,1,100000002,510000000627,
7.65106,µm^2,Segment,8,3,1,100000002,510000000632,
2.86695,µm^2,Segment,6,3,1,100000002,510000000635,
3.62719,µm^2,Segment,7,4,1,100000002,510000000637,
6.40636,µm^2,Segment,5,3,1,100000002,510000000643,
7.63793,µm^2,Segment,6,4,1,100000002,510000000647,
4.46786,µm^2,Segment,4,3,1,100000002,510000000653,
8.36965,µm^2,Segment,7,3,1,100000002,510000000661,
44.1548,µm^2,Segment,6,2,1,100000002,510000000747,
16.8184,µm^2,Segment,5,1,1,100000002,510000000766,
10.0628,µm^2,Segment,4,1,1,100000002,510000000774,
2.86462,µm^2,Segment,3,1,1,100000002,510000000776,
11.7198,µm^2,Segment,2,1,1,100000002,510000000785,
11.5,µm^2,Segment,0,1,1,100000002,510000000803,
3.39624,µm^2,Segment,8,3,1,100000002,510000000806,
6.26068,µm^2,Segment,7,2,1,100000002,510000000809,
5.36136,µm^2,Segment,8,2,1,100000002,510000000814,
8.93688,µm^2,Segment,16,10,1,100000002,510000000825,
4.98543,µm^2,Segment,14,8,1,100000002,510000000830,
21.9392,µm^2,Segment,12,7,1,100000002,510000000841,
4.17345,µm^2,Segment,11,7,1,100000002,510000000844,
6.33803,µm^2,Segment,10,7,1,100000002,510000000851,
1.1855,µm^2,Segment,8,6,1,100000002,510000000854,
3.61169,µm^2,Segment,7,5,1,100000002,510000000859,
3.91692,µm^2,Segment,6,4,1,100000002,510000000864,
1.53113,µm^2,Segment,5,3,1,100000002,510000000866,
11.5191,µm^2,Segment,4,3,1,100000002,510000000899,
7.24745,µm^2,Segment,3,2,1,100000002,510000000906,
6.84967,µm^2,Segment,2,2,1,100000002,510000000911,
9.62171,µm^2,Segment,1,2,1,100000002,510000000920,
13.3769,µm^2,Segment,12,9,1,100000002,510000000937,
7.23401,µm^2,Segment,16,9,1,100000002,510000000947,
3.79211,µm^2,Segment,14,9,1,100000002,510000000957,
9.43521,µm^2,Segment,13,7,1,100000002,510000000961,
3.97561,µm^2,Segment,14,10,1,100000002,510000000964,
6.48172,µm^2,Segment,13,9,1,100000002,510000000968,
4.57269,µm^2,Segment,12,9,1,100000002,510000000970,
7.1535,µm^2,Segment,11,9,1,100000002,510000000975,
10.471,µm^2,Segment,12,8,1,100000002,510000000982,
5.85742,µm^2,Segment,14,9,1,100000002,510000000985,
5.62667,µm^2,Segment,13,10,1,100000002,510000000989,
9.10263,µm^2,Segment,12,10,1,100000002,510000000993,
11.7763,µm^2,Segment,12,8,1,100000002,510000001002,
5.90059,µm^2,Segment,9,6,1,100000002,510000001008,
4.2104,µm^2,Segment,8,5,1,100000002,510000001012,
4.85824,µm^2,Segment,11,8,1,100000002,510000001016,
9.82228,µm^2,Segment,9,5,1,100000002,510000001022,
4.44785,µm^2,Segment,9,6,1,100000002,510000001025,
4.06194,µm^2,Segment,7,4,1,100000002,510000001027,
4.20068,µm^2,Segment,5,4,1,100000002,510000001030,
3.0836,µm^2,Segment,2,3,1,100000003,510000001036,
10.3665,µm^2,Segment,1,2,1,100000003,510000001049,
35.792,µm^2,Segment,0,1,1,100000003,510000001116,
13.0773,µm^2,Segment,2,2,1,100000003,510000001132,
9.5604,µm^2,Segment,1,1,1,100000003,510000001136,
5.07993,µm^2,Segment,21,11,1,100000000,510000001141,
6.35928,µm^2,Segment,20,10,1,100000000,510000001150,
2.45752,µm^2,Segment,19,10,1,100000000,510000001153,
4.16253,µm^2,Segment,18,9,1,100000000,510000001159,
1.44966,µm^2,Segment,17,8,1,100000000,510000001161,
4.35412,µm^2,Segment,16,7,1,100000000,510000001167,
