
Spine Intensity Min Ch=3 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,7,Image 1,2,1,100000002,610000005272,
0,,Spine,3,1,Image 1,1,1,100000003,610000005287,
0,,Spine,3,7,Image 1,2,1,100000002,610000005298,
44,,Spine,3,1,Image 1,1,1,100000003,610000005310,
0,,Spine,3,9,Image 1,5,1,100000001,610000005316,
0,,Spine,3,0,Image 1,1,1,100000003,610000005334,
0,,Spine,3,5,Image 1,1,1,100000002,610000005338,
0,,Spine,3,0,Image 1,1,1,100000003,610000005355,
0,,Spine,3,1,Image 1,1,1,100000003,610000005365,
0,,Spine,3,0,Image 1,1,1,100000003,610000005379,
0,,Spine,3,16,Image 1,6,1,100000000,610000005382,
0,,Spine,3,8,Image 1,5,1,100000002,610000005386,
0,,Spine,3,10,Image 1,8,1,100000001,610000005391,
0,,Spine,3,8,Image 1,3,1,100000002,610000005394,
0,,Spine,3,3,Image 1,3,1,100000002,610000005397,
0,,Spine,3,10,Image 1,4,1,100000000,610000005399,
0,,Spine,3,6,Image 1,2,1,100000002,610000005401,
0,,Spine,3,2,Image 1,1,1,100000004,610000005405,
0,,Spine,3,1,Image 1,1,1,100000001,610000005409,
0,,Spine,3,3,Image 1,3,1,100000002,610000005411,
0,,Spine,3,0,Image 1,1,1,100000004,610000005418,
0,,Spine,3,6,Image 1,2,1,100000002,610000005420,
0,,Spine,3,1,Image 1,1,1,100000001,610000005438,
0,,Spine,3,7,Image 1,4,1,100000000,610000005441,
0,,Spine,3,1,Image 1,1,1,100000001,610000005456,
0,,Spine,3,1,Image 1,1,1,100000001,610000005474,
0,,Spine,3,0,Image 1,1,1,100000003,610000005480,
0,,Spine,3,10,Image 1,8,1,100000001,610000005485,
0,,Spine,3,1,Image 1,1,1,100000001,610000005504,
0,,Spine,3,5,Image 1,1,1,100000002,610000005506,
0,,Spine,3,7,Image 1,5,1,100000000,610000005508,
0,,Spine,3,6,Image 1,4,1,100000003,610000005517,
0,,Spine,3,0,Image 1,1,1,100000004,610000005525,
0,,Spine,3,1,Image 1,1,1,100000001,610000005530,
0,,Spine,3,18,Image 1,8,1,100000000,610000005533,
0,,Spine,3,1,Image 1,1,1,100000001,610000005538,
0,,Spine,3,7,Image 1,4,1,100000000,610000005543,
0,,Spine,3,1,Image 1,1,1,100000001,610000005550,
0,,Spine,3,2,Image 1,3,1,100000003,610000005558,
72,,Spine,3,1,Image 1,1,1,100000001,610000005569,
0,,Spine,3,6,Image 1,2,1,100000002,610000005573,
0,,Spine,3,10,Image 1,8,1,100000001,610000005575,
0,,Spine,3,5,Image 1,1,1,100000002,610000005578,
0,,Spine,3,1,Image 1,1,1,100000001,610000005585,
91,,Spine,3,1,Image 1,1,1,100000001,610000005596,
0,,Spine,3,0,Image 1,1,1,100000004,610000005602,
0,,Spine,3,1,Image 1,1,1,100000001,610000005606,
0,,Spine,3,0,Image 1,1,1,100000003,610000005611,
0,,Spine,3,0,Image 1,1,1,100000004,610000005618,
0,,Spine,3,0,Image 1,1,1,100000002,610000005624,
0,,Spine,3,0,Image 1,1,1,100000003,610000005628,
0,,Spine,3,1,Image 1,1,1,100000000,610000005633,
0,,Spine,3,18,Image 1,8,1,100000000,610000005637,
0,,Spine,3,5,Image 1,2,1,100000004,610000005641,
31,,Spine,3,3,Image 1,1,1,100000002,610000005650,
90,,Spine,3,1,Image 1,1,1,100000001,610000005658,
0,,Spine,3,1,Image 1,1,1,100000001,610000005666,
0,,Spine,3,2,Image 1,3,1,100000004,610000005668,
0,,Spine,3,0,Image 1,1,1,100000004,610000005675,
0,,Spine,3,7,Image 1,4,1,100000000,610000005678,
0,,Spine,3,0,Image 1,1,1,100000004,610000005681,
0,,Spine,3,7,Image 1,4,1,100000000,610000005688,
0,,Spine,3,6,Image 1,4,1,100000003,610000005695,
0,,Spine,3,4,Image 1,3,1,100000001,610000005699,
0,,Spine,3,6,Image 1,2,1,100000002,610000005702,
0,,Spine,3,0,Image 1,1,1,100000003,610000005709,
0,,Spine,3,0,Image 1,1,1,100000002,610000005713,
28,,Spine,3,0,Image 1,1,1,100000004,610000005720,
0,,Spine,3,1,Image 1,1,1,100000001,610000005725,
0,,Spine,3,0,Image 1,1,1,100000004,610000005728,
0,,Spine,3,6,Image 1,2,1,100000002,610000005733,
0,,Spine,3,3,Image 1,4,1,100000003,610000005736,
0,,Spine,3,2,Image 1,2,1,100000002,610000005738,
0,,Spine,3,0,Image 1,1,1,100000004,610000005745,
0,,Spine,3,1,Image 1,1,1,100000001,610000005750,
0,,Spine,3,0,Image 1,1,1,100000002,610000005755,
0,,Spine,3,6,Image 1,3,1,100000000,610000005758,
0,,Spine,3,1,Image 1,1,1,100000001,610000005762,
109,,Spine,3,1,Image 1,1,1,100000001,610000005767,
0,,Spine,3,6,Image 1,4,1,100000003,610000005772,
0,,Spine,3,1,Image 1,1,1,100000001,610000005777,
17,,Spine,3,2,Image 1,2,1,100000003,610000005781,
0,,Spine,3,8,Image 1,5,1,100000001,610000005786,
102,,Spine,3,1,Image 1,1,1,100000001,610000005791,
0,,Spine,3,0,Image 1,1,1,100000004,610000005796,
0,,Spine,3,6,Image 1,1,1,100000004,610000005802,
110,,Spine,3,1,Image 1,1,1,100000001,610000005806,
0,,Spine,3,7,Image 1,4,1,100000000,610000005812,
0,,Spine,3,2,Image 1,2,1,100000003,610000005814,
0,,Spine,3,8,Image 1,5,1,100000000,610000005816,
0,,Spine,3,0,Image 1,1,1,100000002,610000005818,
0,,Spine,3,6,Image 1,4,1,100000003,610000005823,
83,,Spine,3,1,Image 1,1,1,100000001,610000005828,
0,,Spine,3,8,Image 1,3,1,100000000,610000005830,
77,,Spine,3,0,Image 1,1,1,100000002,610000005838,
0,,Spine,3,7,Image 1,3,1,100000002,610000005842,
0,,Spine,3,2,Image 1,2,1,100000003,610000005844,
94,,Spine,3,0,Image 1,1,1,100000002,610000005852,
0,,Spine,3,0,Image 1,1,1,100000002,610000005855,
122,,Spine,3,1,Image 1,1,1,100000001,610000005859,
18,,Spine,3,2,Image 1,2,1,100000003,610000005865,
0,,Spine,3,0,Image 1,1,1,100000003,610000005868,
0,,Spine,3,1,Image 1,1,1,100000001,610000005872,
0,,Spine,3,1,Image 1,1,1,100000001,610000005875,
0,,Spine,3,5,Image 1,2,1,100000004,610000005881,
0,,Spine,3,6,Image 1,3,1,100000000,610000005883,
0,,Spine,3,0,Image 1,1,1,100000002,610000005887,
0,,Spine,3,6,Image 1,3,1,100000000,610000005890,
0,,Spine,3,0,Image 1,1,1,100000003,610000005893,
0,,Spine,3,0,Image 1,1,1,100000004,610000005895,
85,,Spine,3,1,Image 1,1,1,100000001,610000005900,
0,,Spine,3,0,Image 1,1,1,100000002,610000005902,
0,,Spine,3,7,Image 1,3,1,100000000,610000005904,
0,,Spine,3,3,Image 1,1,1,100000002,610000005909,
0,,Spine,3,1,Image 1,1,1,100000001,610000005913,
84,,Spine,3,1,Image 1,1,1,100000001,610000005918,
0,,Spine,3,7,Image 1,3,1,100000002,610000005923,
0,,Spine,3,0,Image 1,1,1,100000004,610000005925,
0,,Spine,3,0,Image 1,1,1,100000002,610000005927,
69,,Spine,3,0,Image 1,1,1,100000002,610000005930,
0,,Spine,3,0,Image 1,1,1,100000002,610000005932,
0,,Spine,3,0,Image 1,1,1,100000002,610000005934,
62,,Spine,3,1,Image 1,1,1,100000001,610000005937,
55,,Spine,3,0,Image 1,1,1,100000004,610000005944,
61,,Spine,3,0,Image 1,1,1,100000002,610000005946,
107,,Spine,3,1,Image 1,1,1,100000001,610000005954,
0,,Spine,3,0,Image 1,1,1,100000004,610000005956,
0,,Spine,3,0,Image 1,1,1,100000002,610000005959,
67,,Spine,3,0,Image 1,1,1,100000002,610000005964,
0,,Spine,3,1,Image 1,1,1,100000003,610000005966,
0,,Spine,3,0,Image 1,1,1,100000002,610000005969,
0,,Spine,3,1,Image 1,1,1,100000001,610000005973,
97,,Spine,3,1,Image 1,1,1,100000001,610000005975,
0,,Spine,3,0,Image 1,1,1,100000002,610000005977,
0,,Spine,3,5,Image 1,2,1,100000004,610000005982,
0,,Spine,3,1,Image 1,1,1,100000001,610000005986,
0,,Spine,3,12,Image 1,8,1,100000001,610000005990,
120,,Spine,3,0,Image 1,1,1,100000002,610000005993,
0,,Spine,3,0,Image 1,1,1,100000002,610000005995,
0,,Spine,3,2,Image 1,3,1,100000002,610000005997,
97,,Spine,3,0,Image 1,1,1,100000002,610000006000,
113,,Spine,3,1,Image 1,1,1,100000001,610000006003,
0,,Spine,3,6,Image 1,4,1,100000003,610000006005,
34,,Spine,3,1,Image 1,1,1,100000001,610000006009,
0,,Spine,3,0,Image 1,1,1,100000002,610000006021,
65,,Spine,3,0,Image 1,1,1,100000002,610000006028,
109,,Spine,3,0,Image 1,1,1,100000002,610000006032,
