
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.581125,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005777,
0.911951,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000005781,
0.494792,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000005786,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005791,
1.04189,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000005796,
0.665304,µm,Spine,Spine Part Min Diameter,6,1,1,100000004,610000005802,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005806,
0.936415,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000005812,
1.23523,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000005814,
0.599871,µm,Spine,Spine Part Min Diameter,8,5,1,100000000,610000005816,
0.742248,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005818,
0.625,µm,Spine,Spine Part Min Diameter,9,4,1,100000003,610000005823,
0.670573,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005828,
1.51541,µm,Spine,Spine Part Min Diameter,8,3,1,100000000,610000005830,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005838,
0.453433,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000005842,
0.537728,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000005844,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005852,
1.13641,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005855,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005859,
0.975001,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000005865,
1.00124,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000005868,
0.630697,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005872,
0.778614,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005875,
0.494792,µm,Spine,Spine Part Min Diameter,5,2,1,100000004,610000005881,
1.88248,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000005883,
1.05282,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005887,
1.42912,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000005890,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000005893,
1.46633,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000005895,
0.499416,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005900,
0.748416,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005902,
0.670126,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000005904,
1.0447,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000005909,
1.0409,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005913,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005918,
1.07999,µm,Spine,Spine Part Min Diameter,7,3,1,100000002,610000005923,
0.441277,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000005925,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005927,
1.04818,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005930,
0.501442,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005932,
0.856581,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005934,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005937,
0.506999,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000005944,
1.03678,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005946,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005954,
0.98543,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000005956,
1.24352,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005959,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005964,
0.865958,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000005966,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005969,
0.870742,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005973,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005975,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000005977,
0.494792,µm,Spine,Spine Part Min Diameter,5,2,1,100000004,610000005982,
0.940674,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000005986,
0.702824,µm,Spine,Spine Part Min Diameter,12,8,1,100000001,610000005990,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005993,
0.590672,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000005995,
1.01817,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000005997,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006000,
0.416667,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000006003,
1.1746,µm,Spine,Spine Part Min Diameter,9,4,1,100000003,610000006005,
0.63957,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000006009,
0.780711,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006021,
0.426203,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006028,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006032,
0.538688,µm,Spine,Spine Part Min Diameter,11,6,1,100000000,610000006061,
0.416667,µm,Spine,Spine Part Min Diameter,11,6,1,100000000,610000006062,
0.51175,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000006063,
0.694364,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006064,
0.416667,µm,Spine,Spine Part Min Diameter,21,11,1,100000000,610000006065,
0.515269,µm,Spine,Spine Part Min Diameter,21,9,1,100000000,610000006066,
0.657552,µm,Spine,Spine Part Min Diameter,18,8,1,100000000,610000006067,
0.758008,µm,Spine,Spine Part Min Diameter,17,7,1,100000000,610000006068,
0.472407,µm,Spine,Spine Part Min Diameter,16,6,1,100000000,610000006069,
0.432534,µm,Spine,Spine Part Min Diameter,16,6,1,100000000,610000006070,
0.416667,µm,Spine,Spine Part Min Diameter,16,6,1,100000000,610000006071,
0.423397,µm,Spine,Spine Part Min Diameter,16,6,1,100000000,610000006072,
0.710612,µm,Spine,Spine Part Min Diameter,16,5,1,100000000,610000006073,
0.416667,µm,Spine,Spine Part Min Diameter,16,5,1,100000000,610000006074,
0.416667,µm,Spine,Spine Part Min Diameter,14,5,1,100000000,610000006075,
0.88499,µm,Spine,Spine Part Min Diameter,12,4,1,100000000,610000006076,
0.680455,µm,Spine,Spine Part Min Diameter,8,4,1,100000000,610000006077,
0.416667,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000006078,
0.586248,µm,Spine,Spine Part Min Diameter,13,7,1,100000000,610000006079,
0.556086,µm,Spine,Spine Part Min Diameter,14,7,1,100000000,610000006080,
0.649595,µm,Spine,Spine Part Min Diameter,11,6,1,100000000,610000006081,
0.605057,µm,Spine,Spine Part Min Diameter,8,4,1,100000000,610000006082,
0.54412,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000006083,
0.487828,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006084,
0.645595,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006085,
0.727822,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000006086,
0.76057,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006087,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000006088,
0.809105,µm,Spine,Spine Part Min Diameter,11,8,1,100000000,610000006089,
0.814018,µm,Spine,Spine Part Min Diameter,9,7,1,100000000,610000006090,
0.818548,µm,Spine,Spine Part Min Diameter,5,5,1,100000000,610000006091,
0.569481,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000006092,
0.970052,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000006093,
0.625,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000006094,
0.625,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006095,
0.897431,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006096,
0.874667,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000006097,
1.58642,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006098,
1.07806,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006099,
1.13036,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006100,
1.13036,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006101,
0.841896,µm,Spine,Spine Part Min Diameter,7,4,1,100000000,610000006102,
1.2193,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006103,
1.22172,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006104,
1.21026,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006105,
0.614049,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000006106,
1.22235,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006107,
1.05504,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006108,
1.38034,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006109,
0.416667,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000006110,
0.477989,µm,Spine,Spine Part Min Diameter,3,3,1,100000000,610000006111,
0.50507,µm,Spine,Spine Part Min Diameter,11,4,1,100000001,610000006112,
0.416667,µm,Spine,Spine Part Min Diameter,11,3,1,100000001,610000006113,
0.829763,µm,Spine,Spine Part Min Diameter,10,3,1,100000001,610000006114,
0.465455,µm,Spine,Spine Part Min Diameter,11,5,1,100000001,610000006115,
0.625,µm,Spine,Spine Part Min Diameter,11,5,1,100000001,610000006116,
0.475121,µm,Spine,Spine Part Min Diameter,11,5,1,100000001,610000006117,
0.567981,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000006118,
1.26417,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000006119,
1.52575,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006120,
1.10302,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000006121,
0.682612,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000006127,
0.625,µm,Spine,Spine Part Min Diameter,10,6,1,100000001,610000006128,
0.524462,µm,Spine,Spine Part Min Diameter,13,8,1,100000001,610000006129,
0.416667,µm,Spine,Spine Part Min Diameter,14,9,1,100000001,610000006130,
0.625,µm,Spine,Spine Part Min Diameter,11,9,1,100000001,610000006131,
0.417463,µm,Spine,Spine Part Min Diameter,10,8,1,100000001,610000006132,
0.486433,µm,Spine,Spine Part Min Diameter,10,8,1,100000001,610000006133,
0.609447,µm,Spine,Spine Part Min Diameter,10,8,1,100000001,610000006134,
0.557173,µm,Spine,Spine Part Min Diameter,10,8,1,100000001,610000006135,
0.793728,µm,Spine,Spine Part Min Diameter,10,7,1,100000001,610000006136,
0.516472,µm,Spine,Spine Part Min Diameter,9,7,1,100000001,610000006137,
0.520031,µm,Spine,Spine Part Min Diameter,9,6,1,100000001,610000006138,
0.776926,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000006139,
0.591974,µm,Spine,Spine Part Min Diameter,8,5,1,100000001,610000006140,
0.416667,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000006144,
0.745142,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000006145,
0.70467,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000006146,
0.955169,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000006147,
0.722896,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006148,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006149,
0.51082,µm,Spine,Spine Part Min Diameter,14,9,1,100000002,610000006152,
0.577836,µm,Spine,Spine Part Min Diameter,12,9,1,100000002,610000006153,
0.649354,µm,Spine,Spine Part Min Diameter,12,9,1,100000002,610000006154,
0.416667,µm,Spine,Spine Part Min Diameter,12,8,1,100000002,610000006155,
0.493345,µm,Spine,Spine Part Min Diameter,12,8,1,100000002,610000006156,
0.525525,µm,Spine,Spine Part Min Diameter,13,9,1,100000002,610000006157,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006158,
0.969035,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006159,
0.580836,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000006160,
1.04562,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006161,
0.866016,µm,Spine,Spine Part Min Diameter,6,2,1,100000002,610000006162,
0.523845,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006163,
0.416667,µm,Spine,Spine Part Min Diameter,5,1,1,100000002,610000006164,
0.655327,µm,Spine,Spine Part Min Diameter,3,1,1,100000002,610000006165,
1.06771,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000006166,
0.504557,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000006172,
0.416667,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000006173,
0.782645,µm,Spine,Spine Part Min Diameter,9,4,1,100000003,610000006175,
0.544215,µm,Spine,Spine Part Min Diameter,7,4,1,100000003,610000006176,
0.765946,µm,Spine,Spine Part Min Diameter,7,4,1,100000003,610000006177,
0.514323,µm,Spine,Spine Part Min Diameter,8,4,1,100000003,610000006178,
1.21094,µm,Spine,Spine Part Min Diameter,7,3,1,100000003,610000006179,
1.26984,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000006180,
1.19985,µm,Spine,Spine Part Min Diameter,4,3,1,100000003,610000006181,
0.658278,µm,Spine,Spine Part Min Diameter,6,4,1,100000003,610000006182,
0.800637,µm,Spine,Spine Part Min Diameter,3,4,1,100000003,610000006183,
0.755411,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000006184,
0.732032,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000006185,
0.416667,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000006186,
0.625,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000006187,
0.416667,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000006188,
0.882912,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000006189,
0.455729,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000006190,
0.762448,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000006191,
0.571362,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000006192,
0.981226,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000006193,
0.71014,µm,Spine,Spine Part Min Diameter,4,3,1,100000004,610000006195,
0.687973,µm,Spine,Spine Part Min Diameter,4,3,1,100000004,610000006196,
0.807774,µm,Spine,Spine Part Min Diameter,3,4,1,100000004,610000006197,
0.625,µm,Spine,Spine Part Min Diameter,1,2,1,100000004,610000006198,
1.19614,µm,Spine,Spine Part Min Diameter,5,2,1,100000004,610000006199,
0.416667,µm,Spine,Spine Part Min Diameter,5,2,1,100000004,610000006200,
0.665304,µm,Spine,Spine Part Min Diameter,6,1,1,100000004,610000006201,
0.625,µm,Spine,Spine Part Min Diameter,2,1,1,100000004,610000006204,
0.501993,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000006205,
0.501993,µm,Spine,Spine Part Min Diameter,0,1,1,100000004,610000006206,
