
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-23484.8,µm,Spine,Spine Position,7,2,1,100000002,610000005272,
-23488.7,µm,Spine,Spine Position,1,1,1,100000003,610000005287,
-23484.7,µm,Spine,Spine Position,7,2,1,100000002,610000005298,
-23489.1,µm,Spine,Spine Position,1,1,1,100000003,610000005310,
-23517.4,µm,Spine,Spine Position,9,5,1,100000001,610000005316,
-23483.5,µm,Spine,Spine Position,0,1,1,100000003,610000005334,
-23486.8,µm,Spine,Spine Position,5,1,1,100000002,610000005338,
-23483.6,µm,Spine,Spine Position,0,1,1,100000003,610000005355,
-23489.3,µm,Spine,Spine Position,1,1,1,100000003,610000005365,
-23483.8,µm,Spine,Spine Position,0,1,1,100000003,610000005379,
-23515.7,µm,Spine,Spine Position,16,6,1,100000000,610000005382,
-23515.8,µm,Spine,Spine Position,8,5,1,100000002,610000005386,
-23517.9,µm,Spine,Spine Position,10,8,1,100000001,610000005391,
-23501.6,µm,Spine,Spine Position,8,3,1,100000002,610000005394,
-23479.6,µm,Spine,Spine Position,3,3,1,100000002,610000005397,
-23528.2,µm,Spine,Spine Position,10,4,1,100000000,610000005399,
-23467.9,µm,Spine,Spine Position,6,2,1,100000002,610000005401,
-23453.6,µm,Spine,Spine Position,2,1,1,100000004,610000005405,
-23525.9,µm,Spine,Spine Position,1,1,1,100000001,610000005409,
-23479.4,µm,Spine,Spine Position,3,3,1,100000002,610000005411,
-23454.9,µm,Spine,Spine Position,0,1,1,100000004,610000005418,
-23468.2,µm,Spine,Spine Position,6,2,1,100000002,610000005420,
-23521.4,µm,Spine,Spine Position,10,6,1,100000001,610000005438,
-23522.8,µm,Spine,Spine Position,7,4,1,100000000,610000005441,
-23521.9,µm,Spine,Spine Position,10,6,1,100000001,610000005456,
-23521.8,µm,Spine,Spine Position,10,6,1,100000001,610000005474,
-23484.6,µm,Spine,Spine Position,0,1,1,100000003,610000005480,
-23518,µm,Spine,Spine Position,10,8,1,100000001,610000005485,
-23521.8,µm,Spine,Spine Position,10,6,1,100000001,610000005504,
-23507.7,µm,Spine,Spine Position,5,1,1,100000002,610000005506,
-23524.2,µm,Spine,Spine Position,7,5,1,100000000,610000005508,
-23484.3,µm,Spine,Spine Position,9,4,1,100000003,610000005517,
-23453.9,µm,Spine,Spine Position,0,1,1,100000004,610000005525,
-23528.6,µm,Spine,Spine Position,10,6,1,100000001,610000005530,
-23514.8,µm,Spine,Spine Position,18,8,1,100000000,610000005533,
-23526.1,µm,Spine,Spine Position,10,6,1,100000001,610000005538,
-23550.8,µm,Spine,Spine Position,7,4,1,100000000,610000005543,
-23529.8,µm,Spine,Spine Position,10,6,1,100000001,610000005550,
-23492.7,µm,Spine,Spine Position,2,3,1,100000003,610000005558,
-23522.6,µm,Spine,Spine Position,10,6,1,100000001,610000005569,
-23472.5,µm,Spine,Spine Position,6,2,1,100000002,610000005573,
-23518.3,µm,Spine,Spine Position,10,8,1,100000001,610000005575,
-23481.4,µm,Spine,Spine Position,5,1,1,100000002,610000005578,
-23524.5,µm,Spine,Spine Position,10,6,1,100000001,610000005585,
-23522.3,µm,Spine,Spine Position,10,6,1,100000001,610000005596,
-23451.8,µm,Spine,Spine Position,0,1,1,100000004,610000005602,
-23529.3,µm,Spine,Spine Position,10,6,1,100000001,610000005606,
-23481.7,µm,Spine,Spine Position,0,1,1,100000003,610000005611,
-23453.7,µm,Spine,Spine Position,0,1,1,100000004,610000005618,
-23495.1,µm,Spine,Spine Position,1,1,1,100000002,610000005624,
-23482,µm,Spine,Spine Position,0,1,1,100000003,610000005628,
-23531.7,µm,Spine,Spine Position,1,1,1,100000000,610000005633,
-23514.6,µm,Spine,Spine Position,18,8,1,100000000,610000005637,
-23454,µm,Spine,Spine Position,5,2,1,100000004,610000005641,
-23499.6,µm,Spine,Spine Position,3,1,1,100000002,610000005650,
-23522.9,µm,Spine,Spine Position,10,6,1,100000001,610000005658,
-23523.5,µm,Spine,Spine Position,10,6,1,100000001,610000005666,
-23455.7,µm,Spine,Spine Position,2,3,1,100000004,610000005668,
-23452.5,µm,Spine,Spine Position,0,1,1,100000004,610000005675,
-23550.8,µm,Spine,Spine Position,7,4,1,100000000,610000005678,
-23451.6,µm,Spine,Spine Position,0,1,1,100000004,610000005681,
-23552.8,µm,Spine,Spine Position,7,4,1,100000000,610000005688,
-23484.4,µm,Spine,Spine Position,9,4,1,100000003,610000005695,
-23534.5,µm,Spine,Spine Position,4,3,1,100000001,610000005699,
-23502.8,µm,Spine,Spine Position,6,2,1,100000002,610000005702,
-23480.6,µm,Spine,Spine Position,0,1,1,100000003,610000005709,
-23491.4,µm,Spine,Spine Position,1,1,1,100000002,610000005713,
-23453.2,µm,Spine,Spine Position,0,1,1,100000004,610000005720,
-23527.6,µm,Spine,Spine Position,10,6,1,100000001,610000005725,
-23452.1,µm,Spine,Spine Position,0,1,1,100000004,610000005728,
-23472.2,µm,Spine,Spine Position,6,2,1,100000002,610000005733,
-23494.3,µm,Spine,Spine Position,3,4,1,100000003,610000005736,
-23494.1,µm,Spine,Spine Position,2,2,1,100000002,610000005738,
-23451.3,µm,Spine,Spine Position,0,1,1,100000004,610000005745,
-23529.8,µm,Spine,Spine Position,10,6,1,100000001,610000005750,
-23491.3,µm,Spine,Spine Position,1,1,1,100000002,610000005755,
-23551.5,µm,Spine,Spine Position,6,3,1,100000000,610000005758,
-23526.6,µm,Spine,Spine Position,10,6,1,100000001,610000005762,
-23523.1,µm,Spine,Spine Position,10,6,1,100000001,610000005767,
-23486.8,µm,Spine,Spine Position,9,4,1,100000003,610000005772,
-23529.2,µm,Spine,Spine Position,10,6,1,100000001,610000005777,
-23492.8,µm,Spine,Spine Position,2,2,1,100000003,610000005781,
-23519.9,µm,Spine,Spine Position,8,5,1,100000001,610000005786,
-23522.7,µm,Spine,Spine Position,10,6,1,100000001,610000005791,
-23451.2,µm,Spine,Spine Position,0,1,1,100000004,610000005796,
-23451.2,µm,Spine,Spine Position,6,1,1,100000004,610000005802,
-23524.6,µm,Spine,Spine Position,10,6,1,100000001,610000005806,
-23552.6,µm,Spine,Spine Position,7,4,1,100000000,610000005812,
-23473.8,µm,Spine,Spine Position,2,2,1,100000003,610000005814,
-23519.8,µm,Spine,Spine Position,8,5,1,100000000,610000005816,
-23491.1,µm,Spine,Spine Position,1,1,1,100000002,610000005818,
-23486.3,µm,Spine,Spine Position,9,4,1,100000003,610000005823,
-23526.9,µm,Spine,Spine Position,10,6,1,100000001,610000005828,
-23555,µm,Spine,Spine Position,8,3,1,100000000,610000005830,
-23490.3,µm,Spine,Spine Position,1,1,1,100000002,610000005838,
-23516.8,µm,Spine,Spine Position,7,3,1,100000002,610000005842,
-23473.6,µm,Spine,Spine Position,2,2,1,100000003,610000005844,
-23490.5,µm,Spine,Spine Position,1,1,1,100000002,610000005852,
-23488,µm,Spine,Spine Position,0,1,1,100000002,610000005855,
-23523.2,µm,Spine,Spine Position,10,6,1,100000001,610000005859,
-23492.7,µm,Spine,Spine Position,2,2,1,100000003,610000005865,
-23482.2,µm,Spine,Spine Position,0,1,1,100000003,610000005868,
-23527.1,µm,Spine,Spine Position,10,6,1,100000001,610000005872,
-23529.3,µm,Spine,Spine Position,10,6,1,100000001,610000005875,
-23453,µm,Spine,Spine Position,5,2,1,100000004,610000005881,
-23551.4,µm,Spine,Spine Position,6,3,1,100000000,610000005883,
-23492.3,µm,Spine,Spine Position,1,1,1,100000002,610000005887,
-23548.4,µm,Spine,Spine Position,6,3,1,100000000,610000005890,
-23487.1,µm,Spine,Spine Position,0,1,1,100000003,610000005893,
-23451.1,µm,Spine,Spine Position,0,1,1,100000004,610000005895,
-23526.6,µm,Spine,Spine Position,10,6,1,100000001,610000005900,
-23494.1,µm,Spine,Spine Position,1,1,1,100000002,610000005902,
-23553.1,µm,Spine,Spine Position,7,3,1,100000000,610000005904,
-23499.3,µm,Spine,Spine Position,3,1,1,100000002,610000005909,
-23528.6,µm,Spine,Spine Position,10,6,1,100000001,610000005913,
-23524.4,µm,Spine,Spine Position,10,6,1,100000001,610000005918,
-23520.2,µm,Spine,Spine Position,7,3,1,100000002,610000005923,
-23449.4,µm,Spine,Spine Position,0,1,1,100000004,610000005925,
-23493.7,µm,Spine,Spine Position,1,1,1,100000002,610000005927,
-23491.6,µm,Spine,Spine Position,1,1,1,100000002,610000005930,
-23492.2,µm,Spine,Spine Position,1,1,1,100000002,610000005932,
-23493.4,µm,Spine,Spine Position,1,1,1,100000002,610000005934,
-23527.6,µm,Spine,Spine Position,10,6,1,100000001,610000005937,
-23453,µm,Spine,Spine Position,0,1,1,100000004,610000005944,
-23492.1,µm,Spine,Spine Position,1,1,1,100000002,610000005946,
-23526.1,µm,Spine,Spine Position,10,6,1,100000001,610000005954,
-23455.2,µm,Spine,Spine Position,0,1,1,100000004,610000005956,
-23492.2,µm,Spine,Spine Position,1,1,1,100000002,610000005959,
-23493.4,µm,Spine,Spine Position,1,1,1,100000002,610000005964,
-23478.2,µm,Spine,Spine Position,1,1,1,100000003,610000005966,
-23491.6,µm,Spine,Spine Position,1,1,1,100000002,610000005969,
-23528.1,µm,Spine,Spine Position,10,6,1,100000001,610000005973,
-23527.7,µm,Spine,Spine Position,10,6,1,100000001,610000005975,
-23494.5,µm,Spine,Spine Position,0,1,1,100000002,610000005977,
-23453.1,µm,Spine,Spine Position,5,2,1,100000004,610000005982,
-23529.6,µm,Spine,Spine Position,10,6,1,100000001,610000005986,
-23514.6,µm,Spine,Spine Position,12,8,1,100000001,610000005990,
-23493.7,µm,Spine,Spine Position,1,1,1,100000002,610000005993,
-23493.6,µm,Spine,Spine Position,1,1,1,100000002,610000005995,
-23497.2,µm,Spine,Spine Position,2,3,1,100000002,610000005997,
-23492.6,µm,Spine,Spine Position,1,1,1,100000002,610000006000,
-23526.2,µm,Spine,Spine Position,10,6,1,100000001,610000006003,
-23484.9,µm,Spine,Spine Position,9,4,1,100000003,610000006005,
-23529.1,µm,Spine,Spine Position,10,6,1,100000001,610000006009,
-23494.7,µm,Spine,Spine Position,1,1,1,100000002,610000006021,
-23494.2,µm,Spine,Spine Position,1,1,1,100000002,610000006028,
-23491.6,µm,Spine,Spine Position,1,1,1,100000002,610000006032,
-23521.8,µm,Spine,Spine Position,11,6,1,100000000,610000006061,
-23522,µm,Spine,Spine Position,11,6,1,100000000,610000006062,
-23527.2,µm,Spine,Spine Position,5,3,1,100000000,610000006063,
-23532.7,µm,Spine,Spine Position,2,2,1,100000000,610000006064,
-23514,µm,Spine,Spine Position,21,11,1,100000000,610000006065,
-23512.2,µm,Spine,Spine Position,21,9,1,100000000,610000006066,
