
Spine Center Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
20.2236,,Spine,2,7,Image 1,2,1,100000002,610000005272,
29.5822,,Spine,2,1,Image 1,1,1,100000003,610000005287,
16.4012,,Spine,2,7,Image 1,2,1,100000002,610000005298,
25.8423,,Spine,2,1,Image 1,1,1,100000003,610000005310,
8.85484,,Spine,2,9,Image 1,5,1,100000001,610000005316,
32.5808,,Spine,2,0,Image 1,1,1,100000003,610000005334,
26.5707,,Spine,2,5,Image 1,1,1,100000002,610000005338,
33.404,,Spine,2,0,Image 1,1,1,100000003,610000005355,
27.6683,,Spine,2,1,Image 1,1,1,100000003,610000005365,
33.5457,,Spine,2,0,Image 1,1,1,100000003,610000005379,
11.9791,,Spine,2,16,Image 1,6,1,100000000,610000005382,
5.71314,,Spine,2,8,Image 1,5,1,100000002,610000005386,
11.4661,,Spine,2,10,Image 1,8,1,100000001,610000005391,
9.42809,,Spine,2,8,Image 1,3,1,100000002,610000005394,
22.1867,,Spine,2,3,Image 1,3,1,100000002,610000005397,
1.69967,,Spine,2,10,Image 1,4,1,100000000,610000005399,
10.1434,,Spine,2,6,Image 1,2,1,100000002,610000005401,
40.5926,,Spine,2,2,Image 1,1,1,100000004,610000005405,
9.62497,,Spine,2,1,Image 1,1,1,100000001,610000005409,
10.8423,,Spine,2,3,Image 1,3,1,100000002,610000005411,
47.038,,Spine,2,0,Image 1,1,1,100000004,610000005418,
22.8668,,Spine,2,6,Image 1,2,1,100000002,610000005420,
27.2196,,Spine,2,1,Image 1,1,1,100000001,610000005438,
2.16025,,Spine,2,7,Image 1,4,1,100000000,610000005441,
27.3458,,Spine,2,1,Image 1,1,1,100000001,610000005456,
15.4782,,Spine,2,1,Image 1,1,1,100000001,610000005474,
38.2153,,Spine,2,0,Image 1,1,1,100000003,610000005480,
21.1778,,Spine,2,10,Image 1,8,1,100000001,610000005485,
25.6844,,Spine,2,1,Image 1,1,1,100000001,610000005504,
20.0167,,Spine,2,5,Image 1,1,1,100000002,610000005506,
8.34,,Spine,2,7,Image 1,5,1,100000000,610000005508,
29.7425,,Spine,2,6,Image 1,4,1,100000003,610000005517,
33.9722,,Spine,2,0,Image 1,1,1,100000004,610000005525,
46.0409,,Spine,2,1,Image 1,1,1,100000001,610000005530,
