
Spine Intensity Median Ch=1 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.03125,,Spine,1,7,Image 1,2,1,100000002,610000005272,
2.00391,,Spine,1,1,Image 1,1,1,100000003,610000005287,
3.03125,,Spine,1,7,Image 1,2,1,100000002,610000005298,
2.00391,,Spine,1,1,Image 1,1,1,100000003,610000005310,
3.00391,,Spine,1,9,Image 1,5,1,100000001,610000005316,
4.00391,,Spine,1,0,Image 1,1,1,100000003,610000005334,
1.00391,,Spine,1,5,Image 1,1,1,100000002,610000005338,
4.00391,,Spine,1,0,Image 1,1,1,100000003,610000005355,
2.00391,,Spine,1,1,Image 1,1,1,100000003,610000005365,
4.00781,,Spine,1,0,Image 1,1,1,100000003,610000005379,
1.00391,,Spine,1,16,Image 1,6,1,100000000,610000005382,
1.00391,,Spine,1,8,Image 1,5,1,100000002,610000005386,
3.00781,,Spine,1,10,Image 1,8,1,100000001,610000005391,
1.00391,,Spine,1,8,Image 1,3,1,100000002,610000005394,
1.00391,,Spine,1,3,Image 1,3,1,100000002,610000005397,
2.00391,,Spine,1,10,Image 1,4,1,100000000,610000005399,
2.00391,,Spine,1,6,Image 1,2,1,100000002,610000005401,
1.00391,,Spine,1,2,Image 1,1,1,100000004,610000005405,
2.01562,,Spine,1,1,Image 1,1,1,100000001,610000005409,
2.00391,,Spine,1,3,Image 1,3,1,100000002,610000005411,
3.03125,,Spine,1,0,Image 1,1,1,100000004,610000005418,
2.01562,,Spine,1,6,Image 1,2,1,100000002,610000005420,
2.01562,,Spine,1,1,Image 1,1,1,100000001,610000005438,
3.00391,,Spine,1,7,Image 1,4,1,100000000,610000005441,
3.01562,,Spine,1,1,Image 1,1,1,100000001,610000005456,
8.01562,,Spine,1,1,Image 1,1,1,100000001,610000005474,
2.00391,,Spine,1,0,Image 1,1,1,100000003,610000005480,
3.00781,,Spine,1,10,Image 1,8,1,100000001,610000005485,
6.01562,,Spine,1,1,Image 1,1,1,100000001,610000005504,
1.00391,,Spine,1,5,Image 1,1,1,100000002,610000005506,
2.00781,,Spine,1,7,Image 1,5,1,100000000,610000005508,
1.00391,,Spine,1,6,Image 1,4,1,100000003,610000005517,
2.00781,,Spine,1,0,Image 1,1,1,100000004,610000005525,
3.00781,,Spine,1,1,Image 1,1,1,100000001,610000005530,
2.00781,,Spine,1,18,Image 1,8,1,100000000,610000005533,
0.00195312,,Spine,1,1,Image 1,1,1,100000001,610000005538,
0.00390625,,Spine,1,7,Image 1,4,1,100000000,610000005543,
2.01562,,Spine,1,1,Image 1,1,1,100000001,610000005550,
2.00781,,Spine,1,2,Image 1,3,1,100000003,610000005558,
2.00781,,Spine,1,1,Image 1,1,1,100000001,610000005569,
2.00781,,Spine,1,6,Image 1,2,1,100000002,610000005573,
3.00781,,Spine,1,10,Image 1,8,1,100000001,610000005575,
1.00391,,Spine,1,5,Image 1,1,1,100000002,610000005578,
1.00195,,Spine,1,1,Image 1,1,1,100000001,610000005585,
2.00391,,Spine,1,1,Image 1,1,1,100000001,610000005596,
4.03125,,Spine,1,0,Image 1,1,1,100000004,610000005602,
3.00781,,Spine,1,1,Image 1,1,1,100000001,610000005606,
2.00781,,Spine,1,0,Image 1,1,1,100000003,610000005611,
6.01562,,Spine,1,0,Image 1,1,1,100000004,610000005618,
3.01562,,Spine,1,0,Image 1,1,1,100000002,610000005624,
2.00781,,Spine,1,0,Image 1,1,1,100000003,610000005628,
3.00781,,Spine,1,1,Image 1,1,1,100000000,610000005633,
2.00781,,Spine,1,18,Image 1,8,1,100000000,610000005637,
1.00781,,Spine,1,5,Image 1,2,1,100000004,610000005641,
2.00781,,Spine,1,3,Image 1,1,1,100000002,610000005650,
2.00391,,Spine,1,1,Image 1,1,1,100000001,610000005658,
3.00781,,Spine,1,1,Image 1,1,1,100000001,610000005666,
17.0625,,Spine,1,2,Image 1,3,1,100000004,610000005668,
3.00781,,Spine,1,0,Image 1,1,1,100000004,610000005675,
0.00390625,,Spine,1,7,Image 1,4,1,100000000,610000005678,
3.00391,,Spine,1,0,Image 1,1,1,100000004,610000005681,
0.00390625,,Spine,1,7,Image 1,4,1,100000000,610000005688,
1.00391,,Spine,1,6,Image 1,4,1,100000003,610000005695,
5.01562,,Spine,1,4,Image 1,3,1,100000001,610000005699,
1.00781,,Spine,1,6,Image 1,2,1,100000002,610000005702,
2.00781,,Spine,1,0,Image 1,1,1,100000003,610000005709,
4.01562,,Spine,1,0,Image 1,1,1,100000002,610000005713,
2.00781,,Spine,1,0,Image 1,1,1,100000004,610000005720,
3.00781,,Spine,1,1,Image 1,1,1,100000001,610000005725,
7.53125,,Spine,1,0,Image 1,1,1,100000004,610000005728,
0.501953,,Spine,1,6,Image 1,2,1,100000002,610000005733,
2.00781,,Spine,1,3,Image 1,4,1,100000003,610000005736,
3.00391,,Spine,1,2,Image 1,2,1,100000002,610000005738,
