
Pt Distance from Origin
 ==================== 
Pt Distance from Origin,Unit,Category,Collection,Depth,Time,Type,FilamentID,ID,
24809.3,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000000,800000119,
24808.8,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000121,
24806.8,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000000,800000123,
24809,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000125,
24809.1,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000000,800000126,
24807.7,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000000,800000127,
24807.8,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000128,
24807.7,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000000,800000129,
24807.7,µm,Point,Pt Distance from Origin,10,1,Segment,100000000,800000130,
24810.1,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000132,
24809,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000134,
24811.4,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000140,
24812.9,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000141,
24809.9,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000142,
24811.7,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000145,
24797,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000147,
24801.7,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000000,800000148,
24803.8,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000000,800000149,
24804.3,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000000,800000150,
24804.5,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000000,800000151,
24805.7,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000152,
24807.9,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000153,
24816.3,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000154,
24819.9,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000155,
24821.7,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000156,
24821.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000157,
24822,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000000,800000158,
24800.6,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000159,
24805.4,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000160,
24804.9,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000000,800000161,
24805.2,µm,Point,Pt Distance from Origin,9,1,Spine Attachment,100000000,800000162,
24803.8,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000163,
24802.3,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000164,
24806.4,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000166,
24804.8,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000167,
24803.5,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000168,
24806.9,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000169,
24814.7,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000000,800000170,
24815.2,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000000,800000171,
24817.1,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000000,800000172,
24817.5,µm,Point,Pt Distance from Origin,12,1,Spine Attachment,100000000,800000173,
24817.7,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000000,800000174,
24817.1,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000176,
24818,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000177,
24817.6,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000178,
24825.3,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000179,
24825.2,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000000,800000180,
24823.1,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000000,800000181,
24820.3,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000000,800000182,
24821,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000183,
24825.3,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000184,
24825.8,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000000,800000185,
24820.4,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000186,
24820.5,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000000,800000187,
24821.5,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000000,800000188,
24819.4,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000189,
24818.6,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000190,
24819.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000191,
24818.1,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000192,
24817.5,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000194,
24825.6,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000195,
24827.3,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000196,
24827.2,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000000,800000197,
24826.9,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000000,800000198,
24823.9,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000000,800000199,
24840.8,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000200,
24833.8,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000000,800000201,
24832.7,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000202,
24828.1,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000203,
24828.1,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000204,
24833.1,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000205,
24831.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000206,
24831.9,µm,Point,Pt Distance from Origin,7,1,Segment,100000000,800000207,
24830.9,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000209,
24831.9,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000210,
24830.5,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000000,800000211,
24830.3,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000212,
24827.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000213,
24827.2,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000214,
24829.6,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000000,800000215,
24830.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000216,
24826.7,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000217,
24827.5,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000218,
24816.1,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000219,
24812.4,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000220,
24816.2,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000000,800000221,
24816.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000000,800000222,
24820.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000000,800000223,
24815.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000000,800000224,
24816.4,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000000,800000225,
24820.9,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000226,
24824.9,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000227,
24824.7,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000228,
24820.3,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000229,
24811.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000000,800000230,
24809.9,µm,Point,Pt Distance from Origin,5,1,Spine Attachment,100000000,800000232,
24810.4,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000000,800000233,
24813.7,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000000,800000234,
24821,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000000,800000235,
24819.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000000,800000236,
24798.3,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000237,
24799.2,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000238,
24799.9,µm,Point,Pt Distance from Origin,10,1,Spine Attachment,100000001,800000239,
24801,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000001,800000240,
24801.2,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000241,
24801.5,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000242,
24801.5,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000243,
24797.4,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000244,
24794.7,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000245,
24793.3,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000246,
24790.4,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000247,
24790.3,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000248,
24788.3,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000249,
24799.5,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000001,800000250,
24799,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000001,800000251,
24796.8,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000001,800000252,
24798.1,µm,Point,Pt Distance from Origin,12,1,Segment Branch,100000001,800000253,
24797.6,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000001,800000254,
24804.1,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000001,800000255,
24803.5,µm,Point,Pt Distance from Origin,12,1,Segment Branch,100000001,800000256,
24803.3,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000001,800000257,
24802.3,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000258,
24803,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000001,800000259,
24803.1,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000001,800000260,
24804.4,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000261,
24803.7,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000262,
24802.5,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000263,
24803.2,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000265,
24800.4,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000267,
24801,µm,Point,Pt Distance from Origin,9,1,Segment,100000001,800000268,
24802.1,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000271,
24785.8,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000272,
24785.5,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000001,800000273,
24783.9,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000274,
24783.8,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000275,
24783.8,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000001,800000276,
24784.8,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000001,800000277,
24783.6,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000001,800000278,
24783.4,µm,Point,Pt Distance from Origin,4,1,Segment,100000001,800000279,
24783.6,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000001,800000280,
24784.8,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000001,800000281,
24785.9,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000001,800000282,
24785.4,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000001,800000283,
24786.3,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000284,
24772.8,µm,Point,Pt Distance from Origin,13,1,Segment Terminal,100000001,800000285,
24773.7,µm,Point,Pt Distance from Origin,12,1,Segment Branch,100000001,800000286,
24775.9,µm,Point,Pt Distance from Origin,12,1,Spine Attachment,100000001,800000287,
24777.2,µm,Point,Pt Distance from Origin,11,1,Segment Branch,100000001,800000288,
24778,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000289,
24779.6,µm,Point,Pt Distance from Origin,10,1,Segment,100000001,800000290,
24780,µm,Point,Pt Distance from Origin,10,1,Spine Attachment,100000001,800000291,
24782.3,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000001,800000292,
24782,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000293,
24782.4,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000294,
24782.6,µm,Point,Pt Distance from Origin,9,1,Segment Branch,100000001,800000295,
24783.3,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000296,
24783.6,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000001,800000297,
24783,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000298,
24782.8,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000299,
24783.6,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000300,
24774.2,µm,Point,Pt Distance from Origin,15,1,Segment Terminal,100000001,800000301,
24773.9,µm,Point,Pt Distance from Origin,14,1,Segment Branch,100000001,800000302,
24774,µm,Point,Pt Distance from Origin,13,1,Segment Branch,100000001,800000303,
24773.9,µm,Point,Pt Distance from Origin,14,1,Segment Terminal,100000001,800000304,
24774.7,µm,Point,Pt Distance from Origin,15,1,Segment Terminal,100000001,800000305,
24778.9,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000306,
24777.2,µm,Point,Pt Distance from Origin,12,1,Segment Terminal,100000001,800000307,
24779.7,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000310,
24780.8,µm,Point,Pt Distance from Origin,9,1,Segment,100000001,800000311,
24781.5,µm,Point,Pt Distance from Origin,8,1,Segment Branch,100000001,800000312,
24782.5,µm,Point,Pt Distance from Origin,8,1,Spine Attachment,100000001,800000313,
24782.1,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000315,
24781.1,µm,Point,Pt Distance from Origin,9,1,Segment Terminal,100000001,800000317,
24780.9,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000320,
24782,µm,Point,Pt Distance from Origin,10,1,Segment Branch,100000001,800000321,
24782.3,µm,Point,Pt Distance from Origin,11,1,Segment Terminal,100000001,800000322,
24783.2,µm,Point,Pt Distance from Origin,10,1,Segment Terminal,100000001,800000323,
24783.1,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000001,800000325,
24795.6,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000326,
24797.3,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000327,
24791.5,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000328,
24786.1,µm,Point,Pt Distance from Origin,6,1,Segment Terminal,100000001,800000329,
24784.2,µm,Point,Pt Distance from Origin,5,1,Segment Terminal,100000001,800000330,
24785.2,µm,Point,Pt Distance from Origin,4,1,Segment Terminal,100000001,800000331,
24785.6,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000334,
24792.1,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000335,
24787.2,µm,Point,Pt Distance from Origin,2,1,Segment Terminal,100000001,800000336,
24791.2,µm,Point,Pt Distance from Origin,3,1,Segment Terminal,100000001,800000337,
24789.4,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000338,
24785.3,µm,Point,Pt Distance from Origin,1,1,Segment Terminal,100000001,800000339,
24786.7,µm,Point,Pt Distance from Origin,0,1,Segment Terminal,100000001,800000340,
24810,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000341,
24811.4,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000342,
24811.3,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000343,
24797.8,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000344,
24796.4,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000345,
24796.4,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000346,
24785.4,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000347,
24784.8,µm,Point,Pt Distance from Origin,1,1,Segment Branch,100000002,800000348,
24784,µm,Point,Pt Distance from Origin,0,1,Segment Branch,100000002,800000349,
24814.9,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000350,
24813,µm,Point,Pt Distance from Origin,7,1,Segment,100000002,800000351,
24812.7,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000352,
24794.7,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000354,
24796.6,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000355,
24796.3,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000356,
24798.6,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000357,
24796,µm,Point,Pt Distance from Origin,7,1,Segment Terminal,100000002,800000358,
24762.5,µm,Point,Pt Distance from Origin,8,1,Segment Terminal,100000002,800000359,
24761.5,µm,Point,Pt Distance from Origin,7,1,Segment Branch,100000002,800000360,
24761.4,µm,Point,Pt Distance from Origin,7,1,Segment,100000002,800000361,
24761.4,µm,Point,Pt Distance from Origin,6,1,Segment Branch,100000002,800000362,
24761.8,µm,Point,Pt Distance from Origin,6,1,Segment,100000002,800000363,
24761.7,µm,Point,Pt Distance from Origin,5,1,Segment Branch,100000002,800000364,
24761,µm,Point,Pt Distance from Origin,4,1,Segment Branch,100000002,800000365,
24761.1,µm,Point,Pt Distance from Origin,3,1,Segment Branch,100000002,800000366,
24771.1,µm,Point,Pt Distance from Origin,2,1,Segment Branch,100000002,800000367,
