
Segment Intensity StdDev Ch=2 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
37.9375,,Segment,2,8,Image 1,5,1,100000002,510000000017,
22.5365,,Segment,2,7,Image 1,4,1,100000002,510000000020,
26.0151,,Segment,2,6,Image 1,3,1,100000002,510000000079,
36.0046,,Segment,2,5,Image 1,2,1,100000002,510000000091,
43.6312,,Segment,2,3,Image 1,1,1,100000002,510000000186,
40.4465,,Segment,2,2,Image 1,1,1,100000002,510000000190,
38.8116,,Segment,2,1,Image 1,1,1,100000002,510000000196,
22.8815,,Segment,2,0,Image 1,1,1,100000002,510000000214,
33.5234,,Segment,2,7,Image 1,3,1,100000002,510000000231,
16.9068,,Segment,2,8,Image 1,4,1,100000002,510000000233,
20.7182,,Segment,2,8,Image 1,3,1,100000002,510000000249,
22.882,,Segment,2,7,Image 1,2,1,100000002,510000000259,
24.1418,,Segment,2,6,Image 1,2,1,100000002,510000000263,
27.0925,,Segment,2,8,Image 1,2,1,100000002,510000000270,
24.464,,Segment,2,7,Image 1,3,1,100000002,510000000273,
29.7549,,Segment,2,11,Image 1,6,1,100000000,510000000292,
45.8711,,Segment,2,10,Image 1,5,1,100000000,510000000295,
47.7226,,Segment,2,9,Image 1,5,1,100000000,510000000297,
57.9186,,Segment,2,8,Image 1,5,1,100000000,510000000302,
54.0427,,Segment,2,7,Image 1,5,1,100000000,510000000305,
35.5475,,Segment,2,5,Image 1,4,1,100000000,510000000346,
35.4535,,Segment,2,4,Image 1,3,1,100000000,510000000348,
27.4063,,Segment,2,3,Image 1,3,1,100000000,510000000355,
36.0314,,Segment,2,2,Image 1,2,1,100000000,510000000373,
22.7876,,Segment,2,1,Image 1,2,1,100000000,510000000375,
22.097,,Segment,2,0,Image 1,1,1,100000000,510000000392,
49.3615,,Segment,2,11,Image 1,6,1,100000000,510000000413,
54.3182,,Segment,2,10,Image 1,6,1,100000000,510000000421,
45.0636,,Segment,2,9,Image 1,7,1,100000000,510000000428,
68.4814,,Segment,2,8,Image 1,6,1,100000000,510000000430,
8.94969,,Segment,2,11,Image 1,7,1,100000000,510000000433,
