
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
24787.2,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006260,
24804.9,µm,Spine,Spine Attachment Pt Distance from Origin,21,11,1,,610000006260,
24747.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000006261,
24787.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006261,
24750.9,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006261,
24785,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006261,
24804.5,µm,Spine,Spine Attachment Pt Distance from Origin,21,9,1,,610000006261,
24785,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006262,
24792.7,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006262,
24750.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006262,
24745.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,1,1,,610000006262,
24805.5,µm,Spine,Spine Attachment Pt Distance from Origin,18,8,1,,610000006262,
24785.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006263,
24747.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000006263,
24803.3,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,,610000006263,
24744.6,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006263,
24806.3,µm,Spine,Spine Attachment Pt Distance from Origin,17,7,1,,610000006263,
24803.1,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,,610000006264,
24784.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006264,
24737.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,3,1,,610000006264,
24747.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000006264,
24808.1,µm,Spine,Spine Attachment Pt Distance from Origin,16,6,1,,610000006264,
24802.9,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,,610000006265,
24742.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006265,
24746.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000006265,
24796.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,,610000006265,
24808.1,µm,Spine,Spine Attachment Pt Distance from Origin,16,6,1,,610000006265,
24747.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000006266,
24802.5,µm,Spine,Spine Attachment Pt Distance from Origin,11,5,1,,610000006266,
24741.5,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006266,
24809.7,µm,Spine,Spine Attachment Pt Distance from Origin,16,6,1,,610000006266,
24729.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000006267,
24799.9,µm,Spine,Spine Attachment Pt Distance from Origin,10,3,1,,610000006267,
24810,µm,Spine,Spine Attachment Pt Distance from Origin,16,6,1,,610000006267,
24754.2,µm,Spine,Spine Attachment Pt Distance from Origin,14,9,1,,610000006267,
24798.9,µm,Spine,Spine Attachment Pt Distance from Origin,11,3,1,,610000006268,
24758,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006268,
24809.9,µm,Spine,Spine Attachment Pt Distance from Origin,16,5,1,,610000006268,
24755.5,µm,Spine,Spine Attachment Pt Distance from Origin,12,9,1,,610000006268,
24758.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006269,
24809.9,µm,Spine,Spine Attachment Pt Distance from Origin,16,5,1,,610000006269,
24798.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000006269,
24755.5,µm,Spine,Spine Attachment Pt Distance from Origin,12,9,1,,610000006269,
24764.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000006270,
24810.9,µm,Spine,Spine Attachment Pt Distance from Origin,14,5,1,,610000006270,
24781.3,µm,Spine,Spine Attachment Pt Distance from Origin,9,6,1,,610000006270,
24755.7,µm,Spine,Spine Attachment Pt Distance from Origin,12,8,1,,610000006270,
24817.5,µm,Spine,Spine Attachment Pt Distance from Origin,12,4,1,,610000006271,
24781.8,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,,610000006271,
24763.2,µm,Spine,Spine Attachment Pt Distance from Origin,3,4,1,,610000006271,
24755.4,µm,Spine,Spine Attachment Pt Distance from Origin,12,8,1,,610000006271,
24769.7,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006272,
24782.5,µm,Spine,Spine Attachment Pt Distance from Origin,8,5,1,,610000006272,
24821.9,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000006272,
24753.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,9,1,,610000006272,
24806.6,µm,Spine,Spine Attachment Pt Distance from Origin,14,6,1,,610000006273,
24779.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006273,
24773.2,µm,Spine,Spine Attachment Pt Distance from Origin,13,8,1,,610000006273,
24763.9,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000006274,
24777.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000006274,
24807.7,µm,Spine,Spine Attachment Pt Distance from Origin,13,7,1,,610000006274,
24774,µm,Spine,Spine Attachment Pt Distance from Origin,14,9,1,,610000006274,
24809,µm,Spine,Spine Attachment Pt Distance from Origin,14,7,1,,610000006275,
24779.8,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000006275,
24775.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000006275,
24777.8,µm,Spine,Spine Attachment Pt Distance from Origin,11,9,1,,610000006275,
24776.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006276,
24807.7,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,,610000006276,
24779.2,µm,Spine,Spine Attachment Pt Distance from Origin,10,8,1,,610000006276,
24776.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006277,
24787.4,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,,610000006277,
24811.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000006278,
24772.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006278,
24811.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000006279,
24764,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000006279,
24780,µm,Spine,Spine Attachment Pt Distance from Origin,10,8,1,,610000006279,
24817.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006280,
24782.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,7,1,,610000006280,
24817.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006281,
24779.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000006281,
24783.3,µm,Spine,Spine Attachment Pt Distance from Origin,9,7,1,,610000006281,
24785.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000006282,
24816.8,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006282,
24786,µm,Spine,Spine Attachment Pt Distance from Origin,10,6,1,,610000006283,
24818.3,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000006283,
24815.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000006284,
24809.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000006285,
24802.5,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,,610000006286,
24803.4,µm,Spine,Spine Attachment Pt Distance from Origin,11,6,1,,610000006287,
24831.9,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006289,
24831.9,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006290,
24832.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006292,
24832.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000006293,
24832,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000006294,
24829.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000006295,
24828.6,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000006296,
24828.4,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000006297,
24828.1,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006298,
24828.2,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006300,
24827.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006301,
24827.1,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000006302,
24820.8,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000006303,
24814,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000006304,
24816.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000006305,
24819.1,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000006306,
24820.6,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000006307,
24809.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,5,1,,610000006308,
24805.2,µm,Spine,Spine Attachment Pt Distance from Origin,9,7,1,,610000006309,
24796.9,µm,Spine,Spine Attachment Pt Distance from Origin,11,8,1,,610000006310,
