
Segment Center Intensity Mean Ch=3 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
56,,Segment,3,8,Image 1,5,1,100000002,510000000017,
50.5,,Segment,3,7,Image 1,4,1,100000002,510000000020,
48,,Segment,3,6,Image 1,3,1,100000002,510000000079,
45.1538,,Segment,3,5,Image 1,2,1,100000002,510000000091,
65.6947,,Segment,3,3,Image 1,1,1,100000002,510000000186,
161.4,,Segment,3,2,Image 1,1,1,100000002,510000000190,
150.429,,Segment,3,1,Image 1,1,1,100000002,510000000196,
152.2,,Segment,3,0,Image 1,1,1,100000002,510000000214,
54.1176,,Segment,3,7,Image 1,3,1,100000002,510000000231,
23,,Segment,3,8,Image 1,4,1,100000002,510000000233,
34.1875,,Segment,3,8,Image 1,3,1,100000002,510000000249,
66.2727,,Segment,3,7,Image 1,2,1,100000002,510000000259,
75.6,,Segment,3,6,Image 1,2,1,100000002,510000000263,
68.25,,Segment,3,8,Image 1,2,1,100000002,510000000270,
20,,Segment,3,7,Image 1,3,1,100000002,510000000273,
37.55,,Segment,3,11,Image 1,6,1,100000000,510000000292,
69.25,,Segment,3,10,Image 1,5,1,100000000,510000000295,
165.333,,Segment,3,9,Image 1,5,1,100000000,510000000297,
111,,Segment,3,8,Image 1,5,1,100000000,510000000302,
141,,Segment,3,7,Image 1,5,1,100000000,510000000305,
15.9268,,Segment,3,5,Image 1,4,1,100000000,510000000346,
100,,Segment,3,4,Image 1,3,1,100000000,510000000348,
75.5,,Segment,3,3,Image 1,3,1,100000000,510000000355,
104.421,,Segment,3,2,Image 1,2,1,100000000,510000000373,
115.667,,Segment,3,1,Image 1,2,1,100000000,510000000375,
117.786,,Segment,3,0,Image 1,1,1,100000000,510000000392,
70.8636,,Segment,3,11,Image 1,6,1,100000000,510000000413,
74.8889,,Segment,3,10,Image 1,6,1,100000000,510000000421,
12.75,,Segment,3,9,Image 1,7,1,100000000,510000000428,
47,,Segment,3,8,Image 1,6,1,100000000,510000000430,
14.5,,Segment,3,11,Image 1,7,1,100000000,510000000433,
28,,Segment,3,11,Image 1,6,1,100000000,510000000435,
18.8,,Segment,3,9,Image 1,6,1,100000000,510000000439,
21,,Segment,3,10,Image 1,6,1,100000000,510000000444,
110.667,,Segment,3,9,Image 1,6,1,100000000,510000000446,
27.6667,,Segment,3,11,Image 1,5,1,100000000,510000000448,
71.8,,Segment,3,10,Image 1,7,1,100000000,510000000452,
29.2857,,Segment,3,6,Image 1,4,1,100000000,510000000459,
8,,Segment,3,8,Image 1,3,1,100000002,510000000465,
34.5,,Segment,3,7,Image 1,2,1,100000002,510000000468,
28,,Segment,3,6,Image 1,2,1,100000002,510000000474,
22,,Segment,3,5,Image 1,2,1,100000002,510000000480,
36.6667,,Segment,3,4,Image 1,2,1,100000002,510000000482,
27.4754,,Segment,3,3,Image 1,2,1,100000002,510000000542,
64.7692,,Segment,3,2,Image 1,1,1,100000002,510000000554,
92.75,,Segment,3,1,Image 1,1,1,100000002,510000000565,
75.04,,Segment,3,0,Image 1,1,1,100000002,510000000592,
71.8333,,Segment,3,8,Image 1,4,1,100000002,510000000611,
26.25,,Segment,3,7,Image 1,3,1,100000002,510000000618,
23.6667,,Segment,3,6,Image 1,3,1,100000002,510000000620,
23.3333,,Segment,3,5,Image 1,3,1,100000002,510000000622,
17,,Segment,3,8,Image 1,2,1,100000002,510000000625,
23.3333,,Segment,3,7,Image 1,3,1,100000002,510000000627,
15,,Segment,3,8,Image 1,3,1,100000002,510000000632,
17,,Segment,3,6,Image 1,3,1,100000002,510000000635,
33,,Segment,3,7,Image 1,4,1,100000002,510000000637,
18,,Segment,3,5,Image 1,3,1,100000002,510000000643,
15.6,,Segment,3,6,Image 1,4,1,100000002,510000000647,
27.6667,,Segment,3,4,Image 1,3,1,100000002,510000000653,
54.3333,,Segment,3,7,Image 1,3,1,100000002,510000000661,
23.8506,,Segment,3,6,Image 1,2,1,100000002,510000000747,
50.6,,Segment,3,5,Image 1,1,1,100000002,510000000766,
59.7778,,Segment,3,4,Image 1,1,1,100000002,510000000774,
98,,Segment,3,3,Image 1,1,1,100000002,510000000776,
111.6,,Segment,3,2,Image 1,1,1,100000002,510000000785,
55.375,,Segment,3,0,Image 1,1,1,100000002,510000000803,
50.75,,Segment,3,8,Image 1,3,1,100000002,510000000806,
97,,Segment,3,7,Image 1,2,1,100000002,510000000809,
60.3333,,Segment,3,8,Image 1,2,1,100000002,510000000814,
17.0833,,Segment,3,16,Image 1,10,1,100000002,510000000825,
15,,Segment,3,14,Image 1,8,1,100000002,510000000830,
35.5455,,Segment,3,12,Image 1,7,1,100000002,510000000841,
29,,Segment,3,11,Image 1,7,1,100000002,510000000844,
10.25,,Segment,3,10,Image 1,7,1,100000002,510000000851,
18,,Segment,3,8,Image 1,6,1,100000002,510000000854,
12,,Segment,3,7,Image 1,5,1,100000002,510000000859,
16.6667,,Segment,3,6,Image 1,4,1,100000002,510000000864,
21,,Segment,3,5,Image 1,3,1,100000002,510000000866,
3.47059,,Segment,3,4,Image 1,3,1,100000002,510000000899,
43.125,,Segment,3,3,Image 1,2,1,100000002,510000000906,
76,,Segment,3,2,Image 1,2,1,100000002,510000000911,
106,,Segment,3,1,Image 1,2,1,100000002,510000000920,
12,,Segment,3,12,Image 1,9,1,100000002,510000000937,
21.1667,,Segment,3,16,Image 1,9,1,100000002,510000000947,
18.6667,,Segment,3,14,Image 1,9,1,100000002,510000000957,
28.2,,Segment,3,13,Image 1,7,1,100000002,510000000961,
18.5,,Segment,3,14,Image 1,10,1,100000002,510000000964,
28.4,,Segment,3,13,Image 1,9,1,100000002,510000000968,
24.6667,,Segment,3,12,Image 1,9,1,100000002,510000000970,
29.8333,,Segment,3,11,Image 1,9,1,100000002,510000000975,
22.125,,Segment,3,12,Image 1,8,1,100000002,510000000982,
30.3333,,Segment,3,14,Image 1,9,1,100000002,510000000985,
19.5,,Segment,3,13,Image 1,10,1,100000002,510000000989,
15.4,,Segment,3,12,Image 1,10,1,100000002,510000000993,
18.375,,Segment,3,12,Image 1,8,1,100000002,510000001002,
26.6667,,Segment,3,9,Image 1,6,1,100000002,510000001008,
8,,Segment,3,8,Image 1,5,1,100000002,510000001012,
7,,Segment,3,11,Image 1,8,1,100000002,510000001016,
22,,Segment,3,9,Image 1,5,1,100000002,510000001022,
21.3333,,Segment,3,9,Image 1,6,1,100000002,510000001025,
19,,Segment,3,7,Image 1,4,1,100000002,510000001027,
9.75,,Segment,3,5,Image 1,4,1,100000002,510000001030,
41.8333,,Segment,3,2,Image 1,3,1,100000003,510000001036,
91,,Segment,3,1,Image 1,2,1,100000003,510000001049,
69.1667,,Segment,3,0,Image 1,1,1,100000003,510000001116,
107.214,,Segment,3,2,Image 1,2,1,100000003,510000001132,
39.2,,Segment,3,1,Image 1,1,1,100000003,510000001136,
25.6667,,Segment,3,21,Image 1,11,1,100000000,510000001141,
25.3,,Segment,3,20,Image 1,10,1,100000000,510000001150,
25.25,,Segment,3,19,Image 1,10,1,100000000,510000001153,
22.2857,,Segment,3,18,Image 1,9,1,100000000,510000001159,
19.6667,,Segment,3,17,Image 1,8,1,100000000,510000001161,
18.7143,,Segment,3,16,Image 1,7,1,100000000,510000001167,
16.9688,,Segment,3,14,Image 1,5,1,100000000,510000001199,
92.8333,,Segment,3,12,Image 1,5,1,100000000,510000001205,
100.417,,Segment,3,11,Image 1,4,1,100000000,510000001216,
126,,Segment,3,10,Image 1,3,1,100000000,510000001222,
113.75,,Segment,3,9,Image 1,3,1,100000000,510000001225,
16.7333,,Segment,3,8,Image 1,3,1,100000000,510000001239,
128,,Segment,3,5,Image 1,2,1,100000000,510000001243,
104,,Segment,3,4,Image 1,2,1,100000000,510000001247,
106.667,,Segment,3,3,Image 1,2,1,100000000,510000001249,
84.9286,,Segment,3,2,Image 1,2,1,100000000,510000001262,
56.1667,,Segment,3,1,Image 1,1,1,100000000,510000001303,
16,,Segment,3,21,Image 1,10,1,100000000,510000001305,
15.1429,,Segment,3,20,Image 1,11,1,100000000,510000001311,
16.3333,,Segment,3,19,Image 1,9,1,100000000,510000001313,
33.4286,,Segment,3,23,Image 1,9,1,100000000,510000001320,
23.8333,,Segment,3,22,Image 1,9,1,100000000,510000001325,
22.6667,,Segment,3,21,Image 1,8,1,100000000,510000001327,
40,,Segment,3,19,Image 1,7,1,100000000,510000001331,
28.2857,,Segment,3,18,Image 1,7,1,100000000,510000001337,
36.8333,,Segment,3,17,Image 1,7,1,100000000,510000001342,
27,,Segment,3,23,Image 1,10,1,100000000,510000001344,
16.4286,,Segment,3,21,Image 1,9,1,100000000,510000001350,
40,,Segment,3,18,Image 1,8,1,100000000,510000001366,
37.6667,,Segment,3,20,Image 1,7,1,100000000,510000001368,
13.0909,,Segment,3,16,Image 1,6,1,100000000,510000001391,
20.75,,Segment,3,19,Image 1,8,1,100000000,510000001395,
22.6,,Segment,3,18,Image 1,8,1,100000000,510000001407,
23.5,,Segment,3,17,Image 1,6,1,100000000,510000001413,
14.25,,Segment,3,16,Image 1,5,1,100000000,510000001416,
14.6667,,Segment,3,16,Image 1,6,1,100000000,510000001422,
17.1429,,Segment,3,15,Image 1,7,1,100000000,510000001428,
10.5333,,Segment,3,14,Image 1,6,1,100000000,510000001442,
32.4,,Segment,3,12,Image 1,6,1,100000000,510000001447,
29.25,,Segment,3,10,Image 1,6,1,100000000,510000001451,
21.8,,Segment,3,9,Image 1,5,1,100000000,510000001455,
17,,Segment,3,8,Image 1,4,1,100000000,510000001459,
26,,Segment,3,7,Image 1,4,1,100000000,510000001464,
16.8,,Segment,3,6,Image 1,4,1,100000000,510000001468,
3.67647,,Segment,3,5,Image 1,3,1,100000000,510000001501,
