
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
161,,Segment,2,11,Image 1,4,1,100000000,510000001520,
67,,Segment,2,10,Image 1,4,1,100000000,510000001524,
73,,Segment,2,9,Image 1,4,1,100000000,510000001530,
67,,Segment,2,13,Image 1,5,1,100000000,510000001536,
161,,Segment,2,14,Image 1,7,1,100000000,510000001542,
32,,Segment,2,13,Image 1,7,1,100000000,510000001544,
111,,Segment,2,12,Image 1,7,1,100000000,510000001549,
300,,Segment,2,11,Image 1,7,1,100000000,510000001563,
165,,Segment,2,12,Image 1,5,1,100000000,510000001566,
112,,Segment,2,14,Image 1,8,1,100000000,510000001573,
157,,Segment,2,8,Image 1,4,1,100000000,510000001584,
100,,Segment,2,7,Image 1,3,1,100000000,510000001587,
129,,Segment,2,6,Image 1,3,1,100000000,510000001591,
29,,Segment,2,13,Image 1,8,1,100000000,510000001593,
125,,Segment,2,11,Image 1,5,1,100000000,510000001597,
78,,Segment,2,14,Image 1,7,1,100000000,510000001604,
27,,Segment,2,11,Image 1,5,1,100000000,510000001608,
37,,Segment,2,10,Image 1,5,1,100000000,510000001610,
64,,Segment,2,13,Image 1,7,1,100000000,510000001613,
69,,Segment,2,11,Image 1,6,1,100000000,510000001619,
95,,Segment,2,10,Image 1,5,1,100000000,510000001625,
25,,Segment,2,11,Image 1,6,1,100000000,510000001628,
112,,Segment,2,8,Image 1,3,1,100000000,510000001645,
78,,Segment,2,8,Image 1,5,1,100000000,510000001650,
119,,Segment,2,7,Image 1,5,1,100000000,510000001657,
961,,Segment,2,5,Image 1,1,1,100000002,510000001708,
230,,Segment,2,4,Image 1,1,1,100000002,510000001711,
142,,Segment,2,3,Image 1,1,1,100000002,510000001716,
144,,Segment,2,2,Image 1,1,1,100000002,510000001722,
107,,Segment,2,1,Image 1,1,1,100000002,510000001728,
553,,Segment,2,0,Image 1,1,1,100000002,510000001794,
236,,Segment,2,5,Image 1,2,1,100000002,510000001818,
245,,Segment,2,4,Image 1,2,1,100000002,510000001822,
51,,Segment,2,3,Image 1,2,1,100000002,510000001825,
176,,Segment,2,3,Image 1,2,1,100000002,510000001831,
91,,Segment,2,3,Image 1,3,1,100000002,510000001835,
70,,Segment,2,1,Image 1,2,1,100000002,510000001837,
477,,Segment,2,11,Image 1,8,1,100000000,510000001865,
201,,Segment,2,10,Image 1,7,1,100000000,510000001875,
118,,Segment,2,9,Image 1,6,1,100000000,510000001879,
196,,Segment,2,8,Image 1,6,1,100000000,510000001886,
104,,Segment,2,7,Image 1,6,1,100000000,510000001889,
252,,Segment,2,6,Image 1,5,1,100000000,510000001895,
328,,Segment,2,5,Image 1,5,1,100000000,510000001942,
192,,Segment,2,4,Image 1,4,1,100000000,510000001955,
816,,Segment,2,3,Image 1,3,1,100000000,510000001995,
82,,Segment,2,1,Image 1,2,1,100000000,510000001999,
9,,Segment,2,0,Image 1,1,1,100000000,510000002014,
85,,Segment,2,11,Image 1,7,1,100000000,510000002018,
56,,Segment,2,10,Image 1,8,1,100000000,510000002022,
143,,Segment,2,9,Image 1,7,1,100000000,510000002030,
59,,Segment,2,10,Image 1,7,1,100000000,510000002032,
106,,Segment,2,10,Image 1,6,1,100000000,510000002034,
82,,Segment,2,7,Image 1,6,1,100000000,510000002040,
122,,Segment,2,7,Image 1,5,1,100000000,510000002044,
73,,Segment,2,8,Image 1,7,1,100000000,510000002046,
197,,Segment,2,6,Image 1,6,1,100000000,510000002049,
169,,Segment,2,11,Image 1,4,1,100000001,510000002066,
163,,Segment,2,10,Image 1,3,1,100000001,510000002072,
103,,Segment,2,9,Image 1,3,1,100000001,510000002074,
160,,Segment,2,8,Image 1,3,1,100000001,510000002076,
111,,Segment,2,7,Image 1,3,1,100000001,510000002079,
271,,Segment,2,6,Image 1,3,1,100000001,510000002120,
162,,Segment,2,5,Image 1,2,1,100000001,510000002127,
363,,Segment,2,4,Image 1,2,1,100000001,510000002131,
701,,Segment,2,3,Image 1,2,1,100000001,510000002158,
246,,Segment,2,1,Image 1,2,1,100000001,510000002165,
446,,Segment,2,0,Image 1,1,1,100000001,510000002198,
170,,Segment,2,12,Image 1,3,1,100000001,510000002205,
118,,Segment,2,11,Image 1,3,1,100000001,510000002209,
43,,Segment,2,13,Image 1,5,1,100000001,510000002213,
86,,Segment,2,13,Image 1,4,1,100000001,510000002217,
42,,Segment,2,13,Image 1,7,1,100000001,510000002220,
239,,Segment,2,11,Image 1,5,1,100000001,510000002228,
158,,Segment,2,10,Image 1,4,1,100000001,510000002232,
77,,Segment,2,13,Image 1,6,1,100000001,510000002234,
225,,Segment,2,11,Image 1,4,1,100000001,510000002240,
111,,Segment,2,8,Image 1,5,1,100000001,510000002247,
245,,Segment,2,8,Image 1,4,1,100000001,510000002251,
325,,Segment,2,9,Image 1,4,1,100000001,510000002260,
53,,Segment,2,8,Image 1,4,1,100000001,510000002264,
191,,Segment,2,10,Image 1,6,1,100000001,510000002272,
193,,Segment,2,9,Image 1,6,1,100000001,510000002278,
18,,Segment,2,7,Image 1,5,1,100000001,510000002282,
344,,Segment,2,6,Image 1,4,1,100000001,510000002310,
146,,Segment,2,5,Image 1,3,1,100000001,510000002316,
143,,Segment,2,4,Image 1,2,1,100000001,510000002325,
151,,Segment,2,3,Image 1,2,1,100000001,510000002333,
386,,Segment,2,2,Image 1,1,1,100000001,510000002351,
1717,,Segment,2,1,Image 1,1,1,100000001,510000002358,
106,,Segment,2,10,Image 1,7,1,100000001,510000002374,
36,,Segment,2,13,Image 1,8,1,100000001,510000002379,
143,,Segment,2,12,Image 1,8,1,100000001,510000002390,
58,,Segment,2,11,Image 1,8,1,100000001,510000002393,
319,,Segment,2,10,Image 1,8,1,100000001,510000002404,
48,,Segment,2,9,Image 1,7,1,100000001,510000002408,
147,,Segment,2,11,Image 1,5,1,100000001,510000002415,
77,,Segment,2,10,Image 1,4,1,100000001,510000002417,
103,,Segment,2,9,Image 1,4,1,100000001,510000002420,
107,,Segment,2,8,Image 1,4,1,100000001,510000002423,
23,,Segment,2,7,Image 1,4,1,100000001,510000002425,
41,,Segment,2,10,Image 1,5,1,100000001,510000002427,
100,,Segment,2,11,Image 1,4,1,100000001,510000002429,
106,,Segment,2,9,Image 1,5,1,100000001,510000002432,
36,,Segment,2,15,Image 1,10,1,100000001,510000002436,
29,,Segment,2,14,Image 1,9,1,100000001,510000002439,
38,,Segment,2,13,Image 1,9,1,100000001,510000002441,
22,,Segment,2,14,Image 1,10,1,100000001,510000002443,
197,,Segment,2,11,Image 1,9,1,100000001,510000002456,
36,,Segment,2,12,Image 1,9,1,100000001,510000002459,
111,,Segment,2,9,Image 1,5,1,100000001,510000002467,
295,,Segment,2,8,Image 1,5,1,100000001,510000002476,
273,,Segment,2,10,Image 1,7,1,100000001,510000002484,
76,,Segment,2,9,Image 1,6,1,100000001,510000002489,
105,,Segment,2,11,Image 1,8,1,100000001,510000002495,
83,,Segment,2,11,Image 1,9,1,100000001,510000002500,
26,,Segment,2,10,Image 1,8,1,100000001,510000002502,
33,,Segment,2,8,Image 1,5,1,100000001,510000002505,
32,,Segment,2,14,Image 1,6,1,100000000,510000002508,
74,,Segment,2,13,Image 1,6,1,100000000,510000002512,
412,,Segment,2,12,Image 1,4,1,100000000,510000002520,
369,,Segment,2,11,Image 1,3,1,100000000,510000002523,
126,,Segment,2,9,Image 1,4,1,100000000,510000002528,
397,,Segment,2,10,Image 1,4,1,100000000,510000002533,
149,,Segment,2,9,Image 1,4,1,100000000,510000002538,
277,,Segment,2,3,Image 1,2,1,100000002,510000002564,
243,,Segment,2,2,Image 1,2,1,100000002,510000002577,
520,,Segment,2,1,Image 1,1,1,100000002,510000002595,
157,,Segment,2,0,Image 1,1,1,100000002,510000002623,
250,,Segment,2,5,Image 1,1,1,100000002,510000002634,
86,,Segment,2,4,Image 1,1,1,100000002,510000002637,
213,,Segment,2,3,Image 1,1,1,100000002,510000002649,
142,,Segment,2,5,Image 1,2,1,100000002,510000002660,
210,,Segment,2,3,Image 1,3,1,100000002,510000002670,
105,,Segment,2,4,Image 1,2,1,100000002,510000002675,
110,,Segment,2,3,Image 1,2,1,100000002,510000002679,
81,,Segment,2,1,Image 1,2,1,100000002,510000002681,
51,,Segment,2,1,Image 1,2,1,100000003,510000002729,
7,,Segment,2,0,Image 1,1,1,100000003,510000002742,
84,,Segment,2,4,Image 1,2,1,100000002,510000002745,
133,,Segment,2,5,Image 1,1,1,100000002,510000002748,
101,,Segment,2,8,Image 1,3,1,100000002,510000002752,
286,,Segment,2,7,Image 1,2,1,100000002,510000002774,
645,,Segment,2,5,Image 1,1,1,100000002,510000002805,
345,,Segment,2,3,Image 1,1,1,100000002,510000002833,
102,,Segment,2,8,Image 1,2,1,100000002,510000002835,
154,,Segment,2,7,Image 1,2,1,100000002,510000002844,
98,,Segment,2,7,Image 1,1,1,100000002,510000002847,
57,,Segment,2,7,Image 1,3,1,100000002,510000002850,
98,,Segment,2,4,Image 1,2,1,100000002,510000002855,
89,,Segment,2,5,Image 1,2,1,100000002,510000002864,
102,,Segment,2,3,Image 1,3,1,100000002,510000002871,
44,,Segment,2,4,Image 1,2,1,100000002,510000002873,
87,,Segment,2,2,Image 1,2,1,100000002,510000002878,
44,,Segment,2,2,Image 1,3,1,100000002,510000002880,
123,,Segment,2,10,Image 1,6,1,100000000,510000002889,
176,,Segment,2,9,Image 1,5,1,100000000,510000002899,
170,,Segment,2,8,Image 1,4,1,100000000,510000002906,
587,,Segment,2,9,Image 1,4,1,100000000,510000002933,
71,,Segment,2,10,Image 1,6,1,100000000,510000002936,
79,,Segment,2,10,Image 1,5,1,100000000,510000002938,
192,,Segment,2,9,Image 1,3,1,100000000,510000002941,
104,,Segment,2,9,Image 1,4,1,100000000,510000002944,
118,,Segment,2,8,Image 1,2,1,100000000,510000002946,
220,,Segment,2,6,Image 1,3,1,100000000,510000002948,
88,,Segment,2,4,Image 1,3,1,100000000,510000002952,
82,,Segment,2,3,Image 1,3,1,100000000,510000002955,
131,,Segment,2,5,Image 1,3,1,100000001,510000002963,
76,,Segment,2,6,Image 1,2,1,100000001,510000002965,
537,,Segment,2,4,Image 1,3,1,100000001,510000002973,
133,,Segment,2,5,Image 1,5,1,100000000,510000002988,
111,,Segment,2,4,Image 1,4,1,100000000,510000002991,
66,,Segment,2,3,Image 1,3,1,100000000,510000002993,
130,,Segment,2,2,Image 1,2,1,100000000,510000003003,
187,,Segment,2,1,Image 1,1,1,100000000,510000003006,
966,,Segment,2,8,Image 1,3,1,100000000,510000003034,
541,,Segment,2,7,Image 1,3,1,100000000,510000003037,
3426,,Segment,2,6,Image 1,3,1,100000000,510000003071,
655,,Segment,2,5,Image 1,3,1,100000000,510000003075,
582,,Segment,2,4,Image 1,3,1,100000000,510000003083,
628,,Segment,2,8,Image 1,4,1,100000000,510000003090,
1070,,Segment,2,7,Image 1,4,1,100000000,510000003100,
478,,Segment,2,5,Image 1,4,1,100000000,510000003114,
121,,Segment,2,8,Image 1,5,1,100000000,510000003122,
173,,Segment,2,6,Image 1,4,1,100000000,510000003133,
294,,Segment,2,6,Image 1,4,1,100000000,510000003137,
93,,Segment,2,8,Image 1,6,1,100000000,510000003142,
126,,Segment,2,7,Image 1,4,1,100000000,510000003147,
56,,Segment,2,6,Image 1,5,1,100000000,510000003149,
42,,Segment,2,3,Image 1,2,1,100000000,510000003151,
57,,Segment,2,1,Image 1,1,1,100000003,510000003201,
236,,Segment,2,5,Image 1,4,1,100000000,510000003214,
245,,Segment,2,7,Image 1,3,1,100000000,510000003239,
159,,Segment,2,6,Image 1,3,1,100000000,510000003246,
663,,Segment,2,5,Image 1,3,1,100000000,510000003269,
426,,Segment,2,4,Image 1,3,1,100000000,510000003277,
67,,Segment,2,7,Image 1,4,1,100000000,510000003281,
67,,Segment,2,6,Image 1,4,1,100000000,510000003284,
168,,Segment,2,5,Image 1,4,1,100000000,510000003287,
137,,Segment,2,4,Image 1,2,1,100000002,510000003293,
173,,Segment,2,5,Image 1,2,1,100000003,510000003303,
447,,Segment,2,4,Image 1,1,1,100000003,510000003331,
332,,Segment,2,3,Image 1,1,1,100000003,510000003340,
483,,Segment,2,2,Image 1,1,1,100000003,510000003348,
728,,Segment,2,1,Image 1,1,1,100000003,510000003370,
293,,Segment,2,0,Image 1,1,1,100000003,510000003397,
104,,Segment,2,8,Image 1,4,1,100000003,510000003402,
206,,Segment,2,7,Image 1,3,1,100000003,510000003409,
180,,Segment,2,5,Image 1,3,1,100000003,510000003415,
369,,Segment,2,4,Image 1,2,1,100000003,510000003424,
308,,Segment,2,3,Image 1,2,1,100000003,510000003430,
295,,Segment,2,3,Image 1,2,1,100000000,510000003441,
90,,Segment,2,5,Image 1,1,1,100000003,510000003443,
400,,Segment,2,2,Image 1,1,1,100000000,510000003447,
220,,Segment,2,2,Image 1,3,1,100000000,510000003453,
236,,Segment,2,8,Image 1,3,1,100000003,510000003459,
345,,Segment,2,4,Image 1,2,1,100000003,510000003496,
119,,Segment,2,7,Image 1,4,1,100000003,510000003499,
273,,Segment,2,5,Image 1,2,1,100000003,510000003503,
106,,Segment,2,6,Image 1,4,1,100000003,510000003506,
238,,Segment,2,4,Image 1,3,1,100000003,510000003511,
446,,Segment,2,2,Image 1,2,1,100000003,510000003530,
331,,Segment,2,9,Image 1,5,1,100000003,510000003554,
262,,Segment,2,8,Image 1,4,1,100000003,510000003571,
300,,Segment,2,7,Image 1,4,1,100000003,510000003583,
381,,Segment,2,6,Image 1,4,1,100000003,510000003586,
390,,Segment,2,5,Image 1,3,1,100000003,510000003588,
430,,Segment,2,4,Image 1,3,1,100000003,510000003602,
866,,Segment,2,2,Image 1,2,1,100000003,510000003623,
120,,Segment,2,1,Image 1,2,1,100000003,510000003626,
320,,Segment,2,0,Image 1,1,1,100000003,510000003647,
184,,Segment,2,9,Image 1,4,1,100000003,510000003651,
154,,Segment,2,8,Image 1,5,1,100000003,510000003658,
420,,Segment,2,7,Image 1,5,1,100000003,510000003676,
93,,Segment,2,8,Image 1,6,1,100000003,510000003678,
100,,Segment,2,6,Image 1,1,1,100000002,510000003683,
92,,Segment,2,6,Image 1,3,1,100000001,510000003689,
466,,Segment,2,4,Image 1,3,1,100000004,510000003719,
132,,Segment,2,3,Image 1,3,1,100000004,510000003727,
218,,Segment,2,2,Image 1,3,1,100000004,510000003733,
572,,Segment,2,1,Image 1,2,1,100000004,510000003743,
658,,Segment,2,0,Image 1,1,1,100000004,510000003776,
130,,Segment,2,5,Image 1,2,1,100000001,510000003779,
563,,Segment,2,6,Image 1,3,1,100000003,510000003788,
115,,Segment,2,5,Image 1,3,1,100000003,510000003790,
61,,Segment,2,4,Image 1,3,1,100000003,510000003792,
177,,Segment,2,3,Image 1,3,1,100000003,510000003799,
236,,Segment,2,2,Image 1,3,1,100000003,510000003807,
136,,Segment,2,8,Image 1,5,1,100000003,510000003815,
276,,Segment,2,8,Image 1,4,1,100000003,510000003825,
819,,Segment,2,7,Image 1,3,1,100000003,510000003835,
537,,Segment,2,10,Image 1,3,1,100000003,510000003850,
173,,Segment,2,9,Image 1,3,1,100000003,510000003853,
280,,Segment,2,8,Image 1,3,1,100000003,510000003856,
227,,Segment,2,9,Image 1,4,1,100000003,510000003861,
147,,Segment,2,10,Image 1,4,1,100000003,510000003864,
78,,Segment,2,4,Image 1,3,1,100000001,510000003869,
248,,Segment,2,3,Image 1,1,1,100000001,510000003875,
602,,Segment,2,2,Image 1,2,1,100000002,510000003918,
94,,Segment,2,4,Image 1,4,1,100000003,510000003922,
184,,Segment,2,6,Image 1,4,1,100000003,510000003929,
401,,Segment,2,5,Image 1,2,1,100000004,510000003952,
448,,Segment,2,4,Image 1,2,1,100000004,510000003963,
1270,,Segment,2,3,Image 1,1,1,100000004,510000003973,
686,,Segment,2,2,Image 1,1,1,100000004,510000003976,
649,,Segment,2,1,Image 1,1,1,100000004,510000003979,
381,,Segment,2,3,Image 1,2,1,100000002,510000004005,
116,,Segment,2,5,Image 1,2,1,100000004,510000004013,
1275,,Segment,2,4,Image 1,1,1,100000004,510000004030,
39,,Segment,2,4,Image 1,4,1,100000004,510000004032,
248,,Segment,2,3,Image 1,3,1,100000003,510000004038,
90,,Segment,2,5,Image 1,4,1,100000003,510000004042,
153,,Segment,2,7,Image 1,4,1,100000003,510000004047,
142,,Segment,2,6,Image 1,1,1,100000004,510000004052,
105,,Segment,2,5,Image 1,1,1,100000004,510000004054,
409,,Segment,2,3,Image 1,4,1,100000003,510000004076,
47,,Segment,2,6,Image 1,2,1,100000004,510000004078,
108,,Segment,2,5,Image 1,3,1,100000004,510000004080,
84,,Segment,2,3,Image 1,4,1,100000004,510000004082,
126,,Segment,2,5,Image 1,4,1,100000003,510000004085,
83,,Segment,2,4,Image 1,4,1,100000000,510000004091,
568,,Segment,2,4,Image 1,2,1,100000003,510000004096,
86,,Segment,2,5,Image 1,3,1,100000000,510000004099,
124,,Segment,2,2,Image 1,2,1,100000004,510000004104,
285,,Segment,2,1,Image 1,1,1,100000004,510000004122,
46,,Segment,2,0,Image 1,1,1,100000004,510000004143,
439,,Segment,2,3,Image 1,2,1,100000004,510000004148,
96,,Segment,2,2,Image 1,3,1,100000001,510000004154,
312,,Segment,2,2,Image 1,2,1,100000004,510000004160,
216,,Segment,2,2,Image 1,1,1,100000004,510000004174,
132,,Segment,2,2,Image 1,2,1,100000001,510000004178,
388,,Segment,2,3,Image 1,2,1,100000000,510000004191,
385,,Segment,2,3,Image 1,3,1,100000001,510000004205,
488,,Segment,2,2,Image 1,2,1,100000004,510000004209,
183,,Segment,2,2,Image 1,2,1,100000002,510000004214,
60,,Segment,2,1,Image 1,2,1,100000002,510000004217,
220,,Segment,2,0,Image 1,1,1,100000002,510000004255,
154,,Segment,2,3,Image 1,2,1,100000002,510000004260,
89,,Segment,2,1,Image 1,2,1,100000002,510000004263,
194,,Segment,2,2,Image 1,3,1,100000002,510000004272,
112,,Segment,2,1,Image 1,2,1,100000004,510000004276,
229,,Segment,2,1,Image 1,2,1,100000003,510000004280,
156,,Segment,2,1,Image 1,1,1,100000003,510000004283,
473,,Segment,2,1,Image 1,1,1,100000001,510000004291,
117,,Segment,2,2,Image 1,2,1,100000002,510000004297,
976,,Segment,2,0,Image 1,1,1,100000000,510000004311,
