
Spine Intensity Mean Ch=6 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8.72441,,Spine,6,3,Image 1,3,1,100000003,610000006993,
8.17593,,Spine,6,3,Image 1,3,1,100000003,610000007011,
1.45255,,Spine,6,4,Image 1,3,1,100000003,610000007026,
1.03279,,Spine,6,1,Image 1,2,1,100000003,610000007035,
1.98165,,Spine,6,3,Image 1,2,1,100000003,610000007044,
1.68539,,Spine,6,1,Image 1,1,1,100000000,610000007053,
0.807229,,Spine,6,1,Image 1,1,1,100000000,610000007061,
0.775641,,Spine,6,1,Image 1,1,1,100000000,610000007067,
1.62162,,Spine,6,2,Image 1,2,1,100000001,610000007076,
1.2459,,Spine,6,2,Image 1,2,1,100000001,610000007084,
1.46429,,Spine,6,1,Image 1,2,1,100000001,610000007088,
0.991935,,Spine,6,2,Image 1,2,1,100000003,610000007094,
0.658537,,Spine,6,1,Image 1,2,1,100000003,610000007100,
3.1413,,Spine,6,7,Image 1,3,1,100000002,610000007107,
2.78351,,Spine,6,7,Image 1,3,1,100000002,610000007113,
2.86364,,Spine,6,7,Image 1,3,1,100000002,610000007118,
0.882353,,Spine,6,2,Image 1,2,1,100000003,610000007122,
3.67949,,Spine,6,2,Image 1,3,1,100000001,610000007126,
1.5,,Spine,6,2,Image 1,3,1,100000003,610000007130,
2,,Spine,6,4,Image 1,2,1,100000001,610000007132,
2.07143,,Spine,6,3,Image 1,2,1,100000001,610000007137,
0.642857,,Spine,6,0,Image 1,1,1,100000000,610000007142,
2.03226,,Spine,6,3,Image 1,2,1,100000001,610000007146,
12.7611,,Spine,6,1,Image 1,1,1,100000000,610000007151,
2.36709,,Spine,6,4,Image 1,2,1,100000002,610000007159,
1.23358,,Spine,6,4,Image 1,2,1,100000001,610000007164,
2.12857,,Spine,6,3,Image 1,1,1,100000003,610000007166,
3.47059,,Spine,6,4,Image 1,2,1,100000002,610000007175,
1.41667,,Spine,6,6,Image 1,4,1,100000001,610000007178,
0.870968,,Spine,6,3,Image 1,1,1,100000002,610000007180,
0.716667,,Spine,6,3,Image 1,2,1,100000002,610000007182,
2.28333,,Spine,6,6,Image 1,4,1,100000003,610000007184,
2.58228,,Spine,6,0,Image 1,1,1,100000003,610000007186,
0.857143,,Spine,6,3,Image 1,2,1,100000002,610000007190,
26.4071,,Spine,6,7,Image 1,1,1,100000001,610000007193,
0.855263,,Spine,6,3,Image 1,2,1,100000002,610000007198,
1.35897,,Spine,6,4,Image 1,2,1,100000001,610000007203,
1.62879,,Spine,6,6,Image 1,5,1,100000003,610000007206,
0.625,,Spine,6,1,Image 1,2,1,100000003,610000007209,
0.866071,,Spine,6,3,Image 1,1,1,100000002,610000007212,
1.08772,,Spine,6,0,Image 1,1,1,100000000,610000007216,
2.03797,,Spine,6,4,Image 1,3,1,100000003,610000007220,
2.02151,,Spine,6,7,Image 1,2,1,100000000,610000007225,
1.70833,,Spine,6,1,Image 1,1,1,100000001,610000007227,
3,,Spine,6,1,Image 1,1,1,100000000,610000007229,
1.36892,,Spine,6,0,Image 1,1,1,100000000,610000007232,
1.8125,,Spine,6,3,Image 1,2,1,100000001,610000007234,
3.11111,,Spine,6,5,Image 1,2,1,100000001,610000007236,
0.655172,,Spine,6,5,Image 1,2,1,100000002,610000007239,
2.17073,,Spine,6,4,Image 1,2,1,100000002,610000007242,
3.78261,,Spine,6,0,Image 1,1,1,100000001,610000007245,
1.125,,Spine,6,2,Image 1,3,1,100000000,610000007247,
0.339956,,Spine,6,1,Image 1,2,1,100000003,610000007250,
0.869888,,Spine,6,0,Image 1,1,1,100000002,610000007254,
3.7381,,Spine,6,4,Image 1,2,1,100000001,610000007257,
0.845361,,Spine,6,0,Image 1,1,1,100000000,610000007260,
1.45349,,Spine,6,5,Image 1,3,1,100000001,610000007262,
1.98174,,Spine,6,1,Image 1,2,1,100000000,610000007267,
0.902174,,Spine,6,3,Image 1,1,1,100000002,610000007270,
2.10891,,Spine,6,7,Image 1,2,1,100000000,610000007272,
2.93182,,Spine,6,4,Image 1,2,1,100000002,610000007274,
0.730159,,Spine,6,0,Image 1,1,1,100000001,610000007279,
0.75,,Spine,6,0,Image 1,1,1,100000000,610000007283,
0.715447,,Spine,6,2,Image 1,3,1,100000000,610000007288,
2.25862,,Spine,6,1,Image 1,2,1,100000000,610000007295,
1.06962,,Spine,6,3,Image 1,3,1,100000000,610000007300,
5.94253,,Spine,6,2,Image 1,3,1,100000000,610000007303,
2.51,,Spine,6,2,Image 1,1,1,100000003,610000007305,
1.0113,,Spine,6,3,Image 1,1,1,100000002,610000007308,
2.54706,,Spine,6,5,Image 1,3,1,100000000,610000007312,
1.86111,,Spine,6,6,Image 1,5,1,100000003,610000007314,
2.14894,,Spine,6,5,Image 1,3,1,100000000,610000007317,
1.21212,,Spine,6,2,Image 1,3,1,100000000,610000007319,
0.672414,,Spine,6,0,Image 1,1,1,100000000,610000007321,
1.8821,,Spine,6,1,Image 1,1,1,100000000,610000007323,
12.1176,,Spine,6,0,Image 1,1,1,100000000,610000007326,
1.52174,,Spine,6,0,Image 1,1,1,100000000,610000007330,
2.83019,,Spine,6,4,Image 1,3,1,100000003,610000007333,
5.84765,,Spine,6,0,Image 1,1,1,100000001,610000007335,
1.15827,,Spine,6,0,Image 1,1,1,100000000,610000007338,
2.95088,,Spine,6,0,Image 1,1,1,100000001,610000007340,
1.10769,,Spine,6,0,Image 1,1,1,100000000,610000007344,
2.48872,,Spine,6,2,Image 1,2,1,100000002,610000007347,
1.86792,,Spine,6,0,Image 1,1,1,100000000,610000007351,
1.33913,,Spine,6,6,Image 1,3,1,100000002,610000007353,
0.693548,,Spine,6,5,Image 1,4,1,100000003,610000007358,
2.27485,,Spine,6,1,Image 1,2,1,100000000,610000007361,
2.26966,,Spine,6,3,Image 1,1,1,100000002,610000007366,
1.51299,,Spine,6,6,Image 1,2,1,100000002,610000007369,
1.25,,Spine,6,0,Image 1,1,1,100000000,610000007373,
1.41259,,Spine,6,3,Image 1,1,1,100000001,610000007376,
1.56291,,Spine,6,3,Image 1,1,1,100000002,610000007387,
1.20408,,Spine,6,0,Image 1,1,1,100000000,610000007391,
0.797872,,Spine,6,0,Image 1,1,1,100000001,610000007395,
1.08276,,Spine,6,3,Image 1,3,1,100000000,610000007398,
1.11905,,Spine,6,0,Image 1,1,1,100000000,610000007400,
7.42632,,Spine,6,5,Image 1,2,1,100000000,610000007404,
1.78704,,Spine,6,0,Image 1,1,1,100000000,610000007408,
3.33333,,Spine,6,4,Image 1,2,1,100000000,610000007426,
13.5921,,Spine,6,0,Image 1,1,1,100000000,610000007438,
0.714286,,Spine,6,5,Image 1,3,1,100000000,610000007447,
0.955752,,Spine,6,1,Image 1,2,1,100000003,610000007454,
2.38356,,Spine,6,3,Image 1,1,1,100000002,610000007458,
1.05825,,Spine,6,0,Image 1,1,1,100000000,610000007471,
6.67677,,Spine,6,3,Image 1,3,1,100000002,610000007491,
2.22667,,Spine,6,1,Image 1,2,1,100000000,610000007497,
6.55814,,Spine,6,1,Image 1,1,1,100000000,610000007498,
2.5,,Spine,6,1,Image 1,1,1,100000000,610000007499,
1.16667,,Spine,6,2,Image 1,3,1,100000000,610000007500,
4.52459,,Spine,6,2,Image 1,3,1,100000000,610000007501,
0.738739,,Spine,6,2,Image 1,3,1,100000000,610000007502,
0.953704,,Spine,6,2,Image 1,3,1,100000000,610000007503,
3.11111,,Spine,6,5,Image 1,2,1,100000000,610000007504,
2.97938,,Spine,6,5,Image 1,3,1,100000000,610000007505,
5.82993,,Spine,6,4,Image 1,2,1,100000000,610000007506,
1.4625,,Spine,6,3,Image 1,2,1,100000000,610000007507,
1.78571,,Spine,6,7,Image 1,2,1,100000000,610000007508,
28.4237,,Spine,6,9,Image 1,6,1,100000000,610000007509,
1.51887,,Spine,6,9,Image 1,5,1,100000000,610000007510,
14.2632,,Spine,6,8,Image 1,5,1,100000000,610000007511,
1.07273,,Spine,6,5,Image 1,2,1,100000000,610000007512,
81.7838,,Spine,6,4,Image 1,2,1,100000000,610000007513,
16.9296,,Spine,6,4,Image 1,2,1,100000000,610000007514,
3.37931,,Spine,6,1,Image 1,1,1,100000000,610000007515,
1.10417,,Spine,6,0,Image 1,1,1,100000000,610000007516,
1.17241,,Spine,6,0,Image 1,1,1,100000000,610000007517,
1.42157,,Spine,6,0,Image 1,1,1,100000000,610000007518,
8.95868,,Spine,6,1,Image 1,1,1,100000000,610000007519,
2.84496,,Spine,6,1,Image 1,1,1,100000000,610000007520,
2.78431,,Spine,6,1,Image 1,2,1,100000000,610000007521,
1.90566,,Spine,6,1,Image 1,1,1,100000000,610000007522,
4.11765,,Spine,6,7,Image 1,2,1,100000000,610000007523,
2.4918,,Spine,6,7,Image 1,2,1,100000000,610000007524,
8.64103,,Spine,6,5,Image 1,2,1,100000000,610000007525,
1.28767,,Spine,6,7,Image 1,2,1,100000000,610000007526,
1.776,,Spine,6,7,Image 1,1,1,100000000,610000007527,
2.91096,,Spine,6,6,Image 1,1,1,100000000,610000007528,
7.40526,,Spine,6,1,Image 1,2,1,100000000,610000007529,
6.7686,,Spine,6,1,Image 1,2,1,100000000,610000007530,
8.88144,,Spine,6,1,Image 1,2,1,100000000,610000007531,
9.82979,,Spine,6,1,Image 1,2,1,100000000,610000007532,
6.85517,,Spine,6,1,Image 1,2,1,100000000,610000007533,
1.31507,,Spine,6,0,Image 1,1,1,100000000,610000007537,
1.25166,,Spine,6,0,Image 1,1,1,100000000,610000007538,
1.41146,,Spine,6,0,Image 1,1,1,100000000,610000007539,
4.73333,,Spine,6,5,Image 1,2,1,100000001,610000007544,
1.40385,,Spine,6,5,Image 1,3,1,100000001,610000007545,
1.72,,Spine,6,5,Image 1,3,1,100000001,610000007546,
1.29787,,Spine,6,4,Image 1,2,1,100000001,610000007547,
2,,Spine,6,4,Image 1,2,1,100000001,610000007548,
72.8526,,Spine,6,3,Image 1,2,1,100000001,610000007549,
5.01333,,Spine,6,6,Image 1,5,1,100000001,610000007550,
6.97297,,Spine,6,5,Image 1,1,1,100000001,610000007551,
1.42647,,Spine,6,7,Image 1,3,1,100000001,610000007552,
2.24468,,Spine,6,4,Image 1,1,1,100000001,610000007553,
1.09195,,Spine,6,3,Image 1,1,1,100000001,610000007554,
2.34091,,Spine,6,0,Image 1,1,1,100000001,610000007555,
3.34483,,Spine,6,0,Image 1,1,1,100000001,610000007556,
4.86979,,Spine,6,0,Image 1,1,1,100000001,610000007557,
4.31111,,Spine,6,0,Image 1,1,1,100000001,610000007558,
6.69912,,Spine,6,0,Image 1,1,1,100000001,610000007559,
1.75817,,Spine,6,4,Image 1,2,1,100000001,610000007560,
1.50459,,Spine,6,4,Image 1,2,1,100000001,610000007561,
3.77143,,Spine,6,4,Image 1,2,1,100000001,610000007562,
3.93458,,Spine,6,1,Image 1,1,1,100000001,610000007563,
22.1818,,Spine,6,1,Image 1,2,1,100000001,610000007567,
6.45385,,Spine,6,4,Image 1,2,1,100000001,610000007568,
4.46032,,Spine,6,4,Image 1,1,1,100000001,610000007569,
2.47727,,Spine,6,3,Image 1,1,1,100000001,610000007570,
2.07207,,Spine,6,2,Image 1,1,1,100000001,610000007571,
2.61458,,Spine,6,2,Image 1,1,1,100000001,610000007572,
0.878924,,Spine,6,0,Image 1,1,1,100000001,610000007573,
5.39216,,Spine,6,2,Image 1,2,1,100000001,610000007575,
1.875,,Spine,6,7,Image 1,3,1,100000002,610000007576,
1.19328,,Spine,6,6,Image 1,2,1,100000002,610000007577,
1.1875,,Spine,6,5,Image 1,2,1,100000002,610000007578,
1.09091,,Spine,6,7,Image 1,3,1,100000002,610000007579,
0.83871,,Spine,6,4,Image 1,3,1,100000002,610000007580,
0.892857,,Spine,6,4,Image 1,3,1,100000002,610000007581,
0.853659,,Spine,6,2,Image 1,2,1,100000002,610000007582,
2.23077,,Spine,6,6,Image 1,2,1,100000002,610000007583,
2.80645,,Spine,6,4,Image 1,2,1,100000002,610000007584,
1.01818,,Spine,6,4,Image 1,1,1,100000002,610000007585,
0.935065,,Spine,6,3,Image 1,2,1,100000002,610000007586,
0.73913,,Spine,6,3,Image 1,2,1,100000002,610000007587,
0.622642,,Spine,6,3,Image 1,2,1,100000002,610000007588,
0.897436,,Spine,6,1,Image 1,1,1,100000002,610000007589,
2.38854,,Spine,6,3,Image 1,1,1,100000002,610000007590,
1.20779,,Spine,6,3,Image 1,1,1,100000002,610000007591,
0.870504,,Spine,6,3,Image 1,1,1,100000002,610000007592,
0.745704,,Spine,6,2,Image 1,1,1,100000002,610000007593,
1.28682,,Spine,6,2,Image 1,1,1,100000002,610000007594,
1.14815,,Spine,6,2,Image 1,2,1,100000002,610000007595,
3.31034,,Spine,6,2,Image 1,2,1,100000002,610000007596,
1.90526,,Spine,6,2,Image 1,2,1,100000002,610000007597,
0.888889,,Spine,6,0,Image 1,1,1,100000002,610000007598,
0.902597,,Spine,6,0,Image 1,1,1,100000002,610000007600,
1.39474,,Spine,6,6,Image 1,5,1,100000003,610000007601,
1.12658,,Spine,6,5,Image 1,5,1,100000003,610000007602,
2.68421,,Spine,6,4,Image 1,4,1,100000003,610000007603,
2.19048,,Spine,6,3,Image 1,4,1,100000003,610000007604,
0.974684,,Spine,6,3,Image 1,4,1,100000003,610000007605,
7.26471,,Spine,6,3,Image 1,4,1,100000003,610000007606,
0.791667,,Spine,6,6,Image 1,3,1,100000003,610000007607,
1.03947,,Spine,6,6,Image 1,3,1,100000003,610000007608,
1.80952,,Spine,6,6,Image 1,4,1,100000003,610000007609,
1.40678,,Spine,6,6,Image 1,4,1,100000003,610000007610,
2.2,,Spine,6,2,Image 1,3,1,100000003,610000007611,
0.814815,,Spine,6,2,Image 1,3,1,100000003,610000007612,
0.652632,,Spine,6,2,Image 1,2,1,100000003,610000007613,
0.634615,,Spine,6,4,Image 1,3,1,100000003,610000007614,
2.05882,,Spine,6,3,Image 1,2,1,100000003,610000007615,
0.635659,,Spine,6,1,Image 1,1,1,100000003,610000007616,
0.597633,,Spine,6,0,Image 1,1,1,100000003,610000007617,
0.95098,,Spine,6,2,Image 1,1,1,100000003,610000007618,
0.970588,,Spine,6,1,Image 1,1,1,100000003,610000007619,
0.990099,,Spine,6,0,Image 1,1,1,100000003,610000007620,
0.773913,,Spine,6,0,Image 1,1,1,100000003,610000007621,
0.803738,,Spine,6,0,Image 1,1,1,100000003,610000007622,
