
Spine Intensity Max Ch=1 Img=1
 ==================== 
Spine Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
72,,Spine,1,3,Image 1,3,1,100000003,610000006993,
58,,Spine,1,3,Image 1,3,1,100000003,610000007011,
73,,Spine,1,4,Image 1,3,1,100000003,610000007026,
100,,Spine,1,1,Image 1,2,1,100000003,610000007035,
87,,Spine,1,3,Image 1,2,1,100000003,610000007044,
103,,Spine,1,1,Image 1,1,1,100000000,610000007053,
160,,Spine,1,1,Image 1,1,1,100000000,610000007061,
160,,Spine,1,1,Image 1,1,1,100000000,610000007067,
74,,Spine,1,2,Image 1,2,1,100000001,610000007076,
60,,Spine,1,2,Image 1,2,1,100000001,610000007084,
79,,Spine,1,1,Image 1,2,1,100000001,610000007088,
93,,Spine,1,2,Image 1,2,1,100000003,610000007094,
163,,Spine,1,1,Image 1,2,1,100000003,610000007100,
70,,Spine,1,7,Image 1,3,1,100000002,610000007107,
78,,Spine,1,7,Image 1,3,1,100000002,610000007113,
78,,Spine,1,7,Image 1,3,1,100000002,610000007118,
69,,Spine,1,2,Image 1,2,1,100000003,610000007122,
161,,Spine,1,2,Image 1,3,1,100000001,610000007126,
62,,Spine,1,2,Image 1,3,1,100000003,610000007130,
61,,Spine,1,4,Image 1,2,1,100000001,610000007132,
74,,Spine,1,3,Image 1,2,1,100000001,610000007137,
109,,Spine,1,0,Image 1,1,1,100000000,610000007142,
74,,Spine,1,3,Image 1,2,1,100000001,610000007146,
77,,Spine,1,1,Image 1,1,1,100000000,610000007151,
68,,Spine,1,4,Image 1,2,1,100000002,610000007159,
94,,Spine,1,4,Image 1,2,1,100000001,610000007164,
56,,Spine,1,3,Image 1,1,1,100000003,610000007166,
98,,Spine,1,4,Image 1,2,1,100000002,610000007175,
75,,Spine,1,6,Image 1,4,1,100000001,610000007178,
97,,Spine,1,3,Image 1,1,1,100000002,610000007180,
74,,Spine,1,3,Image 1,2,1,100000002,610000007182,
63,,Spine,1,6,Image 1,4,1,100000003,610000007184,
66,,Spine,1,0,Image 1,1,1,100000003,610000007186,
70,,Spine,1,3,Image 1,2,1,100000002,610000007190,
58,,Spine,1,7,Image 1,1,1,100000001,610000007193,
70,,Spine,1,3,Image 1,2,1,100000002,610000007198,
