
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
72,,Spine,1,3,Image 1,1,100000003,610000006993,
58,,Spine,1,3,Image 1,1,100000003,610000007011,
69,,Spine,1,4,Image 1,1,100000003,610000007026,
19,,Spine,1,1,Image 1,1,,610000007028,
72,,Spine,1,3,Image 1,1,100000003,610000007044,
103,,Spine,1,1,Image 1,1,100000000,610000007053,
137,,Spine,1,1,Image 1,1,100000000,610000007061,
160,,Spine,1,1,Image 1,1,100000000,610000007067,
74,,Spine,1,2,Image 1,1,100000001,610000007076,
59,,Spine,1,2,Image 1,1,100000001,610000007084,
79,,Spine,1,1,Image 1,1,100000001,610000007088,
57,,Spine,1,2,Image 1,1,100000003,610000007094,
163,,Spine,1,1,Image 1,1,100000003,610000007100,
55,,Spine,1,7,Image 1,1,100000002,610000007107,
45,,Spine,1,7,Image 1,1,100000002,610000007113,
78,,Spine,1,7,Image 1,1,100000002,610000007118,
56,,Spine,1,2,Image 1,1,100000003,610000007122,
161,,Spine,1,2,Image 1,1,100000001,610000007126,
55,,Spine,1,2,Image 1,1,100000003,610000007130,
43,,Spine,1,4,Image 1,1,100000001,610000007132,
50,,Spine,1,3,Image 1,1,100000001,610000007137,
84,,Spine,1,0,Image 1,1,,610000007139,
65,,Spine,1,3,Image 1,1,100000001,610000007146,
53,,Spine,1,1,Image 1,1,100000000,610000007151,
66,,Spine,1,4,Image 1,1,100000002,610000007159,
56,,Spine,1,4,Image 1,1,100000001,610000007164,
56,,Spine,1,3,Image 1,1,100000003,610000007166,
49,,Spine,1,4,Image 1,1,100000002,610000007175,
59,,Spine,1,6,Image 1,1,100000001,610000007178,
53,,Spine,1,3,Image 1,1,100000002,610000007180,
74,,Spine,1,3,Image 1,1,100000002,610000007182,
49,,Spine,1,6,Image 1,1,100000003,610000007184,
50,,Spine,1,0,Image 1,1,100000003,610000007186,
60,,Spine,1,3,Image 1,1,100000002,610000007190,
54,,Spine,1,7,Image 1,1,100000001,610000007193,
54,,Spine,1,3,Image 1,1,100000002,610000007198,
77,,Spine,1,4,Image 1,1,100000001,610000007203,
53,,Spine,1,6,Image 1,1,100000003,610000007206,
46,,Spine,1,1,Image 1,1,100000003,610000007209,
69,,Spine,1,3,Image 1,1,100000002,610000007212,
56,,Spine,1,0,Image 1,1,,610000007214,
48,,Spine,1,4,Image 1,1,100000003,610000007220,
80,,Spine,1,7,Image 1,1,100000000,610000007225,
86,,Spine,1,1,Image 1,1,100000001,610000007227,
75,,Spine,1,1,Image 1,1,100000000,610000007229,
155,,Spine,1,0,Image 1,1,100000000,610000007232,
74,,Spine,1,3,Image 1,1,100000001,610000007234,
51,,Spine,1,5,Image 1,1,100000001,610000007236,
53,,Spine,1,5,Image 1,1,100000002,610000007239,
59,,Spine,1,4,Image 1,1,100000002,610000007242,
51,,Spine,1,0,Image 1,1,100000001,610000007245,
56,,Spine,1,2,Image 1,1,100000000,610000007247,
61,,Spine,1,0,Image 1,1,100000002,610000007254,
76,,Spine,1,4,Image 1,1,100000001,610000007257,
79,,Spine,1,0,Image 1,1,,610000007259,
53,,Spine,1,5,Image 1,1,100000001,610000007262,
127,,Spine,1,1,Image 1,1,100000000,610000007267,
76,,Spine,1,3,Image 1,1,100000002,610000007270,
104,,Spine,1,7,Image 1,1,100000000,610000007272,
64,,Spine,1,4,Image 1,1,100000002,610000007274,
72,,Spine,1,0,Image 1,1,,610000007282,
63,,Spine,1,2,Image 1,1,100000000,610000007288,
90,,Spine,1,1,Image 1,1,100000000,610000007295,
68,,Spine,1,3,Image 1,1,100000000,610000007300,
72,,Spine,1,2,Image 1,1,100000000,610000007303,
62,,Spine,1,2,Image 1,1,100000003,610000007305,
61,,Spine,1,3,Image 1,1,100000002,610000007308,
62,,Spine,1,5,Image 1,1,100000000,610000007312,
66,,Spine,1,6,Image 1,1,100000003,610000007314,
61,,Spine,1,5,Image 1,1,100000000,610000007317,
57,,Spine,1,2,Image 1,1,100000000,610000007319,
88,,Spine,1,1,Image 1,1,100000000,610000007323,
81,,Spine,1,0,Image 1,1,100000000,610000007326,
130,,Spine,1,0,Image 1,1,,610000007328,
62,,Spine,1,4,Image 1,1,100000003,610000007333,
85,,Spine,1,0,Image 1,1,100000001,610000007335,
86,,Spine,1,0,Image 1,1,,610000007337,
57,,Spine,1,0,Image 1,1,100000001,610000007340,
107,,Spine,1,0,Image 1,1,,610000007343,
54,,Spine,1,2,Image 1,1,100000002,610000007347,
84,,Spine,1,0,Image 1,1,,610000007350,
78,,Spine,1,6,Image 1,1,100000002,610000007353,
74,,Spine,1,5,Image 1,1,100000003,610000007358,
120,,Spine,1,1,Image 1,1,100000000,610000007361,
103,,Spine,1,3,Image 1,1,100000002,610000007366,
47,,Spine,1,6,Image 1,1,100000002,610000007369,
61,,Spine,1,0,Image 1,1,,610000007372,
81,,Spine,1,3,Image 1,1,100000001,610000007376,
91,,Spine,1,3,Image 1,1,100000002,610000007387,
84,,Spine,1,3,Image 1,1,100000000,610000007398,
94,,Spine,1,0,Image 1,1,100000000,610000007400,
126,,Spine,1,5,Image 1,1,100000000,610000007404,
148,,Spine,1,0,Image 1,1,,610000007407,
57,,Spine,1,4,Image 1,1,100000000,610000007426,
117,,Spine,1,0,Image 1,1,100000000,610000007438,
104,,Spine,1,5,Image 1,1,100000000,610000007447,
117,,Spine,1,3,Image 1,1,100000002,610000007458,
144,,Spine,1,3,Image 1,1,100000002,610000007491,
22,,Spine,1,1,Image 1,1,,610000007629,
86,,Spine,1,0,Image 1,1,,610000007629,
52,,Spine,1,5,Image 1,1,,610000007630,
74,,Spine,1,4,Image 1,1,,610000007630,
89,,Spine,1,6,Image 1,1,,610000007630,
58,,Spine,1,1,Image 1,1,,610000007630,
64,,Spine,1,7,Image 1,1,,610000007631,
80,,Spine,1,4,Image 1,1,,610000007631,
52,,Spine,1,3,Image 1,1,,610000007631,
72,,Spine,1,1,Image 1,1,,610000007631,
97,,Spine,1,4,Image 1,1,,610000007632,
26,,Spine,1,1,Image 1,1,,610000007632,
115,,Spine,1,0,Image 1,1,,610000007632,
93,,Spine,1,3,Image 1,1,,610000007633,
93,,Spine,1,2,Image 1,1,,610000007633,
121,,Spine,1,0,Image 1,1,,610000007633,
37,,Spine,1,3,Image 1,1,,610000007634,
59,,Spine,1,6,Image 1,1,,610000007634,
52,,Spine,1,2,Image 1,1,,610000007634,
107,,Spine,1,0,Image 1,1,,610000007634,
65,,Spine,1,5,Image 1,1,,610000007635,
60,,Spine,1,3,Image 1,1,,610000007635,
60,,Spine,1,2,Image 1,1,,610000007635,
40,,Spine,1,5,Image 1,1,,610000007636,
70,,Spine,1,4,Image 1,1,,610000007636,
62,,Spine,1,6,Image 1,1,,610000007636,
53,,Spine,1,2,Image 1,1,,610000007636,
70,,Spine,1,7,Image 1,1,,610000007637,
59,,Spine,1,4,Image 1,1,,610000007637,
67,,Spine,1,6,Image 1,1,,610000007637,
63,,Spine,1,5,Image 1,1,,610000007638,
75,,Spine,1,4,Image 1,1,,610000007638,
63,,Spine,1,3,Image 1,1,,610000007638,
54,,Spine,1,6,Image 1,1,,610000007638,
86,,Spine,1,5,Image 1,1,,610000007639,
53,,Spine,1,7,Image 1,1,,610000007639,
105,,Spine,1,4,Image 1,1,,610000007639,
70,,Spine,1,6,Image 1,1,,610000007639,
78,,Spine,1,5,Image 1,1,,610000007640,
46,,Spine,1,9,Image 1,1,,610000007640,
82,,Spine,1,3,Image 1,1,,610000007640,
76,,Spine,1,9,Image 1,1,,610000007641,
59,,Spine,1,3,Image 1,1,,610000007641,
93,,Spine,1,6,Image 1,1,,610000007641,
72,,Spine,1,2,Image 1,1,,610000007641,
69,,Spine,1,7,Image 1,1,,610000007642,
54,,Spine,1,3,Image 1,1,,610000007642,
48,,Spine,1,8,Image 1,1,,610000007642,
69,,Spine,1,1,Image 1,1,,610000007642,
68,,Spine,1,5,Image 1,1,,610000007643,
79,,Spine,1,4,Image 1,1,,610000007643,
104,,Spine,1,0,Image 1,1,,610000007643,
54,,Spine,1,5,Image 1,1,,610000007644,
49,,Spine,1,4,Image 1,1,,610000007644,
80,,Spine,1,2,Image 1,1,,610000007644,
35,,Spine,1,4,Image 1,1,,610000007645,
97,,Spine,1,6,Image 1,1,,610000007645,
41,,Spine,1,2,Image 1,1,,610000007645,
84,,Spine,1,1,Image 1,1,,610000007646,
82,,Spine,1,2,Image 1,1,,610000007646,
70,,Spine,1,0,Image 1,1,,610000007646,
61,,Spine,1,4,Image 1,1,,610000007647,
93,,Spine,1,2,Image 1,1,,610000007647,
92,,Spine,1,0,Image 1,1,,610000007647,
79,,Spine,1,4,Image 1,1,,610000007648,
98,,Spine,1,2,Image 1,1,,610000007648,
86,,Spine,1,0,Image 1,1,,610000007648,
41,,Spine,1,3,Image 1,1,,610000007649,
28,,Spine,1,2,Image 1,1,,610000007649,
62,,Spine,1,0,Image 1,1,,610000007649,
108,,Spine,1,3,Image 1,1,,610000007650,
77,,Spine,1,2,Image 1,1,,610000007650,
91,,Spine,1,3,Image 1,1,,610000007651,
88,,Spine,1,1,Image 1,1,,610000007651,
59,,Spine,1,2,Image 1,1,,610000007651,
66,,Spine,1,1,Image 1,1,,610000007652,
56,,Spine,1,2,Image 1,1,,610000007652,
67,,Spine,1,0,Image 1,1,,610000007652,
49,,Spine,1,1,Image 1,1,,610000007653,
61,,Spine,1,0,Image 1,1,,610000007653,
67,,Spine,1,1,Image 1,1,,610000007654,
56,,Spine,1,0,Image 1,1,,610000007654,
119,,Spine,1,1,Image 1,1,,610000007655,
