
Spine Terminal Pt Intensity Center Ch=6 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
31,,Spine,6,3,Image 1,1,100000003,610000006993,
62,,Spine,6,3,Image 1,1,100000003,610000007011,
0,,Spine,6,4,Image 1,1,100000003,610000007026,
0,,Spine,6,1,Image 1,1,,610000007028,
0,,Spine,6,3,Image 1,1,100000003,610000007044,
3,,Spine,6,1,Image 1,1,100000000,610000007053,
0,,Spine,6,1,Image 1,1,100000000,610000007061,
1,,Spine,6,1,Image 1,1,100000000,610000007067,
2,,Spine,6,2,Image 1,1,100000001,610000007076,
5,,Spine,6,2,Image 1,1,100000001,610000007084,
1,,Spine,6,1,Image 1,1,100000001,610000007088,
0,,Spine,6,2,Image 1,1,100000003,610000007094,
1,,Spine,6,1,Image 1,1,100000003,610000007100,
6,,Spine,6,7,Image 1,1,100000002,610000007107,
3,,Spine,6,7,Image 1,1,100000002,610000007113,
3,,Spine,6,7,Image 1,1,100000002,610000007118,
2,,Spine,6,2,Image 1,1,100000003,610000007122,
5,,Spine,6,2,Image 1,1,100000001,610000007126,
0,,Spine,6,2,Image 1,1,100000003,610000007130,
10,,Spine,6,4,Image 1,1,100000001,610000007132,
2,,Spine,6,3,Image 1,1,100000001,610000007137,
0,,Spine,6,0,Image 1,1,,610000007139,
1,,Spine,6,3,Image 1,1,100000001,610000007146,
11,,Spine,6,1,Image 1,1,100000000,610000007151,
2,,Spine,6,4,Image 1,1,100000002,610000007159,
3,,Spine,6,4,Image 1,1,100000001,610000007164,
7,,Spine,6,3,Image 1,1,100000003,610000007166,
5,,Spine,6,4,Image 1,1,100000002,610000007175,
2,,Spine,6,6,Image 1,1,100000001,610000007178,
2,,Spine,6,3,Image 1,1,100000002,610000007180,
3,,Spine,6,3,Image 1,1,100000002,610000007182,
0,,Spine,6,6,Image 1,1,100000003,610000007184,
3,,Spine,6,0,Image 1,1,100000003,610000007186,
0,,Spine,6,3,Image 1,1,100000002,610000007190,
6,,Spine,6,7,Image 1,1,100000001,610000007193,
0,,Spine,6,3,Image 1,1,100000002,610000007198,
1,,Spine,6,4,Image 1,1,100000001,610000007203,
1,,Spine,6,6,Image 1,1,100000003,610000007206,
0,,Spine,6,1,Image 1,1,100000003,610000007209,
1,,Spine,6,3,Image 1,1,100000002,610000007212,
2,,Spine,6,0,Image 1,1,,610000007214,
2,,Spine,6,4,Image 1,1,100000003,610000007220,
2,,Spine,6,7,Image 1,1,100000000,610000007225,
2,,Spine,6,1,Image 1,1,100000001,610000007227,
3,,Spine,6,1,Image 1,1,100000000,610000007229,
2,,Spine,6,0,Image 1,1,100000000,610000007232,
4,,Spine,6,3,Image 1,1,100000001,610000007234,
4,,Spine,6,5,Image 1,1,100000001,610000007236,
1,,Spine,6,5,Image 1,1,100000002,610000007239,
7,,Spine,6,4,Image 1,1,100000002,610000007242,
3,,Spine,6,0,Image 1,1,100000001,610000007245,
2,,Spine,6,2,Image 1,1,100000000,610000007247,
0,,Spine,6,0,Image 1,1,100000002,610000007254,
6,,Spine,6,4,Image 1,1,100000001,610000007257,
0,,Spine,6,0,Image 1,1,,610000007259,
2,,Spine,6,5,Image 1,1,100000001,610000007262,
3,,Spine,6,1,Image 1,1,100000000,610000007267,
0,,Spine,6,3,Image 1,1,100000002,610000007270,
2,,Spine,6,7,Image 1,1,100000000,610000007272,
3,,Spine,6,4,Image 1,1,100000002,610000007274,
0,,Spine,6,0,Image 1,1,,610000007282,
2,,Spine,6,2,Image 1,1,100000000,610000007288,
1,,Spine,6,1,Image 1,1,100000000,610000007295,
0,,Spine,6,3,Image 1,1,100000000,610000007300,
2,,Spine,6,2,Image 1,1,100000000,610000007303,
1,,Spine,6,2,Image 1,1,100000003,610000007305,
2,,Spine,6,3,Image 1,1,100000002,610000007308,
4,,Spine,6,5,Image 1,1,100000000,610000007312,
5,,Spine,6,6,Image 1,1,100000003,610000007314,
5,,Spine,6,5,Image 1,1,100000000,610000007317,
1,,Spine,6,2,Image 1,1,100000000,610000007319,
2,,Spine,6,1,Image 1,1,100000000,610000007323,
