
Spine Terminal Pt Time
 ==================== 
Spine Terminal Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,7,3,1,,610000007631,
0,s,Spine,4,1,1,,610000007632,
0,s,Spine,0,1,1,,610000007632,
0,s,Spine,1,1,1,,610000007632,
0,s,Spine,3,2,1,,610000007633,
0,s,Spine,2,2,1,,610000007633,
0,s,Spine,0,1,1,,610000007633,
0,s,Spine,3,1,1,,610000007633,
0,s,Spine,3,2,1,,610000007634,
0,s,Spine,6,5,1,,610000007634,
0,s,Spine,0,1,1,,610000007634,
0,s,Spine,2,3,1,,610000007634,
0,s,Spine,5,2,1,,610000007635,
0,s,Spine,3,2,1,,610000007635,
0,s,Spine,2,3,1,,610000007635,
0,s,Spine,2,2,1,,610000007636,
0,s,Spine,6,3,1,,610000007636,
0,s,Spine,4,2,1,,610000007636,
0,s,Spine,5,3,1,,610000007636,
0,s,Spine,6,3,1,,610000007637,
0,s,Spine,4,2,1,,610000007637,
0,s,Spine,7,3,1,,610000007637,
0,s,Spine,4,3,1,,610000007638,
0,s,Spine,3,2,1,,610000007638,
0,s,Spine,6,4,1,,610000007638,
0,s,Spine,5,3,1,,610000007638,
0,s,Spine,4,3,1,,610000007639,
0,s,Spine,7,2,1,,610000007639,
0,s,Spine,6,4,1,,610000007639,
0,s,Spine,5,3,1,,610000007639,
0,s,Spine,5,2,1,,610000007640,
0,s,Spine,9,6,1,,610000007640,
0,s,Spine,3,4,1,,610000007640,
0,s,Spine,2,2,1,,610000007641,
0,s,Spine,6,2,1,,610000007641,
0,s,Spine,9,5,1,,610000007641,
0,s,Spine,3,4,1,,610000007641,
0,s,Spine,1,1,1,,610000007642,
0,s,Spine,8,5,1,,610000007642,
0,s,Spine,7,3,1,,610000007642,
0,s,Spine,3,4,1,,610000007642,
0,s,Spine,5,2,1,,610000007643,
0,s,Spine,0,1,1,,610000007643,
0,s,Spine,4,2,1,,610000007643,
0,s,Spine,4,4,1,,610000007643,
0,s,Spine,4,2,1,,610000007644,
0,s,Spine,2,1,1,,610000007644,
0,s,Spine,5,5,1,,610000007644,
0,s,Spine,6,5,1,,610000007645,
0,s,Spine,2,2,1,,610000007645,
0,s,Spine,4,2,1,,610000007645,
0,s,Spine,2,2,1,,610000007646,
0,s,Spine,1,2,1,,610000007646,
0,s,Spine,0,1,1,,610000007646,
0,s,Spine,1,1,1,,610000007646,
0,s,Spine,2,2,1,,610000007647,
0,s,Spine,0,1,1,,610000007647,
0,s,Spine,4,2,1,,610000007647,
0,s,Spine,2,3,1,,610000007647,
0,s,Spine,4,1,1,,610000007648,
0,s,Spine,0,1,1,,610000007648,
0,s,Spine,2,1,1,,610000007648,
0,s,Spine,2,3,1,,610000007648,
0,s,Spine,0,1,1,,610000007649,
0,s,Spine,2,3,1,,610000007649,
0,s,Spine,3,1,1,,610000007649,
0,s,Spine,2,1,1,,610000007650,
0,s,Spine,2,3,1,,610000007650,
0,s,Spine,3,1,1,,610000007650,
0,s,Spine,1,2,1,,610000007651,
0,s,Spine,1,1,1,,610000007651,
0,s,Spine,2,1,1,,610000007651,
0,s,Spine,3,1,1,,610000007651,
0,s,Spine,1,2,1,,610000007652,
0,s,Spine,0,1,1,,610000007652,
0,s,Spine,2,1,1,,610000007652,
0,s,Spine,,,1,,610000007653,
0,s,Spine,1,2,1,,610000007653,
0,s,Spine,0,1,1,,610000007653,
0,s,Spine,1,2,1,,610000007654,
0,s,Spine,0,1,1,,610000007654,
0,s,Spine,1,2,1,,610000007655,
0,s,Spine,0,1,1,,610000007655,
0,s,Spine,5,2,1,,610000007656,
0,s,Spine,0,1,1,,610000007656,
0,s,Spine,7,2,1,,610000007657,
0,s,Spine,7,1,1,,610000007658,
0,s,Spine,6,1,1,,610000007659,
0,s,Spine,7,2,1,,610000007660,
0,s,Spine,7,2,1,,610000007661,
0,s,Spine,1,2,1,,610000007662,
0,s,Spine,1,1,1,,610000007663,
0,s,Spine,1,1,1,,610000007664,
0,s,Spine,1,1,1,,610000007665,
0,s,Spine,0,1,1,,610000007666,
0,s,Spine,0,1,1,,610000007668,
