
Soma Intensity Mean Ch=3 Img=1
 ==================== 
Soma Intensity Mean,Unit,Category,Channel,Image,Time,FilamentID,ID,
0.0630703,,Soma,3,Image 1,1,100000000,800000000,
0.022115,,Soma,3,Image 1,1,100000001,800000001,
0,,Soma,3,Image 1,1,100000002,800000002,
0,,Soma,3,Image 1,1,100000003,800000003,
