
Segment Position Z
 ==================== 
Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1444.15,µm,Segment,Segment Position,5,3,1,100000001,510000002415,
1439.65,µm,Segment,Segment Position,4,3,1,100000001,510000002434,
1435.57,µm,Segment,Segment Position,3,3,1,100000001,510000002466,
1435.29,µm,Segment,Segment Position,2,3,1,100000002,510000002482,
1443.22,µm,Segment,Segment Position,1,2,1,100000002,510000002512,
1448.36,µm,Segment,Segment Position,0,1,1,100000002,510000002531,
1440.71,µm,Segment,Segment Position,6,5,1,100000001,510000002555,
1444.09,µm,Segment,Segment Position,5,4,1,100000001,510000002578,
1444.14,µm,Segment,Segment Position,6,4,1,100000001,510000002586,
1437.24,µm,Segment,Segment Position,7,4,1,100000000,510000002594,
1441.37,µm,Segment,Segment Position,6,3,1,100000000,510000002617,
1446.82,µm,Segment,Segment Position,5,2,1,100000000,510000002694,
1435.83,µm,Segment,Segment Position,7,3,1,100000000,510000002699,
1431.52,µm,Segment,Segment Position,3,2,1,100000001,510000002760,
1436.19,µm,Segment,Segment Position,1,2,1,100000003,510000002798,
1440.48,µm,Segment,Segment Position,0,1,1,100000003,510000002816,
1448.83,µm,Segment,Segment Position,4,4,1,100000000,510000002895,
1447.52,µm,Segment,Segment Position,3,3,1,100000000,510000002948,
1444.57,µm,Segment,Segment Position,2,2,1,100000000,510000002963,
1429.23,µm,Segment,Segment Position,7,1,1,100000001,510000003009,
1429.57,µm,Segment,Segment Position,6,2,1,100000001,510000003015,
1443.35,µm,Segment,Segment Position,5,4,1,100000002,510000003043,
1438.38,µm,Segment,Segment Position,4,3,1,100000002,510000003054,
1443.37,µm,Segment,Segment Position,2,1,1,100000003,510000003079,
1448.37,µm,Segment,Segment Position,1,1,1,100000003,510000003084,
1450.05,µm,Segment,Segment Position,0,1,1,100000003,510000003138,
1448.57,µm,Segment,Segment Position,1,2,1,100000003,510000003176,
1445.32,µm,Segment,Segment Position,2,2,1,100000003,510000003193,
1444.17,µm,Segment,Segment Position,7,3,1,100000002,510000003219,
1441.64,µm,Segment,Segment Position,6,3,1,100000002,510000003245,
1440.66,µm,Segment,Segment Position,5,3,1,100000002,510000003252,
1440.46,µm,Segment,Segment Position,8,5,1,100000002,510000003272,
1443.12,µm,Segment,Segment Position,7,4,1,100000002,510000003299,
1442.47,µm,Segment,Segment Position,8,4,1,100000002,510000003303,
1446.06,µm,Segment,Segment Position,1,2,1,100000001,510000003374,
1439.9,µm,Segment,Segment Position,0,1,1,100000001,510000003425,
1446.39,µm,Segment,Segment Position,6,4,1,100000003,510000003436,
1446.19,µm,Segment,Segment Position,5,3,1,100000003,510000003449,
1446.55,µm,Segment,Segment Position,4,3,1,100000003,510000003455,
1446.71,µm,Segment,Segment Position,3,3,1,100000003,510000003472,
1439.74,µm,Segment,Segment Position,6,4,1,100000003,510000003492,
1442.76,µm,Segment,Segment Position,5,4,1,100000003,510000003515,
1440.74,µm,Segment,Segment Position,3,3,1,100000000,510000003585,
1444.36,µm,Segment,Segment Position,2,2,1,100000000,510000003596,
1443.48,µm,Segment,Segment Position,1,1,1,100000000,510000003607,
1430.25,µm,Segment,Segment Position,3,3,1,100000002,510000003650,
1435.4,µm,Segment,Segment Position,8,3,1,100000000,510000003666,
1431.58,µm,Segment,Segment Position,7,3,1,100000000,510000003672,
1430.24,µm,Segment,Segment Position,6,2,1,100000000,510000003674,
1432.64,µm,Segment,Segment Position,5,2,1,100000000,510000003755,
1434.61,µm,Segment,Segment Position,4,2,1,100000000,510000003763,
1435.83,µm,Segment,Segment Position,3,1,1,100000000,510000003765,
1432.9,µm,Segment,Segment Position,8,4,1,100000000,510000003771,
1429.82,µm,Segment,Segment Position,6,3,1,100000000,510000003773,
1430.49,µm,Segment,Segment Position,7,2,1,100000000,510000003777,
1430.8,µm,Segment,Segment Position,3,3,1,100000003,510000003815,
1433.78,µm,Segment,Segment Position,2,2,1,100000003,510000003857,
1438.32,µm,Segment,Segment Position,1,1,1,100000003,510000003861,
1443.77,µm,Segment,Segment Position,6,3,1,100000003,510000003871,
1437.29,µm,Segment,Segment Position,6,5,1,100000003,510000003880,
1447.51,µm,Segment,Segment Position,5,4,1,100000003,510000003887,
1446.29,µm,Segment,Segment Position,4,4,1,100000003,510000003891,
1439.82,µm,Segment,Segment Position,7,2,1,100000000,510000003921,
1444.6,µm,Segment,Segment Position,6,2,1,100000000,510000003951,
1439.06,µm,Segment,Segment Position,6,4,1,100000002,510000003959,
1437.24,µm,Segment,Segment Position,3,3,1,100000002,510000003962,
1436.93,µm,Segment,Segment Position,2,3,1,100000002,510000003999,
1436.8,µm,Segment,Segment Position,3,4,1,100000002,510000004002,
1445.37,µm,Segment,Segment Position,3,1,1,100000002,510000004073,
1440.52,µm,Segment,Segment Position,2,1,1,100000002,510000004079,
1442.56,µm,Segment,Segment Position,1,1,1,100000002,510000004116,
1446.48,µm,Segment,Segment Position,0,1,1,100000002,510000004132,
1440.56,µm,Segment,Segment Position,3,2,1,100000001,510000004150,
1440.7,µm,Segment,Segment Position,2,2,1,100000001,510000004194,
1431.57,µm,Segment,Segment Position,6,2,1,100000002,510000004222,
1428.8,µm,Segment,Segment Position,5,2,1,100000002,510000004224,
1430.13,µm,Segment,Segment Position,4,2,1,100000002,510000004318,
1442.13,µm,Segment,Segment Position,3,1,1,100000002,510000004363,
1445.88,µm,Segment,Segment Position,2,1,1,100000002,510000004374,
1431.46,µm,Segment,Segment Position,6,3,1,100000002,510000004392,
1428.2,µm,Segment,Segment Position,5,3,1,100000002,510000004413,
1440.32,µm,Segment,Segment Position,7,3,1,100000001,510000004457,
1430.44,µm,Segment,Segment Position,6,2,1,100000001,510000004474,
1429.27,µm,Segment,Segment Position,5,2,1,100000001,510000004503,
1432.08,µm,Segment,Segment Position,7,2,1,100000001,510000004555,
1428.3,µm,Segment,Segment Position,6,3,1,100000001,510000004568,
1448.64,µm,Segment,Segment Position,2,3,1,100000003,510000004585,
1447.88,µm,Segment,Segment Position,1,2,1,100000003,510000004592,
1447.41,µm,Segment,Segment Position,0,1,1,100000003,510000004599,
1448.85,µm,Segment,Segment Position,2,2,1,100000003,510000004620,
1443.78,µm,Segment,Segment Position,1,2,1,100000001,510000004631,
1439.56,µm,Segment,Segment Position,0,1,1,100000001,510000004646,
1439.46,µm,Segment,Segment Position,3,3,1,100000001,510000004656,
1432.8,µm,Segment,Segment Position,5,3,1,100000001,510000004669,
1429,µm,Segment,Segment Position,4,2,1,100000001,510000004702,
1432.9,µm,Segment,Segment Position,5,2,1,100000001,510000004704,
1436.4,µm,Segment,Segment Position,4,4,1,100000001,510000004710,
1449.3,µm,Segment,Segment Position,4,3,1,100000000,510000004721,
1445.83,µm,Segment,Segment Position,6,3,1,100000001,510000004724,
1439.91,µm,Segment,Segment Position,3,2,1,100000003,510000004727,
1447.67,µm,Segment,Segment Position,8,3,1,100000000,510000004748,
1446.18,µm,Segment,Segment Position,7,3,1,100000000,510000004752,
1444.86,µm,Segment,Segment Position,6,2,1,100000000,510000004770,
1445.56,µm,Segment,Segment Position,5,2,1,100000000,510000004785,
1447.74,µm,Segment,Segment Position,4,1,1,100000000,510000004806,
1447.58,µm,Segment,Segment Position,3,1,1,100000000,510000004810,
1446.03,µm,Segment,Segment Position,2,1,1,100000000,510000004814,
1447.01,µm,Segment,Segment Position,7,2,1,100000000,510000004821,
1447.08,µm,Segment,Segment Position,8,4,1,100000000,510000004824,
1443.82,µm,Segment,Segment Position,1,1,1,100000001,510000004833,
1432.83,µm,Segment,Segment Position,4,2,1,100000001,510000004836,
1450.03,µm,Segment,Segment Position,1,2,1,100000003,510000004920,
1449.55,µm,Segment,Segment Position,0,1,1,100000003,510000004923,
1448.19,µm,Segment,Segment Position,0,1,1,100000002,510000004953,
1449.52,µm,Segment,Segment Position,3,2,1,100000002,510000005002,
1428.8,µm,Segment,Segment Position,9,3,1,100000002,510000005016,
1431.88,µm,Segment,Segment Position,7,2,1,100000002,510000005022,
1428.44,µm,Segment,Segment Position,9,2,1,100000002,510000005042,
1438.29,µm,Segment,Segment Position,4,1,1,100000002,510000005051,
1429.51,µm,Segment,Segment Position,8,3,1,100000002,510000005055,
1437.34,µm,Segment,Segment Position,6,3,1,100000002,510000005085,
1435.5,µm,Segment,Segment Position,5,3,1,100000002,510000005101,
1436.8,µm,Segment,Segment Position,3,3,1,100000002,510000005109,
1448.92,µm,Segment,Segment Position,1,2,1,100000002,510000005113,
1442.31,µm,Segment,Segment Position,7,3,1,100000000,510000005126,
1435.23,µm,Segment,Segment Position,4,2,1,100000002,510000005143,
1432.31,µm,Segment,Segment Position,1,2,1,100000001,510000005219,
1432.56,µm,Segment,Segment Position,2,3,1,100000001,510000005266,
1432.25,µm,Segment,Segment Position,1,2,1,100000001,510000005268,
1435.71,µm,Segment,Segment Position,1,1,1,100000000,510000005295,
1432.81,µm,Segment,Segment Position,9,6,1,100000000,510000005306,
1436.14,µm,Segment,Segment Position,8,5,1,100000000,510000005329,
1439.65,µm,Segment,Segment Position,7,4,1,100000000,510000005332,
1441.73,µm,Segment,Segment Position,6,3,1,100000000,510000005342,
1433.93,µm,Segment,Segment Position,9,5,1,100000000,510000005353,
1440.11,µm,Segment,Segment Position,8,4,1,100000000,510000005360,
1431.49,µm,Segment,Segment Position,4,3,1,100000003,510000005372,
1435.34,µm,Segment,Segment Position,3,2,1,100000003,510000005377,
1436.56,µm,Segment,Segment Position,2,1,1,100000003,510000005380,
1429.95,µm,Segment,Segment Position,3,2,1,100000003,510000005387,
1430.83,µm,Segment,Segment Position,4,2,1,100000003,510000005404,
1436.34,µm,Segment,Segment Position,3,1,1,100000003,510000005409,
1447.51,µm,Segment,Segment Position,0,1,1,100000003,510000005422,
1448.14,µm,Segment,Segment Position,1,1,1,100000003,510000005424,
1444.35,µm,Segment,Segment Position,0,1,1,100000003,510000005430,
1431.5,µm,Segment,Segment Position,4,2,1,100000002,510000005437,
1434.53,µm,Segment,Segment Position,3,2,1,100000002,510000005447,
1436.36,µm,Segment,Segment Position,2,2,1,100000002,510000005454,
1430.91,µm,Segment,Segment Position,4,3,1,100000002,510000005461,
1447.75,µm,Segment,Segment Position,5,2,1,100000002,510000005468,
1447.82,µm,Segment,Segment Position,4,2,1,100000002,510000005478,
1447.62,µm,Segment,Segment Position,3,2,1,100000002,510000005480,
1446.67,µm,Segment,Segment Position,2,1,1,100000002,510000005513,
1445.11,µm,Segment,Segment Position,1,1,1,100000002,510000005519,
1448.38,µm,Segment,Segment Position,5,3,1,100000002,510000005523,
1445.44,µm,Segment,Segment Position,4,3,1,100000002,510000005534,
1435.7,µm,Segment,Segment Position,3,3,1,100000002,510000005539,
1449.05,µm,Segment,Segment Position,3,1,1,100000002,510000005549,
1448.62,µm,Segment,Segment Position,1,1,1,100000002,510000005582,
1441.39,µm,Segment,Segment Position,2,2,1,100000002,510000005595,
1431.13,µm,Segment,Segment Position,3,1,1,100000003,510000005599,
1443.8,µm,Segment,Segment Position,1,1,1,100000003,510000005608,
1430.53,µm,Segment,Segment Position,7,2,1,100000000,510000005623,
1433.51,µm,Segment,Segment Position,6,1,1,100000000,510000005629,
1433.98,µm,Segment,Segment Position,5,1,1,100000000,510000005651,
1434.92,µm,Segment,Segment Position,4,1,1,100000000,510000005653,
1434.66,µm,Segment,Segment Position,7,1,1,100000000,510000005665,
1432.45,µm,Segment,Segment Position,6,2,1,100000000,510000005673,
1433.61,µm,Segment,Segment Position,5,3,1,100000000,510000005675,
1433.79,µm,Segment,Segment Position,1,2,1,100000000,510000005687,
1434.19,µm,Segment,Segment Position,5,2,1,100000000,510000005690,
1435.67,µm,Segment,Segment Position,2,2,1,100000000,510000005695,
1450.11,µm,Segment,Segment Position,1,1,1,100000003,510000005706,
1431.18,µm,Segment,Segment Position,4,3,1,100000001,510000005712,
1429.75,µm,Segment,Segment Position,3,3,1,100000001,510000005723,
1438.69,µm,Segment,Segment Position,7,3,1,100000000,510000005731,
1439.1,µm,Segment,Segment Position,4,2,1,100000001,510000005777,
1440.57,µm,Segment,Segment Position,2,1,1,100000001,510000005821,
1440.57,µm,Segment,Segment Position,1,1,1,100000001,510000005823,
1438.02,µm,Segment,Segment Position,1,2,1,100000001,510000005831,
1441.64,µm,Segment,Segment Position,2,1,1,100000001,510000005837,
1437.94,µm,Segment,Segment Position,5,2,1,100000000,510000005860,
1436.36,µm,Segment,Segment Position,4,2,1,100000000,510000005877,
1438.87,µm,Segment,Segment Position,3,2,1,100000000,510000005911,
1439.97,µm,Segment,Segment Position,5,3,1,100000000,510000005941,
1443.63,µm,Segment,Segment Position,6,2,1,100000000,510000005999,
1446.92,µm,Segment,Segment Position,5,1,1,100000000,510000006010,
1440.79,µm,Segment,Segment Position,4,1,1,100000001,510000006032,
1440.2,µm,Segment,Segment Position,3,2,1,100000001,510000006043,
1432.55,µm,Segment,Segment Position,4,3,1,100000000,510000006056,
1429.6,µm,Segment,Segment Position,3,1,1,100000001,510000006062,
1449.17,µm,Segment,Segment Position,4,2,1,100000000,510000006122,
1448.1,µm,Segment,Segment Position,3,2,1,100000000,510000006127,
1438.7,µm,Segment,Segment Position,3,2,1,100000002,510000006138,
1431.06,µm,Segment,Segment Position,3,2,1,100000001,510000006141,
1448.95,µm,Segment,Segment Position,6,1,1,100000000,510000006155,
1437.7,µm,Segment,Segment Position,3,3,1,100000002,510000006163,
1439.63,µm,Segment,Segment Position,2,2,1,100000002,510000006167,
1438.29,µm,Segment,Segment Position,1,1,1,100000000,510000006241,
1437,µm,Segment,Segment Position,0,1,1,100000000,510000006256,
1437.99,µm,Segment,Segment Position,3,2,1,100000002,510000006259,
1438.94,µm,Segment,Segment Position,2,2,1,100000001,510000006264,
1449.01,µm,Segment,Segment Position,4,2,1,100000000,510000006293,
1443.9,µm,Segment,Segment Position,1,2,1,100000002,510000006305,
1433.1,µm,Segment,Segment Position,2,2,1,100000001,510000006319,
1428.2,µm,Segment,Segment Position,0,1,1,100000000,510000006381,
1446.83,µm,Segment,Segment Position,3,2,1,100000000,510000006394,
1449.6,µm,Segment,Segment Position,4,3,1,100000000,510000006406,
1428.84,µm,Segment,Segment Position,2,2,1,100000001,510000006443,
1430.59,µm,Segment,Segment Position,2,2,1,100000001,510000006450,
1437.55,µm,Segment,Segment Position,1,2,1,100000000,510000006478,
1432.42,µm,Segment,Segment Position,0,1,1,100000001,510000006491,
1431.75,µm,Segment,Segment Position,1,1,1,100000001,510000006497,
1429.05,µm,Segment,Segment Position,0,1,1,100000000,510000006518,
1433.13,µm,Segment,Segment Position,2,3,1,100000001,510000006564,
1440.73,µm,Segment,Segment Position,3,1,1,100000001,510000006566,
1433.27,µm,Segment,Segment Position,0,1,1,100000001,510000006567,
1436.83,µm,Segment,Segment Position,4,2,1,100000002,510000006568,
1429.76,µm,Segment,Segment Position,8,2,1,100000002,510000006569,
