
Spine Center Intensity Min Ch=1 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,1,3,Image 1,3,1,100000003,610000006993,
0,,Spine,1,3,Image 1,3,1,100000003,610000007011,
2,,Spine,1,4,Image 1,3,1,100000003,610000007026,
2,,Spine,1,1,Image 1,2,1,100000003,610000007035,
2,,Spine,1,3,Image 1,2,1,100000003,610000007044,
0,,Spine,1,1,Image 1,1,1,100000000,610000007053,
1,,Spine,1,1,Image 1,1,1,100000000,610000007061,
1,,Spine,1,1,Image 1,1,1,100000000,610000007067,
2,,Spine,1,2,Image 1,2,1,100000001,610000007076,
2,,Spine,1,2,Image 1,2,1,100000001,610000007084,
1,,Spine,1,1,Image 1,2,1,100000001,610000007088,
13,,Spine,1,2,Image 1,2,1,100000003,610000007094,
5,,Spine,1,1,Image 1,2,1,100000003,610000007100,
5,,Spine,1,7,Image 1,3,1,100000002,610000007107,
2,,Spine,1,7,Image 1,3,1,100000002,610000007113,
2,,Spine,1,7,Image 1,3,1,100000002,610000007118,
14,,Spine,1,2,Image 1,2,1,100000003,610000007122,
7,,Spine,1,2,Image 1,3,1,100000001,610000007126,
10,,Spine,1,2,Image 1,3,1,100000003,610000007130,
23,,Spine,1,4,Image 1,2,1,100000001,610000007132,
36,,Spine,1,3,Image 1,2,1,100000001,610000007137,
15,,Spine,1,0,Image 1,1,1,100000000,610000007142,
23,,Spine,1,3,Image 1,2,1,100000001,610000007146,
49,,Spine,1,1,Image 1,1,1,100000000,610000007151,
25,,Spine,1,4,Image 1,2,1,100000002,610000007159,
10,,Spine,1,4,Image 1,2,1,100000001,610000007164,
16,,Spine,1,3,Image 1,1,1,100000003,610000007166,
21,,Spine,1,4,Image 1,2,1,100000002,610000007175,
13,,Spine,1,6,Image 1,4,1,100000001,610000007178,
22,,Spine,1,3,Image 1,1,1,100000002,610000007180,
14,,Spine,1,3,Image 1,2,1,100000002,610000007182,
31,,Spine,1,6,Image 1,4,1,100000003,610000007184,
27,,Spine,1,0,Image 1,1,1,100000003,610000007186,
20,,Spine,1,3,Image 1,2,1,100000002,610000007190,
29,,Spine,1,7,Image 1,1,1,100000001,610000007193,
20,,Spine,1,3,Image 1,2,1,100000002,610000007198,
52,,Spine,1,4,Image 1,2,1,100000001,610000007203,
15,,Spine,1,6,Image 1,5,1,100000003,610000007206,
31,,Spine,1,1,Image 1,2,1,100000003,610000007209,
21,,Spine,1,3,Image 1,1,1,100000002,610000007212,
64,,Spine,1,0,Image 1,1,1,100000000,610000007216,
33,,Spine,1,4,Image 1,3,1,100000003,610000007220,
38,,Spine,1,7,Image 1,2,1,100000000,610000007225,
22,,Spine,1,1,Image 1,1,1,100000001,610000007227,
27,,Spine,1,1,Image 1,1,1,100000000,610000007229,
43,,Spine,1,0,Image 1,1,1,100000000,610000007232,
30,,Spine,1,3,Image 1,2,1,100000001,610000007234,
14,,Spine,1,5,Image 1,2,1,100000001,610000007236,
51,,Spine,1,5,Image 1,2,1,100000002,610000007239,
18,,Spine,1,4,Image 1,2,1,100000002,610000007242,
15,,Spine,1,0,Image 1,1,1,100000001,610000007245,
22,,Spine,1,2,Image 1,3,1,100000000,610000007247,
46,,Spine,1,1,Image 1,2,1,100000003,610000007250,
17,,Spine,1,0,Image 1,1,1,100000002,610000007254,
43,,Spine,1,4,Image 1,2,1,100000001,610000007257,
52,,Spine,1,0,Image 1,1,1,100000000,610000007260,
30,,Spine,1,5,Image 1,3,1,100000001,610000007262,
51,,Spine,1,1,Image 1,2,1,100000000,610000007267,
33,,Spine,1,3,Image 1,1,1,100000002,610000007270,
28,,Spine,1,7,Image 1,2,1,100000000,610000007272,
18,,Spine,1,4,Image 1,2,1,100000002,610000007274,
47,,Spine,1,0,Image 1,1,1,100000001,610000007279,
56,,Spine,1,0,Image 1,1,1,100000000,610000007283,
41,,Spine,1,2,Image 1,3,1,100000000,610000007288,
