
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
18903.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000007159,
18971.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000007164,
18968.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000003,610000007166,
18903.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000007175,
18965.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000001,610000007178,
18907.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007180,
18912.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000007182,
18988.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,100000003,610000007184,
18960.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000003,610000007186,
18911.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000007190,
18949.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,1,1,100000001,610000007193,
18911.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000002,610000007198,
18971.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000007203,
18987.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,100000003,610000007206,
18963.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000003,610000007209,
18897.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007212,
18907.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007214,
18962,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000003,610000007220,
18888,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000000,610000007225,
18983.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000001,610000007227,
18909,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000007229,
18909.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000007232,
18985,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,100000001,610000007234,
18971.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000001,610000007236,
18912.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000002,610000007239,
18903.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000007242,
18983.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000007245,
18891.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000007247,
18897.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000002,610000007254,
18987.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000001,610000007257,
18905.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007259,
18966.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000001,610000007262,
18911.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000007267,
18897.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007270,
18888.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,100000000,610000007272,
18903.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000002,610000007274,
18905.4,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007282,
18910.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000007288,
18912,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000007295,
18914.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000000,610000007300,
18897.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000007303,
18968.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,100000003,610000007305,
18898,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007308,
18913.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000007312,
18987,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,100000003,610000007314,
18914.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000007317,
18895.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,100000000,610000007319,
18922.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,100000000,610000007323,
18908,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000007326,
18914.9,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007328,
18962.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,100000003,610000007333,
18982.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000007335,
18984.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000001,610000007340,
18894.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,100000002,610000007347,
18905.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,100000002,610000007353,
18985.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,100000003,610000007358,
18912.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,100000000,610000007361,
18899.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007366,
18905.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,100000002,610000007369,
18972,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000001,610000007376,
18897.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007387,
18914.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000000,610000007398,
18912.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000007400,
18910.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,100000000,610000007404,
18914.5,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007407,
18918.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,100000000,610000007426,
18908.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,100000000,610000007438,
18894.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,100000000,610000007447,
18899.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,100000002,610000007458,
18898,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,100000002,610000007491,
18983.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007629,
18907.3,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007629,
18962.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000007630,
18906.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000007630,
18963.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000007630,
18909.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007630,
18963.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000007631,
18908.6,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007631,
18903.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007631,
18965.6,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000007631,
18971.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000007632,
18910.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007632,
18970.4,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007632,
18911.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000007633,
18975.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007633,
18913.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007633,
18973.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000007633,
18910.3,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000007634,
18981.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000007634,
18912.4,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007634,
18974.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007634,
18913.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000007635,
18978.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000007635,
18980,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007635,
18908.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007636,
18988.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000007636,
18972,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007636,
18911.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000007636,
18989.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000007637,
18915.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007637,
18919.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000007637,
18911,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000007638,
18913.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000007638,
18988.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000007638,
18966.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000007638,
18911.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000007639,
18926.8,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000007639,
18987.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000007639,
18967.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000007639,
18971.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000007640,
18926.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,6,1,,610000007640,
18981.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000007640,
18988.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007641,
18914.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000007641,
18930.1,µm,Spine,Spine Terminal Pt Distance from Origin,9,5,1,,610000007641,
18980.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000007641,
18985.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007642,
18926.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,5,1,,610000007642,
18920.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000007642,
18982.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,4,1,,610000007642,
18920.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000007643,
18897.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007643,
18990.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007643,
18987.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000007643,
18920.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007644,
18894.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000007644,
18984.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,5,1,,610000007644,
18986.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000007645,
18892.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007645,
18920.8,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007645,
18894.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007646,
18968.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007646,
18990.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007646,
18913.8,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007646,
18894.8,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000007647,
18970.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007647,
18998.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000007647,
18910,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007647,
19000,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000007648,
18972.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007648,
18900,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000007648,
18910.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007648,
18972.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007649,
18903.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007649,
18996,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000007649,
18997.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000007650,
18894.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000007650,
18897.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000007650,
18906.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007651,
18973.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007651,
18997.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000007651,
18898.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000007651,
18905.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007652,
18908.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007652,
18955.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000007652,
18972.8,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000007653,
18904.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007653,
18982.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007653,
18903.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007654,
18983.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007654,
18904.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007655,
18982.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007655,
18909.7,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000007656,
18982.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007656,
18889.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000007657,
18891.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,1,1,,610000007658,
18893.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000007659,
18911.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000007660,
18914.3,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000007661,
18912.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000007662,
18913.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007663,
18922,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007664,
18924.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000007665,
18909,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007666,
18908.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000007668,
