
Spine Center Intensity Sum Ch=5 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
51,,Spine,5,3,Image 1,3,1,100000003,610000006993,
68,,Spine,5,3,Image 1,3,1,100000003,610000007011,
314,,Spine,5,4,Image 1,3,1,100000003,610000007026,
116,,Spine,5,1,Image 1,2,1,100000003,610000007035,
152,,Spine,5,3,Image 1,2,1,100000003,610000007044,
74,,Spine,5,1,Image 1,1,1,100000000,610000007053,
193,,Spine,5,1,Image 1,1,1,100000000,610000007061,
136,,Spine,5,1,Image 1,1,1,100000000,610000007067,
223,,Spine,5,2,Image 1,2,1,100000001,610000007076,
124,,Spine,5,2,Image 1,2,1,100000001,610000007084,
110,,Spine,5,1,Image 1,2,1,100000001,610000007088,
155,,Spine,5,2,Image 1,2,1,100000003,610000007094,
339,,Spine,5,1,Image 1,2,1,100000003,610000007100,
167,,Spine,5,7,Image 1,3,1,100000002,610000007107,
131,,Spine,5,7,Image 1,3,1,100000002,610000007113,
131,,Spine,5,7,Image 1,3,1,100000002,610000007118,
118,,Spine,5,2,Image 1,2,1,100000003,610000007122,
93,,Spine,5,2,Image 1,3,1,100000001,610000007126,
148,,Spine,5,2,Image 1,3,1,100000003,610000007130,
97,,Spine,5,4,Image 1,2,1,100000001,610000007132,
301,,Spine,5,3,Image 1,2,1,100000001,610000007137,
184,,Spine,5,0,Image 1,1,1,100000000,610000007142,
182,,Spine,5,3,Image 1,2,1,100000001,610000007146,
364,,Spine,5,1,Image 1,1,1,100000000,610000007151,
367,,Spine,5,4,Image 1,2,1,100000002,610000007159,
276,,Spine,5,4,Image 1,2,1,100000001,610000007164,
95,,Spine,5,3,Image 1,1,1,100000003,610000007166,
490,,Spine,5,4,Image 1,2,1,100000002,610000007175,
151,,Spine,5,6,Image 1,4,1,100000001,610000007178,
104,,Spine,5,3,Image 1,1,1,100000002,610000007180,
62,,Spine,5,3,Image 1,2,1,100000002,610000007182,
64,,Spine,5,6,Image 1,4,1,100000003,610000007184,
133,,Spine,5,0,Image 1,1,1,100000003,610000007186,
178,,Spine,5,3,Image 1,2,1,100000002,610000007190,
136,,Spine,5,7,Image 1,1,1,100000001,610000007193,
154,,Spine,5,3,Image 1,2,1,100000002,610000007198,
383,,Spine,5,4,Image 1,2,1,100000001,610000007203,
107,,Spine,5,6,Image 1,5,1,100000003,610000007206,
157,,Spine,5,1,Image 1,2,1,100000003,610000007209,
151,,Spine,5,3,Image 1,1,1,100000002,610000007212,
326,,Spine,5,0,Image 1,1,1,100000000,610000007216,
177,,Spine,5,4,Image 1,3,1,100000003,610000007220,
267,,Spine,5,7,Image 1,2,1,100000000,610000007225,
122,,Spine,5,1,Image 1,1,1,100000001,610000007227,
101,,Spine,5,1,Image 1,1,1,100000000,610000007229,
282,,Spine,5,0,Image 1,1,1,100000000,610000007232,
140,,Spine,5,3,Image 1,2,1,100000001,610000007234,
82,,Spine,5,5,Image 1,2,1,100000001,610000007236,
168,,Spine,5,5,Image 1,2,1,100000002,610000007239,
140,,Spine,5,4,Image 1,2,1,100000002,610000007242,
106,,Spine,5,0,Image 1,1,1,100000001,610000007245,
105,,Spine,5,2,Image 1,3,1,100000000,610000007247,
96,,Spine,5,1,Image 1,2,1,100000003,610000007250,
260,,Spine,5,0,Image 1,1,1,100000002,610000007254,
170,,Spine,5,4,Image 1,2,1,100000001,610000007257,
261,,Spine,5,0,Image 1,1,1,100000000,610000007260,
130,,Spine,5,5,Image 1,3,1,100000001,610000007262,
362,,Spine,5,1,Image 1,2,1,100000000,610000007267,
126,,Spine,5,3,Image 1,1,1,100000002,610000007270,
198,,Spine,5,7,Image 1,2,1,100000000,610000007272,
192,,Spine,5,4,Image 1,2,1,100000002,610000007274,
107,,Spine,5,0,Image 1,1,1,100000001,610000007279,
273,,Spine,5,0,Image 1,1,1,100000000,610000007283,
231,,Spine,5,2,Image 1,3,1,100000000,610000007288,
341,,Spine,5,1,Image 1,2,1,100000000,610000007295,
139,,Spine,5,3,Image 1,3,1,100000000,610000007300,
88,,Spine,5,2,Image 1,3,1,100000000,610000007303,
145,,Spine,5,2,Image 1,1,1,100000003,610000007305,
146,,Spine,5,3,Image 1,1,1,100000002,610000007308,
141,,Spine,5,5,Image 1,3,1,100000000,610000007312,
115,,Spine,5,6,Image 1,5,1,100000003,610000007314,
131,,Spine,5,5,Image 1,3,1,100000000,610000007317,
145,,Spine,5,2,Image 1,3,1,100000000,610000007319,
188,,Spine,5,0,Image 1,1,1,100000000,610000007321,
151,,Spine,5,1,Image 1,1,1,100000000,610000007323,
250,,Spine,5,0,Image 1,1,1,100000000,610000007326,
253,,Spine,5,0,Image 1,1,1,100000000,610000007330,
139,,Spine,5,4,Image 1,3,1,100000003,610000007333,
205,,Spine,5,0,Image 1,1,1,100000001,610000007335,
254,,Spine,5,0,Image 1,1,1,100000000,610000007338,
121,,Spine,5,0,Image 1,1,1,100000001,610000007340,
337,,Spine,5,0,Image 1,1,1,100000000,610000007344,
239,,Spine,5,2,Image 1,2,1,100000002,610000007347,
292,,Spine,5,0,Image 1,1,1,100000000,610000007351,
158,,Spine,5,6,Image 1,3,1,100000002,610000007353,
74,,Spine,5,5,Image 1,4,1,100000003,610000007358,
266,,Spine,5,1,Image 1,2,1,100000000,610000007361,
426,,Spine,5,3,Image 1,1,1,100000002,610000007366,
124,,Spine,5,6,Image 1,2,1,100000002,610000007369,
269,,Spine,5,0,Image 1,1,1,100000000,610000007373,
242,,Spine,5,3,Image 1,1,1,100000001,610000007376,
266,,Spine,5,3,Image 1,1,1,100000002,610000007387,
225,,Spine,5,0,Image 1,1,1,100000000,610000007391,
90,,Spine,5,0,Image 1,1,1,100000001,610000007395,
174,,Spine,5,3,Image 1,3,1,100000000,610000007398,
206,,Spine,5,0,Image 1,1,1,100000000,610000007400,
215,,Spine,5,5,Image 1,2,1,100000000,610000007404,
265,,Spine,5,0,Image 1,1,1,100000000,610000007408,
50,,Spine,5,4,Image 1,2,1,100000000,610000007426,
226,,Spine,5,0,Image 1,1,1,100000000,610000007438,
203,,Spine,5,5,Image 1,3,1,100000000,610000007447,
164,,Spine,5,1,Image 1,2,1,100000003,610000007454,
289,,Spine,5,3,Image 1,1,1,100000002,610000007458,
174,,Spine,5,0,Image 1,1,1,100000000,610000007471,
283,,Spine,5,3,Image 1,3,1,100000002,610000007491,
148,,Spine,5,1,Image 1,2,1,100000000,610000007497,
77,,Spine,5,1,Image 1,1,1,100000000,610000007498,
77,,Spine,5,1,Image 1,1,1,100000000,610000007499,
138,,Spine,5,2,Image 1,3,1,100000000,610000007500,
34,,Spine,5,2,Image 1,3,1,100000000,610000007501,
168,,Spine,5,2,Image 1,3,1,100000000,610000007502,
137,,Spine,5,2,Image 1,3,1,100000000,610000007503,
67,,Spine,5,5,Image 1,2,1,100000000,610000007504,
121,,Spine,5,5,Image 1,3,1,100000000,610000007505,
98,,Spine,5,4,Image 1,2,1,100000000,610000007506,
89,,Spine,5,3,Image 1,2,1,100000000,610000007507,
39,,Spine,5,7,Image 1,2,1,100000000,610000007508,
106,,Spine,5,9,Image 1,6,1,100000000,610000007509,
105,,Spine,5,9,Image 1,5,1,100000000,610000007510,
72,,Spine,5,8,Image 1,5,1,100000000,610000007511,
33,,Spine,5,5,Image 1,2,1,100000000,610000007512,
55,,Spine,5,4,Image 1,2,1,100000000,610000007513,
119,,Spine,5,4,Image 1,2,1,100000000,610000007514,
143,,Spine,5,1,Image 1,1,1,100000000,610000007515,
178,,Spine,5,0,Image 1,1,1,100000000,610000007516,
156,,Spine,5,0,Image 1,1,1,100000000,610000007517,
150,,Spine,5,0,Image 1,1,1,100000000,610000007518,
130,,Spine,5,1,Image 1,1,1,100000000,610000007519,
96,,Spine,5,1,Image 1,1,1,100000000,610000007520,
212,,Spine,5,1,Image 1,2,1,100000000,610000007521,
129,,Spine,5,1,Image 1,1,1,100000000,610000007522,
123,,Spine,5,7,Image 1,2,1,100000000,610000007523,
69,,Spine,5,7,Image 1,2,1,100000000,610000007524,
170,,Spine,5,5,Image 1,2,1,100000000,610000007525,
100,,Spine,5,7,Image 1,2,1,100000000,610000007526,
132,,Spine,5,7,Image 1,1,1,100000000,610000007527,
93,,Spine,5,6,Image 1,1,1,100000000,610000007528,
111,,Spine,5,1,Image 1,2,1,100000000,610000007529,
145,,Spine,5,1,Image 1,2,1,100000000,610000007530,
121,,Spine,5,1,Image 1,2,1,100000000,610000007531,
137,,Spine,5,1,Image 1,2,1,100000000,610000007532,
169,,Spine,5,1,Image 1,2,1,100000000,610000007533,
141,,Spine,5,0,Image 1,1,1,100000000,610000007537,
183,,Spine,5,0,Image 1,1,1,100000000,610000007538,
192,,Spine,5,0,Image 1,1,1,100000000,610000007539,
112,,Spine,5,5,Image 1,2,1,100000001,610000007544,
92,,Spine,5,5,Image 1,3,1,100000001,610000007545,
81,,Spine,5,5,Image 1,3,1,100000001,610000007546,
114,,Spine,5,4,Image 1,2,1,100000001,610000007547,
77,,Spine,5,4,Image 1,2,1,100000001,610000007548,
107,,Spine,5,3,Image 1,2,1,100000001,610000007549,
108,,Spine,5,6,Image 1,5,1,100000001,610000007550,
96,,Spine,5,5,Image 1,1,1,100000001,610000007551,
123,,Spine,5,7,Image 1,3,1,100000001,610000007552,
80,,Spine,5,4,Image 1,1,1,100000001,610000007553,
118,,Spine,5,3,Image 1,1,1,100000001,610000007554,
145,,Spine,5,0,Image 1,1,1,100000001,610000007555,
90,,Spine,5,0,Image 1,1,1,100000001,610000007556,
95,,Spine,5,0,Image 1,1,1,100000001,610000007557,
43,,Spine,5,0,Image 1,1,1,100000001,610000007558,
60,,Spine,5,0,Image 1,1,1,100000001,610000007559,
113,,Spine,5,4,Image 1,2,1,100000001,610000007560,
68,,Spine,5,4,Image 1,2,1,100000001,610000007561,
91,,Spine,5,4,Image 1,2,1,100000001,610000007562,
130,,Spine,5,1,Image 1,1,1,100000001,610000007563,
80,,Spine,5,1,Image 1,2,1,100000001,610000007567,
84,,Spine,5,4,Image 1,2,1,100000001,610000007568,
126,,Spine,5,4,Image 1,1,1,100000001,610000007569,
89,,Spine,5,3,Image 1,1,1,100000001,610000007570,
82,,Spine,5,2,Image 1,1,1,100000001,610000007571,
64,,Spine,5,2,Image 1,1,1,100000001,610000007572,
159,,Spine,5,0,Image 1,1,1,100000001,610000007573,
104,,Spine,5,2,Image 1,2,1,100000001,610000007575,
65,,Spine,5,7,Image 1,3,1,100000002,610000007576,
123,,Spine,5,6,Image 1,2,1,100000002,610000007577,
111,,Spine,5,5,Image 1,2,1,100000002,610000007578,
68,,Spine,5,7,Image 1,3,1,100000002,610000007579,
0,,Spine,5,4,Image 1,3,1,100000002,610000007580,
105,,Spine,5,4,Image 1,3,1,100000002,610000007581,
51,,Spine,5,2,Image 1,2,1,100000002,610000007582,
77,,Spine,5,6,Image 1,2,1,100000002,610000007583,
170,,Spine,5,4,Image 1,2,1,100000002,610000007584,
103,,Spine,5,4,Image 1,1,1,100000002,610000007585,
45,,Spine,5,3,Image 1,2,1,100000002,610000007586,
49,,Spine,5,3,Image 1,2,1,100000002,610000007587,
89,,Spine,5,3,Image 1,2,1,100000002,610000007588,
89,,Spine,5,1,Image 1,1,1,100000002,610000007589,
156,,Spine,5,3,Image 1,1,1,100000002,610000007590,
143,,Spine,5,3,Image 1,1,1,100000002,610000007591,
100,,Spine,5,3,Image 1,1,1,100000002,610000007592,
97,,Spine,5,2,Image 1,1,1,100000002,610000007593,
93,,Spine,5,2,Image 1,1,1,100000002,610000007594,
73,,Spine,5,2,Image 1,2,1,100000002,610000007595,
159,,Spine,5,2,Image 1,2,1,100000002,610000007596,
172,,Spine,5,2,Image 1,2,1,100000002,610000007597,
141,,Spine,5,0,Image 1,1,1,100000002,610000007598,
74,,Spine,5,0,Image 1,1,1,100000002,610000007600,
97,,Spine,5,6,Image 1,5,1,100000003,610000007601,
83,,Spine,5,5,Image 1,5,1,100000003,610000007602,
78,,Spine,5,4,Image 1,4,1,100000003,610000007603,
28,,Spine,5,3,Image 1,4,1,100000003,610000007604,
105,,Spine,5,3,Image 1,4,1,100000003,610000007605,
128,,Spine,5,3,Image 1,4,1,100000003,610000007606,
76,,Spine,5,6,Image 1,3,1,100000003,610000007607,
85,,Spine,5,6,Image 1,3,1,100000003,610000007608,
34,,Spine,5,6,Image 1,4,1,100000003,610000007609,
29,,Spine,5,6,Image 1,4,1,100000003,610000007610,
97,,Spine,5,2,Image 1,3,1,100000003,610000007611,
104,,Spine,5,2,Image 1,3,1,100000003,610000007612,
122,,Spine,5,2,Image 1,2,1,100000003,610000007613,
0,,Spine,5,4,Image 1,3,1,100000003,610000007614,
109,,Spine,5,3,Image 1,2,1,100000003,610000007615,
17,,Spine,5,1,Image 1,1,1,100000003,610000007616,
122,,Spine,5,0,Image 1,1,1,100000003,610000007617,
126,,Spine,5,2,Image 1,1,1,100000003,610000007618,
107,,Spine,5,1,Image 1,1,1,100000003,610000007619,
128,,Spine,5,0,Image 1,1,1,100000003,610000007620,
155,,Spine,5,0,Image 1,1,1,100000003,610000007621,
137,,Spine,5,0,Image 1,1,1,100000003,610000007622,
142,,Spine,5,1,Image 1,2,1,100000003,610000007627,
81,,Spine,5,2,Image 1,1,1,100000003,610000007628,
