
Segment Center Intensity Mean Ch=6 Img=1
 ==================== 
Segment Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2.10656,,Segment,6,1,Image 1,2,1,100000000,510000000132,
2.15385,,Segment,6,0,Image 1,1,1,100000000,510000000157,
2.09091,,Segment,6,7,Image 1,7,1,100000003,510000000178,
1.22,,Segment,6,6,Image 1,6,1,100000003,510000000227,
2.5,,Segment,6,5,Image 1,5,1,100000003,510000000236,
0.367347,,Segment,6,4,Image 1,5,1,100000003,510000000333,
0.793651,,Segment,6,3,Image 1,4,1,100000003,510000000395,
0.911765,,Segment,6,2,Image 1,3,1,100000003,510000000428,
0.2,,Segment,6,1,Image 1,2,1,100000003,510000000437,
1,,Segment,6,0,Image 1,1,1,100000003,510000000440,
18.2609,,Segment,6,5,Image 1,2,1,100000001,510000000558,
2.05882,,Segment,6,4,Image 1,2,1,100000001,510000000625,
31.0476,,Segment,6,3,Image 1,2,1,100000001,510000000645,
14.1,,Segment,6,2,Image 1,2,1,100000001,510000000654,
10.2,,Segment,6,1,Image 1,2,1,100000001,510000000673,
10.4444,,Segment,6,0,Image 1,1,1,100000001,510000000682,
2.93333,,Segment,6,7,Image 1,4,1,100000001,510000000707,
1.18519,,Segment,6,6,Image 1,4,1,100000001,510000000733,
2.57692,,Segment,6,5,Image 1,3,1,100000001,510000000758,
2,,Segment,6,7,Image 1,5,1,100000001,510000000767,
3.16667,,Segment,6,6,Image 1,3,1,100000001,510000000772,
0.270833,,Segment,6,2,Image 1,2,1,100000003,510000000963,
1,,Segment,6,1,Image 1,1,1,100000003,510000000977,
1.26667,,Segment,6,7,Image 1,6,1,100000003,510000000991,
1.2,,Segment,6,3,Image 1,3,1,100000000,510000001000,
2.33668,,Segment,6,2,Image 1,3,1,100000000,510000001198,
1.8,,Segment,6,1,Image 1,2,1,100000000,510000001202,
0.333333,,Segment,6,0,Image 1,1,1,100000000,510000001215,
1.33333,,Segment,6,3,Image 1,4,1,100000000,510000001218,
0.583333,,Segment,6,4,Image 1,3,1,100000000,510000001232,
1.675,,Segment,6,3,Image 1,2,1,100000000,510000001271,
7,,Segment,6,2,Image 1,1,1,100000000,510000001277,
3.71429,,Segment,6,1,Image 1,1,1,100000000,510000001283,
1.33333,,Segment,6,0,Image 1,1,1,100000000,510000001302,
1.9,,Segment,6,6,Image 1,5,1,100000003,510000001316,
9.23529,,Segment,6,5,Image 1,6,1,100000003,510000001336,
1.76744,,Segment,6,7,Image 1,3,1,100000002,510000001378,
3.86667,,Segment,6,6,Image 1,2,1,100000002,510000001392,
0.941176,,Segment,6,5,Image 1,2,1,100000002,510000001408,
0.666667,,Segment,6,3,Image 1,2,1,100000002,510000001411,
1.27273,,Segment,6,2,Image 1,2,1,100000002,510000001432,
0.5,,Segment,6,1,Image 1,1,1,100000002,510000001441,
0.454545,,Segment,6,0,Image 1,1,1,100000002,510000001466,
0.806452,,Segment,6,3,Image 1,4,1,100000001,510000001501,
0.75,,Segment,6,5,Image 1,3,1,100000000,510000001529,
1.375,,Segment,6,4,Image 1,2,1,100000000,510000001536,
1.33333,,Segment,6,4,Image 1,3,1,100000002,510000001562,
1.26087,,Segment,6,3,Image 1,2,1,100000002,510000001607,
0.8,,Segment,6,2,Image 1,2,1,100000002,510000001611,
1.63158,,Segment,6,1,Image 1,2,1,100000002,510000001629,
0.6,,Segment,6,0,Image 1,1,1,100000002,510000001644,
4.60976,,Segment,6,4,Image 1,3,1,100000003,510000001688,
1.7963,,Segment,6,3,Image 1,2,1,100000003,510000001741,
4.1,,Segment,6,2,Image 1,1,1,100000003,510000001760,
3.54286,,Segment,6,7,Image 1,2,1,100000001,510000001794,
18.7778,,Segment,6,6,Image 1,1,1,100000001,510000001829,
4.575,,Segment,6,5,Image 1,1,1,100000001,510000001868,
3.875,,Segment,6,4,Image 1,1,1,100000001,510000001875,
0.875,,Segment,6,3,Image 1,1,1,100000001,510000001898,
3.88889,,Segment,6,2,Image 1,1,1,100000001,510000001906,
7.71429,,Segment,6,1,Image 1,1,1,100000001,510000001912,
3.24,,Segment,6,4,Image 1,4,1,100000003,510000001936,
0.346154,,Segment,6,3,Image 1,3,1,100000003,510000001961,
0.2,,Segment,6,2,Image 1,2,1,100000003,510000001970,
1.67347,,Segment,6,2,Image 1,2,1,100000001,510000002018,
1.625,,Segment,6,1,Image 1,1,1,100000001,510000002025,
1.25,,Segment,6,0,Image 1,1,1,100000001,510000002058,
8.15873,,Segment,6,4,Image 1,2,1,100000003,510000002147,
0.135135,,Segment,6,4,Image 1,3,1,100000001,510000002187,
1.625,,Segment,6,3,Image 1,2,1,100000001,510000002194,
4.75,,Segment,6,2,Image 1,1,1,100000001,510000002245,
7.14286,,Segment,6,1,Image 1,1,1,100000001,510000002265,
4.66667,,Segment,6,0,Image 1,1,1,100000001,510000002289,
0.733333,,Segment,6,1,Image 1,2,1,100000003,510000002363,
0.25,,Segment,6,0,Image 1,1,1,100000003,510000002367,
5.04878,,Segment,6,6,Image 1,4,1,100000001,510000002411,
4.4,,Segment,6,5,Image 1,3,1,100000001,510000002415,
4,,Segment,6,4,Image 1,3,1,100000001,510000002434,
7.57576,,Segment,6,3,Image 1,3,1,100000001,510000002466,
1.11765,,Segment,6,2,Image 1,3,1,100000002,510000002482,
2.87097,,Segment,6,1,Image 1,2,1,100000002,510000002512,
1.33333,,Segment,6,0,Image 1,1,1,100000002,510000002531,
4.28,,Segment,6,6,Image 1,5,1,100000001,510000002555,
0.916667,,Segment,6,5,Image 1,4,1,100000001,510000002578,
4.88889,,Segment,6,6,Image 1,4,1,100000001,510000002586,
11.8889,,Segment,6,7,Image 1,4,1,100000000,510000002594,
3.79167,,Segment,6,6,Image 1,3,1,100000000,510000002617,
3.15385,,Segment,6,5,Image 1,2,1,100000000,510000002694,
8,,Segment,6,7,Image 1,3,1,100000000,510000002699,
0.354839,,Segment,6,3,Image 1,2,1,100000001,510000002760,
1.66667,,Segment,6,1,Image 1,2,1,100000003,510000002798,
0.555556,,Segment,6,0,Image 1,1,1,100000003,510000002816,
3.58824,,Segment,6,4,Image 1,4,1,100000000,510000002895,
2.25926,,Segment,6,3,Image 1,3,1,100000000,510000002948,
2.25,,Segment,6,2,Image 1,2,1,100000000,510000002963,
9.06383,,Segment,6,7,Image 1,1,1,100000001,510000003009,
77.8,,Segment,6,6,Image 1,2,1,100000001,510000003015,
0.448276,,Segment,6,5,Image 1,4,1,100000002,510000003043,
0.25,,Segment,6,4,Image 1,3,1,100000002,510000003054,
1.38462,,Segment,6,2,Image 1,1,1,100000003,510000003079,
1.16667,,Segment,6,1,Image 1,1,1,100000003,510000003084,
0.575758,,Segment,6,0,Image 1,1,1,100000003,510000003138,
0.512821,,Segment,6,1,Image 1,2,1,100000003,510000003176,
1.13333,,Segment,6,2,Image 1,2,1,100000003,510000003193,
3.22222,,Segment,6,7,Image 1,3,1,100000002,510000003219,
0.703704,,Segment,6,6,Image 1,3,1,100000002,510000003245,
2.75,,Segment,6,5,Image 1,3,1,100000002,510000003252,
3.14286,,Segment,6,8,Image 1,5,1,100000002,510000003272,
4.85714,,Segment,6,7,Image 1,4,1,100000002,510000003299,
3,,Segment,6,8,Image 1,4,1,100000002,510000003303,
5.125,,Segment,6,1,Image 1,2,1,100000001,510000003374,
2.46809,,Segment,6,0,Image 1,1,1,100000001,510000003425,
0.583333,,Segment,6,6,Image 1,4,1,100000003,510000003436,
0.928571,,Segment,6,5,Image 1,3,1,100000003,510000003449,
2,,Segment,6,4,Image 1,3,1,100000003,510000003455,
0.444444,,Segment,6,3,Image 1,3,1,100000003,510000003472,
1.47619,,Segment,6,6,Image 1,4,1,100000003,510000003492,
0.875,,Segment,6,5,Image 1,4,1,100000003,510000003515,
2.3662,,Segment,6,3,Image 1,3,1,100000000,510000003585,
4.83333,,Segment,6,2,Image 1,2,1,100000000,510000003596,
2.33333,,Segment,6,1,Image 1,1,1,100000000,510000003607,
1.27273,,Segment,6,3,Image 1,3,1,100000002,510000003650,
3.23529,,Segment,6,8,Image 1,3,1,100000000,510000003666,
12.4286,,Segment,6,7,Image 1,3,1,100000000,510000003672,
32.6667,,Segment,6,6,Image 1,2,1,100000000,510000003674,
5.20732,,Segment,6,5,Image 1,2,1,100000000,510000003755,
19.4444,,Segment,6,4,Image 1,2,1,100000000,510000003763,
3.66667,,Segment,6,3,Image 1,1,1,100000000,510000003765,
36.4286,,Segment,6,8,Image 1,4,1,100000000,510000003771,
101,,Segment,6,6,Image 1,3,1,100000000,510000003773,
