
Spine Intensity Median Ch=5 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.0625,,Spine,5,3,Image 1,3,1,100000003,610000006993,
0.03125,,Spine,5,3,Image 1,3,1,100000003,610000007011,
33.0625,,Spine,5,4,Image 1,3,1,100000003,610000007026,
21.0625,,Spine,5,1,Image 1,2,1,100000003,610000007035,
29.0625,,Spine,5,3,Image 1,2,1,100000003,610000007044,
0.0625,,Spine,5,1,Image 1,1,1,100000000,610000007053,
23.125,,Spine,5,1,Image 1,1,1,100000000,610000007061,
23.125,,Spine,5,1,Image 1,1,1,100000000,610000007067,
26.0625,,Spine,5,2,Image 1,2,1,100000001,610000007076,
21.0312,,Spine,5,2,Image 1,2,1,100000001,610000007084,
19.0625,,Spine,5,1,Image 1,2,1,100000001,610000007088,
31.9375,,Spine,5,2,Image 1,2,1,100000003,610000007094,
7.125,,Spine,5,1,Image 1,2,1,100000003,610000007100,
12.5625,,Spine,5,7,Image 1,3,1,100000002,610000007107,
19.0625,,Spine,5,7,Image 1,3,1,100000002,610000007113,
18.0625,,Spine,5,7,Image 1,3,1,100000002,610000007118,
24.0625,,Spine,5,2,Image 1,2,1,100000003,610000007122,
28.125,,Spine,5,2,Image 1,3,1,100000001,610000007126,
13.0312,,Spine,5,2,Image 1,3,1,100000003,610000007130,
24.0312,,Spine,5,4,Image 1,2,1,100000001,610000007132,
32.0625,,Spine,5,3,Image 1,2,1,100000001,610000007137,
0.0625,,Spine,5,0,Image 1,1,1,100000000,610000007142,
30.0625,,Spine,5,3,Image 1,2,1,100000001,610000007146,
29.0625,,Spine,5,1,Image 1,1,1,100000000,610000007151,
33.0625,,Spine,5,4,Image 1,2,1,100000002,610000007159,
38.0625,,Spine,5,4,Image 1,2,1,100000001,610000007164,
21.0312,,Spine,5,3,Image 1,1,1,100000003,610000007166,
50.5625,,Spine,5,4,Image 1,2,1,100000002,610000007175,
32.5625,,Spine,5,6,Image 1,4,1,100000001,610000007178,
22.5625,,Spine,5,3,Image 1,1,1,100000002,610000007180,
18.0625,,Spine,5,3,Image 1,2,1,100000002,610000007182,
27.5625,,Spine,5,6,Image 1,4,1,100000003,610000007184,
29.0625,,Spine,5,0,Image 1,1,1,100000003,610000007186,
28.0625,,Spine,5,3,Image 1,2,1,100000002,610000007190,
27.0312,,Spine,5,7,Image 1,1,1,100000001,610000007193,
28.0625,,Spine,5,3,Image 1,2,1,100000002,610000007198,
49.5625,,Spine,5,4,Image 1,2,1,100000001,610000007203,
34.0625,,Spine,5,6,Image 1,5,1,100000003,610000007206,
29.0312,,Spine,5,1,Image 1,2,1,100000003,610000007209,
33.0625,,Spine,5,3,Image 1,1,1,100000002,610000007212,
77.125,,Spine,5,0,Image 1,1,1,100000000,610000007216,
38.0625,,Spine,5,4,Image 1,3,1,100000003,610000007220,
40.0625,,Spine,5,7,Image 1,2,1,100000000,610000007225,
41.0625,,Spine,5,1,Image 1,1,1,100000001,610000007227,
36.5,,Spine,5,1,Image 1,1,1,100000000,610000007229,
43.125,,Spine,5,0,Image 1,1,1,100000000,610000007232,
32.5625,,Spine,5,3,Image 1,2,1,100000001,610000007234,
31.0625,,Spine,5,5,Image 1,2,1,100000001,610000007236,
29.0625,,Spine,5,5,Image 1,2,1,100000002,610000007239,
31.0625,,Spine,5,4,Image 1,2,1,100000002,610000007242,
24.0625,,Spine,5,0,Image 1,1,1,100000001,610000007245,
26.0312,,Spine,5,2,Image 1,3,1,100000000,610000007247,
29.0625,,Spine,5,1,Image 1,2,1,100000003,610000007250,
45.0625,,Spine,5,0,Image 1,1,1,100000002,610000007254,
46.0312,,Spine,5,4,Image 1,2,1,100000001,610000007257,
84.125,,Spine,5,0,Image 1,1,1,100000000,610000007260,
39.5625,,Spine,5,5,Image 1,3,1,100000001,610000007262,
71.0625,,Spine,5,1,Image 1,2,1,100000000,610000007267,
33.5625,,Spine,5,3,Image 1,1,1,100000002,610000007270,
40.0625,,Spine,5,7,Image 1,2,1,100000000,610000007272,
55.0625,,Spine,5,4,Image 1,2,1,100000002,610000007274,
54.0312,,Spine,5,0,Image 1,1,1,100000001,610000007279,
85.125,,Spine,5,0,Image 1,1,1,100000000,610000007283,
49.125,,Spine,5,2,Image 1,3,1,100000000,610000007288,
73.0625,,Spine,5,1,Image 1,2,1,100000000,610000007295,
44.0625,,Spine,5,3,Image 1,3,1,100000000,610000007300,
30.0625,,Spine,5,2,Image 1,3,1,100000000,610000007303,
43.0625,,Spine,5,2,Image 1,1,1,100000003,610000007305,
47.0625,,Spine,5,3,Image 1,1,1,100000002,610000007308,
47.5625,,Spine,5,5,Image 1,3,1,100000000,610000007312,
34.0625,,Spine,5,6,Image 1,5,1,100000003,610000007314,
33.0625,,Spine,5,5,Image 1,3,1,100000000,610000007317,
44.5625,,Spine,5,2,Image 1,3,1,100000000,610000007319,
86.5625,,Spine,5,0,Image 1,1,1,100000000,610000007321,
40.0625,,Spine,5,1,Image 1,1,1,100000000,610000007323,
56.0625,,Spine,5,0,Image 1,1,1,100000000,610000007326,
83.125,,Spine,5,0,Image 1,1,1,100000000,610000007330,
37.0625,,Spine,5,4,Image 1,3,1,100000003,610000007333,
46.0625,,Spine,5,0,Image 1,1,1,100000001,610000007335,
80.0625,,Spine,5,0,Image 1,1,1,100000000,610000007338,
32.125,,Spine,5,0,Image 1,1,1,100000001,610000007340,
103.125,,Spine,5,0,Image 1,1,1,100000000,610000007344,
57.0625,,Spine,5,2,Image 1,2,1,100000002,610000007347,
98.0625,,Spine,5,0,Image 1,1,1,100000000,610000007351,
33.0625,,Spine,5,6,Image 1,3,1,100000002,610000007353,
34.5625,,Spine,5,5,Image 1,4,1,100000003,610000007358,
72.0625,,Spine,5,1,Image 1,2,1,100000000,610000007361,
70.625,,Spine,5,3,Image 1,1,1,100000002,610000007366,
36.0625,,Spine,5,6,Image 1,2,1,100000002,610000007369,
80.0625,,Spine,5,0,Image 1,1,1,100000000,610000007373,
54.0625,,Spine,5,3,Image 1,1,1,100000001,610000007376,
45.125,,Spine,5,3,Image 1,1,1,100000002,610000007387,
87.0625,,Spine,5,0,Image 1,1,1,100000000,610000007391,
43.5625,,Spine,5,0,Image 1,1,1,100000001,610000007395,
48.0625,,Spine,5,3,Image 1,3,1,100000000,610000007398,
60.5312,,Spine,5,0,Image 1,1,1,100000000,610000007400,
34.125,,Spine,5,5,Image 1,2,1,100000000,610000007404,
88.625,,Spine,5,0,Image 1,1,1,100000000,610000007408,
50.0625,,Spine,5,4,Image 1,2,1,100000000,610000007426,
60.0625,,Spine,5,0,Image 1,1,1,100000000,610000007438,
60.5625,,Spine,5,5,Image 1,3,1,100000000,610000007447,
51.0625,,Spine,5,1,Image 1,2,1,100000003,610000007454,
72.125,,Spine,5,3,Image 1,1,1,100000002,610000007458,
81.125,,Spine,5,0,Image 1,1,1,100000000,610000007471,
67.125,,Spine,5,3,Image 1,3,1,100000002,610000007491,
53.0625,,Spine,5,1,Image 1,2,1,100000000,610000007497,
38.0625,,Spine,5,1,Image 1,1,1,100000000,610000007498,
37.5625,,Spine,5,1,Image 1,1,1,100000000,610000007499,
51.5625,,Spine,5,2,Image 1,3,1,100000000,610000007500,
31.0625,,Spine,5,2,Image 1,3,1,100000000,610000007501,
