
Spine Center Intensity Max Ch=4 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
109,,Spine,4,10,Image 1,4,1,100000000,610000002522,
37,,Spine,4,2,Image 1,2,1,100000001,610000002525,
70,,Spine,4,1,Image 1,1,1,100000001,610000002530,
33,,Spine,4,4,Image 1,2,1,100000001,610000002532,
77,,Spine,4,1,Image 1,1,1,100000001,610000002539,
67,,Spine,4,2,Image 1,1,1,100000001,610000002545,
86,,Spine,4,1,Image 1,1,1,100000001,610000002553,
55,,Spine,4,2,Image 1,2,1,100000001,610000002558,
82,,Spine,4,0,Image 1,1,1,100000001,610000002564,
58,,Spine,4,2,Image 1,2,1,100000001,610000002567,
93,,Spine,4,6,Image 1,3,1,100000000,610000002572,
60,,Spine,4,2,Image 1,2,1,100000001,610000002575,
78,,Spine,4,1,Image 1,1,1,100000001,610000002582,
76,,Spine,4,14,Image 1,7,1,100000000,610000002586,
93,,Spine,4,6,Image 1,3,1,100000000,610000002592,
70,,Spine,4,2,Image 1,2,1,100000000,610000002598,
91,,Spine,4,2,Image 1,2,1,100000002,610000002603,
71,,Spine,4,1,Image 1,1,1,100000001,610000002609,
78,,Spine,4,1,Image 1,1,1,100000001,610000002614,
117,,Spine,4,1,Image 1,2,1,100000000,610000002624,
121,,Spine,4,3,Image 1,2,1,100000002,610000002628,
65,,Spine,4,9,Image 1,4,1,100000000,610000002630,
55,,Spine,4,2,Image 1,2,1,100000002,610000002634,
55,,Spine,4,4,Image 1,2,1,100000001,610000002636,
92,,Spine,4,10,Image 1,4,1,100000000,610000002638,
111,,Spine,4,0,Image 1,1,1,100000000,610000002645,
128,,Spine,4,1,Image 1,2,1,100000000,610000002654,
65,,Spine,4,2,Image 1,2,1,100000000,610000002657,
35,,Spine,4,4,Image 1,2,1,100000001,610000002659,
117,,Spine,4,1,Image 1,2,1,100000000,610000002668,
103,,Spine,4,1,Image 1,2,1,100000000,610000002676,
62,,Spine,4,0,Image 1,1,1,100000001,610000002679,
43,,Spine,4,0,Image 1,1,1,100000001,610000002681,
54,,Spine,4,2,Image 1,1,1,100000001,610000002684,
73,,Spine,4,1,Image 1,1,1,100000001,610000002686,
33,,Spine,4,3,Image 1,1,1,100000000,610000002689,
60,,Spine,4,2,Image 1,2,1,100000001,610000002691,
107,,Spine,4,0,Image 1,1,1,100000000,610000002697,
78,,Spine,4,1,Image 1,1,1,100000001,610000002700,
84,,Spine,4,2,Image 1,2,1,100000002,610000002704,
117,,Spine,4,1,Image 1,2,1,100000000,610000002710,
66,,Spine,4,2,Image 1,2,1,100000000,610000002714,
128,,Spine,4,1,Image 1,2,1,100000000,610000002722,
78,,Spine,4,2,Image 1,2,1,100000002,610000002725,
45,,Spine,4,0,Image 1,1,1,100000002,610000002727,
92,,Spine,4,5,Image 1,3,1,100000001,610000002729,
61,,Spine,4,5,Image 1,3,1,100000000,610000002731,
116,,Spine,4,1,Image 1,2,1,100000000,610000002736,
61,,Spine,4,2,Image 1,2,1,100000002,610000002740,
90,,Spine,4,4,Image 1,4,1,100000002,610000002742,
76,,Spine,4,5,Image 1,4,1,100000002,610000002745,
82,,Spine,4,6,Image 1,3,1,100000000,610000002747,
