
Soma Intensity StdDev Ch=4 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
23.2095,,Soma,4,Image 1,1,100000000,800000000,
19.9804,,Soma,4,Image 1,1,100000001,800000001,
24.5685,,Soma,4,Image 1,1,100000002,800000002,
