
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
4734.96,µm,Spine,Spine Terminal Pt Position,6,3,1,100000000,610000002755,
4694.72,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000002777,
4729.82,µm,Spine,Spine Terminal Pt Position,14,6,1,100000000,610000002779,
4729.95,µm,Spine,Spine Terminal Pt Position,14,6,1,100000000,610000002785,
4716.24,µm,Spine,Spine Terminal Pt Position,8,5,1,100000002,610000002816,
4740.87,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000002932,
4701.22,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000002932,
4717.54,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000002932,
4737.62,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000002933,
4698.62,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000002933,
4720.14,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000002933,
4738.29,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000002934,
4698.42,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000002934,
4720.92,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000002934,
4733.88,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000002935,
4699.12,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000002935,
4720.53,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000002935,
4718.38,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000002936,
4733.66,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000002936,
4693.23,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000002936,
4694.27,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000002937,
4734.37,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000002937,
4695.7,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000002938,
4734.37,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000002938,
4716.63,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000002938,
4695.05,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000002939,
4734.23,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000002939,
4729.82,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000002939,
4694.59,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000002940,
4733.77,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000002940,
4733.2,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000002941,
4692.87,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000002941,
4732.23,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000002942,
4722.09,µm,Spine,Spine Terminal Pt Position,,,1,,610000002943,
4731.7,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000002943,
4731.32,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000002944,
4699.73,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000002945,
4730.99,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000002945,
4699.86,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000002946,
4730.39,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000002946,
4699.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000002947,
4729.95,µm,Spine,Spine Terminal Pt Position,13,6,1,,610000002947,
4729.51,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000002948,
4730.21,µm,Spine,Spine Terminal Pt Position,14,6,1,,610000002949,
4729.59,µm,Spine,Spine Terminal Pt Position,14,7,1,,610000002950,
