
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.284027,µm^2,Spine,0,1,1,100000001,610000002818,
0.386209,µm^2,Spine,1,2,1,100000000,610000002825,
0.229302,µm^2,Spine,14,7,1,100000000,610000002855,
0.383088,µm^2,Spine,14,6,1,100000000,610000002856,
0.371498,µm^2,Spine,14,6,1,100000000,610000002857,
0.415085,µm^2,Spine,13,6,1,100000000,610000002858,
0.271629,µm^2,Spine,13,6,1,100000000,610000002859,
0.733103,µm^2,Spine,12,5,1,100000000,610000002860,
0.1884,µm^2,Spine,10,4,1,100000000,610000002861,
0.345565,µm^2,Spine,10,4,1,100000000,610000002862,
0.156667,µm^2,Spine,9,3,1,100000000,610000002863,
0.427226,µm^2,Spine,7,3,1,100000000,610000002864,
0.333692,µm^2,Spine,6,3,1,100000000,610000002865,
0.207009,µm^2,Spine,6,3,1,100000000,610000002866,
0.31863,µm^2,Spine,6,3,1,100000000,610000002867,
0.199074,µm^2,Spine,6,4,1,100000000,610000002868,
0.205515,µm^2,Spine,5,4,1,100000000,610000002869,
0.25257,µm^2,Spine,5,4,1,100000000,610000002870,
0.173847,µm^2,Spine,5,3,1,100000000,610000002871,
0.191046,µm^2,Spine,5,3,1,100000000,610000002872,
0.205431,µm^2,Spine,3,1,1,100000000,610000002873,
0.218925,µm^2,Spine,6,3,1,100000001,610000002878,
0.144776,µm^2,Spine,6,5,1,100000001,610000002879,
0.149815,µm^2,Spine,6,2,1,100000001,610000002880,
0.417668,µm^2,Spine,2,2,1,100000001,610000002881,
0.275598,µm^2,Spine,2,2,1,100000001,610000002882,
0.294976,µm^2,Spine,1,1,1,100000001,610000002883,
0.512739,µm^2,Spine,5,4,1,100000001,610000002888,
0.181342,µm^2,Spine,2,1,1,100000001,610000002889,
0.137721,µm^2,Spine,2,1,1,100000001,610000002890,
0.212739,µm^2,Spine,1,2,1,100000001,610000002891,
0.331798,µm^2,Spine,0,1,1,100000001,610000002892,
0.141214,µm^2,Spine,0,1,1,100000001,610000002893,
0.239205,µm^2,Spine,0,1,1,100000001,610000002894,
0.232613,µm^2,Spine,0,1,1,100000001,610000002895,
0.385878,µm^2,Spine,0,1,1,100000001,610000002896,
0.153276,µm^2,Spine,8,5,1,100000002,610000002898,
0.21339,µm^2,Spine,7,4,1,100000002,610000002899,
0.213845,µm^2,Spine,6,3,1,100000002,610000002900,
0.29066,µm^2,Spine,6,3,1,100000002,610000002901,
0.40752,µm^2,Spine,4,4,1,100000002,610000002902,
0.152556,µm^2,Spine,2,3,1,100000002,610000002903,
0.210447,µm^2,Spine,2,3,1,100000002,610000002904,
0.150786,µm^2,Spine,2,2,1,100000002,610000002908,
