
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19561,µm,Segment,Segment Position,7,5,1,100000002,510000000200,
19560.3,µm,Segment,Segment Position,6,4,1,100000002,510000000228,
19559.7,µm,Segment,Segment Position,4,3,1,100000002,510000000236,
19560.1,µm,Segment,Segment Position,3,2,1,100000002,510000000250,
19560.3,µm,Segment,Segment Position,2,2,1,100000002,510000000253,
19560.2,µm,Segment,Segment Position,1,2,1,100000002,510000000269,
19560.1,µm,Segment,Segment Position,0,1,1,100000002,510000000284,
19563.3,µm,Segment,Segment Position,15,8,1,100000000,510000000320,
19564.3,µm,Segment,Segment Position,14,7,1,100000000,510000000343,
19565.9,µm,Segment,Segment Position,13,6,1,100000000,510000000359,
19567.3,µm,Segment,Segment Position,10,4,1,100000000,510000000388,
19567.9,µm,Segment,Segment Position,9,3,1,100000000,510000000396,
19568,µm,Segment,Segment Position,8,3,1,100000000,510000000398,
19567.9,µm,Segment,Segment Position,7,3,1,100000000,510000000401,
19568.2,µm,Segment,Segment Position,6,3,1,100000000,510000000430,
19567.4,µm,Segment,Segment Position,5,3,1,100000000,510000000435,
19565.3,µm,Segment,Segment Position,4,3,1,100000000,510000000493,
19563.8,µm,Segment,Segment Position,3,3,1,100000000,510000000498,
19563.4,µm,Segment,Segment Position,2,2,1,100000000,510000000501,
19562.6,µm,Segment,Segment Position,1,2,1,100000000,510000000520,
19561.3,µm,Segment,Segment Position,0,1,1,100000000,510000000543,
19563.5,µm,Segment,Segment Position,15,7,1,100000000,510000000598,
19538.6,µm,Segment,Segment Position,8,5,1,100000001,510000000633,
19539.1,µm,Segment,Segment Position,7,4,1,100000001,510000000639,
19539.2,µm,Segment,Segment Position,6,4,1,100000001,510000000643,
19539.1,µm,Segment,Segment Position,5,3,1,100000001,510000000645,
19538.9,µm,Segment,Segment Position,4,3,1,100000001,510000000648,
19539,µm,Segment,Segment Position,3,2,1,100000001,510000000650,
19540,µm,Segment,Segment Position,1,2,1,100000001,510000000696,
19541.3,µm,Segment,Segment Position,0,1,1,100000001,510000000710,
19565.4,µm,Segment,Segment Position,15,7,1,100000000,510000000778,
19565.1,µm,Segment,Segment Position,14,6,1,100000000,510000000788,
19566.8,µm,Segment,Segment Position,12,6,1,100000000,510000000792,
19566.5,µm,Segment,Segment Position,12,6,1,100000000,510000000795,
19566.8,µm,Segment,Segment Position,12,5,1,100000000,510000000797,
19566.4,µm,Segment,Segment Position,13,5,1,100000000,510000000799,
19566.6,µm,Segment,Segment Position,11,4,1,100000000,510000000801,
19557,µm,Segment,Segment Position,0,1,1,100000002,510000000819,
19568.7,µm,Segment,Segment Position,9,4,1,100000000,510000000851,
19567.4,µm,Segment,Segment Position,11,3,1,100000000,510000000854,
19567.3,µm,Segment,Segment Position,11,4,1,100000000,510000000859,
19567.9,µm,Segment,Segment Position,8,4,1,100000000,510000000862,
19567.8,µm,Segment,Segment Position,7,4,1,100000000,510000000864,
19567.7,µm,Segment,Segment Position,6,4,1,100000000,510000000868,
19567.1,µm,Segment,Segment Position,5,4,1,100000000,510000000872,
19538.5,µm,Segment,Segment Position,7,5,1,100000001,510000000891,
19539.2,µm,Segment,Segment Position,2,3,1,100000001,510000000917,
19571.4,µm,Segment,Segment Position,6,3,1,100000000,510000000942,
19570.1,µm,Segment,Segment Position,5,3,1,100000000,510000000979,
19567.1,µm,Segment,Segment Position,4,3,1,100000000,510000001025,
19564.7,µm,Segment,Segment Position,3,3,1,100000000,510000001047,
19563.6,µm,Segment,Segment Position,2,3,1,100000000,510000001051,
19570.4,µm,Segment,Segment Position,6,4,1,100000000,510000001053,
19569.3,µm,Segment,Segment Position,5,4,1,100000000,510000001067,
19538.7,µm,Segment,Segment Position,8,4,1,100000001,510000001077,
19563.3,µm,Segment,Segment Position,2,2,1,100000000,510000001091,
19562.4,µm,Segment,Segment Position,1,1,1,100000000,510000001105,
19539.1,µm,Segment,Segment Position,3,3,1,100000001,510000001123,
19565.8,µm,Segment,Segment Position,4,4,1,100000000,510000001129,
19560.8,µm,Segment,Segment Position,1,1,1,100000002,510000001151,
19559.9,µm,Segment,Segment Position,0,1,1,100000002,510000001166,
19561.2,µm,Segment,Segment Position,1,2,1,100000002,510000001193,
19564.1,µm,Segment,Segment Position,3,4,1,100000000,510000001221,
19539.1,µm,Segment,Segment Position,6,5,1,100000001,510000001225,
19538.9,µm,Segment,Segment Position,5,4,1,100000001,510000001233,
19539.1,µm,Segment,Segment Position,6,4,1,100000001,510000001239,
19539.6,µm,Segment,Segment Position,6,3,1,100000001,510000001247,
19538.6,µm,Segment,Segment Position,4,2,1,100000001,510000001257,
19563.9,µm,Segment,Segment Position,4,4,1,100000000,510000001277,
19564.4,µm,Segment,Segment Position,3,2,1,100000000,510000001297,
19532.2,µm,Segment,Segment Position,6,3,1,100000001,510000001304,
19532.7,µm,Segment,Segment Position,5,2,1,100000001,510000001308,
19533.9,µm,Segment,Segment Position,4,2,1,100000001,510000001345,
19535.3,µm,Segment,Segment Position,3,1,1,100000001,510000001371,
19537.2,µm,Segment,Segment Position,2,1,1,100000001,510000001423,
19539.7,µm,Segment,Segment Position,1,1,1,100000001,510000001446,
19532.4,µm,Segment,Segment Position,6,2,1,100000001,510000001457,
19532.4,µm,Segment,Segment Position,6,4,1,100000001,510000001468,
19532.5,µm,Segment,Segment Position,6,3,1,100000001,510000001473,
19532.8,µm,Segment,Segment Position,5,3,1,100000001,510000001476,
19551.6,µm,Segment,Segment Position,7,4,1,100000001,510000001491,
19550.8,µm,Segment,Segment Position,6,4,1,100000001,510000001502,
19550.2,µm,Segment,Segment Position,5,3,1,100000001,510000001504,
19550.2,µm,Segment,Segment Position,4,3,1,100000001,510000001506,
19550.1,µm,Segment,Segment Position,3,2,1,100000001,510000001531,
