
Segment Intensity Median Ch=2 Img=1
 ==================== 
Segment Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
64.125,,Segment,2,7,Image 1,5,1,100000002,510000000200,
74.125,,Segment,2,6,Image 1,4,1,100000002,510000000228,
75.125,,Segment,2,4,Image 1,3,1,100000002,510000000236,
38.125,,Segment,2,3,Image 1,2,1,100000002,510000000250,
52.0625,,Segment,2,2,Image 1,2,1,100000002,510000000253,
28.125,,Segment,2,1,Image 1,2,1,100000002,510000000269,
28.0625,,Segment,2,0,Image 1,1,1,100000002,510000000284,
4.01562,,Segment,2,15,Image 1,8,1,100000000,510000000320,
42.0625,,Segment,2,14,Image 1,7,1,100000000,510000000343,
60.125,,Segment,2,13,Image 1,6,1,100000000,510000000359,
57.125,,Segment,2,10,Image 1,4,1,100000000,510000000388,
66.0625,,Segment,2,9,Image 1,3,1,100000000,510000000396,
72.0625,,Segment,2,8,Image 1,3,1,100000000,510000000398,
49.0625,,Segment,2,7,Image 1,3,1,100000000,510000000401,
50.125,,Segment,2,6,Image 1,3,1,100000000,510000000430,
24.0625,,Segment,2,5,Image 1,3,1,100000000,510000000435,
7.0625,,Segment,2,4,Image 1,3,1,100000000,510000000493,
3.00781,,Segment,2,3,Image 1,3,1,100000000,510000000498,
19.0625,,Segment,2,2,Image 1,2,1,100000000,510000000501,
37.0625,,Segment,2,1,Image 1,2,1,100000000,510000000520,
78.0625,,Segment,2,0,Image 1,1,1,100000000,510000000543,
3.03125,,Segment,2,15,Image 1,7,1,100000000,510000000598,
3.03125,,Segment,2,8,Image 1,5,1,100000001,510000000633,
3.00781,,Segment,2,7,Image 1,4,1,100000001,510000000639,
35.0625,,Segment,2,6,Image 1,4,1,100000001,510000000643,
56.5625,,Segment,2,5,Image 1,3,1,100000001,510000000645,
47.0625,,Segment,2,4,Image 1,3,1,100000001,510000000648,
45.0625,,Segment,2,3,Image 1,2,1,100000001,510000000650,
7.0625,,Segment,2,1,Image 1,2,1,100000001,510000000696,
41.0625,,Segment,2,0,Image 1,1,1,100000001,510000000710,
24.125,,Segment,2,15,Image 1,7,1,100000000,510000000778,
44.0625,,Segment,2,14,Image 1,6,1,100000000,510000000788,
48.625,,Segment,2,12,Image 1,6,1,100000000,510000000792,
78.125,,Segment,2,12,Image 1,6,1,100000000,510000000795,
41.125,,Segment,2,12,Image 1,5,1,100000000,510000000797,
37.125,,Segment,2,13,Image 1,5,1,100000000,510000000799,
54.125,,Segment,2,11,Image 1,4,1,100000000,510000000801,
18.0312,,Segment,2,0,Image 1,1,1,100000002,510000000819,
57.125,,Segment,2,9,Image 1,4,1,100000000,510000000851,
48.5625,,Segment,2,11,Image 1,3,1,100000000,510000000854,
55.625,,Segment,2,11,Image 1,4,1,100000000,510000000859,
60.0625,,Segment,2,8,Image 1,4,1,100000000,510000000862,
40.0625,,Segment,2,7,Image 1,4,1,100000000,510000000864,
27.0625,,Segment,2,6,Image 1,4,1,100000000,510000000868,
22.0312,,Segment,2,5,Image 1,4,1,100000000,510000000872,
2.0625,,Segment,2,7,Image 1,5,1,100000001,510000000891,
5.03125,,Segment,2,2,Image 1,3,1,100000001,510000000917,
38.0625,,Segment,2,6,Image 1,3,1,100000000,510000000942,
22.0625,,Segment,2,5,Image 1,3,1,100000000,510000000979,
16.0625,,Segment,2,4,Image 1,3,1,100000000,510000001025,
4.03125,,Segment,2,3,Image 1,3,1,100000000,510000001047,
22.0625,,Segment,2,2,Image 1,3,1,100000000,510000001051,
28.0312,,Segment,2,6,Image 1,4,1,100000000,510000001053,
18.0625,,Segment,2,5,Image 1,4,1,100000000,510000001067,
2.03125,,Segment,2,8,Image 1,4,1,100000001,510000001077,
46.0625,,Segment,2,2,Image 1,2,1,100000000,510000001091,
66.9375,,Segment,2,1,Image 1,1,1,100000000,510000001105,
5.0625,,Segment,2,3,Image 1,3,1,100000001,510000001123,
2.00781,,Segment,2,4,Image 1,4,1,100000000,510000001129,
6.03125,,Segment,2,1,Image 1,1,1,100000002,510000001151,
5.0625,,Segment,2,0,Image 1,1,1,100000002,510000001166,
12.5312,,Segment,2,1,Image 1,2,1,100000002,510000001193,
3.01562,,Segment,2,3,Image 1,4,1,100000000,510000001221,
12.0312,,Segment,2,6,Image 1,5,1,100000001,510000001225,
