
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.171451,µm,Spine,Spine Part Length,2,2,1,100000001,610000002881,
0.121875,µm,Spine,Spine Part Length,2,2,1,100000001,610000002882,
0.206468,µm,Spine,Spine Part Length,1,1,1,100000001,610000002883,
0.212849,µm,Spine,Spine Part Length,5,4,1,100000001,610000002888,
0.121875,µm,Spine,Spine Part Length,2,1,1,100000001,610000002889,
0.121119,µm,Spine,Spine Part Length,2,1,1,100000001,610000002890,
0.135721,µm,Spine,Spine Part Length,1,2,1,100000001,610000002891,
0.149805,µm,Spine,Spine Part Length,0,1,1,100000001,610000002892,
0.106688,µm,Spine,Spine Part Length,0,1,1,100000001,610000002893,
0.129866,µm,Spine,Spine Part Length,0,1,1,100000001,610000002894,
0.149777,µm,Spine,Spine Part Length,0,1,1,100000001,610000002895,
0.21106,µm,Spine,Spine Part Length,0,1,1,100000001,610000002896,
0.116797,µm,Spine,Spine Part Length,8,5,1,100000002,610000002898,
0.138379,µm,Spine,Spine Part Length,7,4,1,100000002,610000002899,
0.13181,µm,Spine,Spine Part Length,6,3,1,100000002,610000002900,
0.177114,µm,Spine,Spine Part Length,6,3,1,100000002,610000002901,
0.193766,µm,Spine,Spine Part Length,4,4,1,100000002,610000002902,
0.0928638,µm,Spine,Spine Part Length,2,3,1,100000002,610000002903,
0.118701,µm,Spine,Spine Part Length,2,3,1,100000002,610000002904,
0.0888672,µm,Spine,Spine Part Length,2,2,1,100000002,610000002908,
