
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
31.5625,,Spine,2,10,Image 1,4,1,100000000,610000002522,
19.0156,,Spine,2,2,Image 1,2,1,100000001,610000002525,
49.5312,,Spine,2,1,Image 1,1,1,100000001,610000002530,
19.0078,,Spine,2,4,Image 1,2,1,100000001,610000002532,
55.5312,,Spine,2,1,Image 1,1,1,100000001,610000002539,
33.0312,,Spine,2,2,Image 1,1,1,100000001,610000002545,
57.0312,,Spine,2,1,Image 1,1,1,100000001,610000002553,
47.5156,,Spine,2,2,Image 1,2,1,100000001,610000002558,
41.0312,,Spine,2,0,Image 1,1,1,100000001,610000002564,
22.0312,,Spine,2,2,Image 1,2,1,100000001,610000002567,
50.5625,,Spine,2,6,Image 1,3,1,100000000,610000002572,
54.0156,,Spine,2,2,Image 1,2,1,100000001,610000002575,
55.0312,,Spine,2,1,Image 1,1,1,100000001,610000002582,
29.0312,,Spine,2,14,Image 1,7,1,100000000,610000002586,
52.0312,,Spine,2,6,Image 1,3,1,100000000,610000002592,
60.0156,,Spine,2,2,Image 1,2,1,100000000,610000002598,
49.0625,,Spine,2,2,Image 1,2,1,100000002,610000002603,
57.0312,,Spine,2,1,Image 1,1,1,100000001,610000002609,
60.0312,,Spine,2,1,Image 1,1,1,100000001,610000002614,
82.0312,,Spine,2,1,Image 1,2,1,100000000,610000002624,
45.5625,,Spine,2,3,Image 1,2,1,100000002,610000002628,
23.0312,,Spine,2,9,Image 1,4,1,100000000,610000002630,
46.0156,,Spine,2,2,Image 1,2,1,100000002,610000002634,
26.0312,,Spine,2,4,Image 1,2,1,100000001,610000002636,
15.0625,,Spine,2,10,Image 1,4,1,100000000,610000002638,
88.5625,,Spine,2,0,Image 1,1,1,100000000,610000002645,
88.5625,,Spine,2,1,Image 1,2,1,100000000,610000002654,
56.0312,,Spine,2,2,Image 1,2,1,100000000,610000002657,
18.0156,,Spine,2,4,Image 1,2,1,100000001,610000002659,
86.0625,,Spine,2,1,Image 1,2,1,100000000,610000002668,
97.5312,,Spine,2,1,Image 1,2,1,100000000,610000002676,
51.5156,,Spine,2,0,Image 1,1,1,100000001,610000002679,
40.5039,,Spine,2,0,Image 1,1,1,100000001,610000002681,
33.0156,,Spine,2,2,Image 1,1,1,100000001,610000002684,
62.0312,,Spine,2,1,Image 1,1,1,100000001,610000002686,
29.0156,,Spine,2,3,Image 1,1,1,100000000,610000002689,
58.0156,,Spine,2,2,Image 1,2,1,100000001,610000002691,
87.0312,,Spine,2,0,Image 1,1,1,100000000,610000002697,
50.0312,,Spine,2,1,Image 1,1,1,100000001,610000002700,
68.0156,,Spine,2,2,Image 1,2,1,100000002,610000002704,
97.0625,,Spine,2,1,Image 1,2,1,100000000,610000002710,
56.5156,,Spine,2,2,Image 1,2,1,100000000,610000002714,
84.0312,,Spine,2,1,Image 1,2,1,100000000,610000002722,
62.0312,,Spine,2,2,Image 1,2,1,100000002,610000002725,
38.0078,,Spine,2,0,Image 1,1,1,100000002,610000002727,
57.0312,,Spine,2,5,Image 1,3,1,100000001,610000002729,
47.0156,,Spine,2,5,Image 1,3,1,100000000,610000002731,
93.5625,,Spine,2,1,Image 1,2,1,100000000,610000002736,
58.5156,,Spine,2,2,Image 1,2,1,100000002,610000002740,
56.0312,,Spine,2,4,Image 1,4,1,100000002,610000002742,
42.0312,,Spine,2,5,Image 1,4,1,100000002,610000002745,
41.0625,,Spine,2,6,Image 1,3,1,100000000,610000002747,
51.0312,,Spine,2,6,Image 1,6,1,100000002,610000002749,
32.5039,,Spine,2,0,Image 1,1,1,100000001,610000002752,
70.5312,,Spine,2,6,Image 1,3,1,100000000,610000002755,
85.5312,,Spine,2,1,Image 1,2,1,100000000,610000002760,
42.5312,,Spine,2,3,Image 1,1,1,100000000,610000002763,
67.0312,,Spine,2,0,Image 1,1,1,100000000,610000002767,
60.0156,,Spine,2,2,Image 1,2,1,100000002,610000002771,
84.0156,,Spine,2,2,Image 1,2,1,100000002,610000002774,
37.0078,,Spine,2,2,Image 1,1,1,100000001,610000002777,
36.0312,,Spine,2,14,Image 1,6,1,100000000,610000002779,
81.0156,,Spine,2,0,Image 1,1,1,100000000,610000002783,
35.0156,,Spine,2,14,Image 1,6,1,100000000,610000002785,
57.0156,,Spine,2,2,Image 1,2,1,100000002,610000002791,
91.0078,,Spine,2,0,Image 1,1,1,100000000,610000002793,
81.0312,,Spine,2,1,Image 1,2,1,100000000,610000002797,
80,,Spine,2,2,Image 1,2,1,100000002,610000002800,
56.5625,,Spine,2,2,Image 1,2,1,100000002,610000002807,
96.5078,,Spine,2,2,Image 1,2,1,100000002,610000002810,
72.0312,,Spine,2,0,Image 1,1,1,100000000,610000002812,
80.0625,,Spine,2,8,Image 1,5,1,100000002,610000002816,
84.0312,,Spine,2,0,Image 1,1,1,100000001,610000002818,
70.5078,,Spine,2,1,Image 1,2,1,100000000,610000002825,
52.0078,,Spine,2,14,Image 1,7,1,100000000,610000002855,
31.5156,,Spine,2,14,Image 1,6,1,100000000,610000002856,
56.501,,Spine,2,14,Image 1,6,1,100000000,610000002857,
27.5312,,Spine,2,13,Image 1,6,1,100000000,610000002858,
30.5156,,Spine,2,13,Image 1,6,1,100000000,610000002859,
94.5625,,Spine,2,12,Image 1,5,1,100000000,610000002860,
76.5156,,Spine,2,10,Image 1,4,1,100000000,610000002861,
48.5312,,Spine,2,10,Image 1,4,1,100000000,610000002862,
103.031,,Spine,2,9,Image 1,3,1,100000000,610000002863,
51.0312,,Spine,2,7,Image 1,3,1,100000000,610000002864,
67.5156,,Spine,2,6,Image 1,3,1,100000000,610000002865,
67.5156,,Spine,2,6,Image 1,3,1,100000000,610000002866,
99.5625,,Spine,2,6,Image 1,3,1,100000000,610000002867,
37.0156,,Spine,2,6,Image 1,4,1,100000000,610000002868,
31.5312,,Spine,2,5,Image 1,4,1,100000000,610000002869,
47.0039,,Spine,2,5,Image 1,4,1,100000000,610000002870,
22.5156,,Spine,2,5,Image 1,3,1,100000000,610000002871,
34.0312,,Spine,2,5,Image 1,3,1,100000000,610000002872,
41.5156,,Spine,2,3,Image 1,1,1,100000000,610000002873,
21.5156,,Spine,2,6,Image 1,3,1,100000001,610000002878,
12.501,,Spine,2,6,Image 1,5,1,100000001,610000002879,
50.5039,,Spine,2,6,Image 1,2,1,100000001,610000002880,
45.5156,,Spine,2,2,Image 1,2,1,100000001,610000002881,
40.0312,,Spine,2,2,Image 1,2,1,100000001,610000002882,
58.0312,,Spine,2,1,Image 1,1,1,100000001,610000002883,
47.0078,,Spine,2,5,Image 1,4,1,100000001,610000002888,
25.0156,,Spine,2,2,Image 1,1,1,100000001,610000002889,
34.0312,,Spine,2,2,Image 1,1,1,100000001,610000002890,
27.0312,,Spine,2,1,Image 1,2,1,100000001,610000002891,
66.0625,,Spine,2,0,Image 1,1,1,100000001,610000002892,
111.516,,Spine,2,0,Image 1,1,1,100000001,610000002893,
79.0625,,Spine,2,0,Image 1,1,1,100000001,610000002894,
97.5312,,Spine,2,0,Image 1,1,1,100000001,610000002895,
96.0312,,Spine,2,0,Image 1,1,1,100000001,610000002896,
140.562,,Spine,2,8,Image 1,5,1,100000002,610000002898,
153.016,,Spine,2,7,Image 1,4,1,100000002,610000002899,
101.562,,Spine,2,6,Image 1,3,1,100000002,610000002900,
97.5078,,Spine,2,6,Image 1,3,1,100000002,610000002901,
56.5625,,Spine,2,4,Image 1,4,1,100000002,610000002902,
35.0156,,Spine,2,2,Image 1,3,1,100000002,610000002903,
65.0312,,Spine,2,2,Image 1,3,1,100000002,610000002904,
42.0039,,Spine,2,2,Image 1,2,1,100000002,610000002908,
