
Spine Intensity StdDev Ch=2 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
27.3311,,Spine,2,10,Image 1,4,1,100000000,610000002522,
12.9143,,Spine,2,2,Image 1,2,1,100000001,610000002525,
17.7427,,Spine,2,1,Image 1,1,1,100000001,610000002530,
8.91635,,Spine,2,4,Image 1,2,1,100000001,610000002532,
14.9067,,Spine,2,1,Image 1,1,1,100000001,610000002539,
13.8851,,Spine,2,2,Image 1,1,1,100000001,610000002545,
18.1962,,Spine,2,1,Image 1,1,1,100000001,610000002553,
14.6329,,Spine,2,2,Image 1,2,1,100000001,610000002558,
19.4177,,Spine,2,0,Image 1,1,1,100000001,610000002564,
17.9497,,Spine,2,2,Image 1,2,1,100000001,610000002567,
34.1556,,Spine,2,6,Image 1,3,1,100000000,610000002572,
15.8344,,Spine,2,2,Image 1,2,1,100000001,610000002575,
17.3601,,Spine,2,1,Image 1,1,1,100000001,610000002582,
25.5485,,Spine,2,14,Image 1,7,1,100000000,610000002586,
33.1876,,Spine,2,6,Image 1,3,1,100000000,610000002592,
12.7809,,Spine,2,2,Image 1,2,1,100000000,610000002598,
22.2377,,Spine,2,2,Image 1,2,1,100000002,610000002603,
17.5276,,Spine,2,1,Image 1,1,1,100000001,610000002609,
15.2919,,Spine,2,1,Image 1,1,1,100000001,610000002614,
18.9398,,Spine,2,1,Image 1,2,1,100000000,610000002624,
36.3842,,Spine,2,3,Image 1,2,1,100000002,610000002628,
30.9743,,Spine,2,9,Image 1,4,1,100000000,610000002630,
17.6608,,Spine,2,2,Image 1,2,1,100000002,610000002634,
18.7544,,Spine,2,4,Image 1,2,1,100000001,610000002636,
29.2892,,Spine,2,10,Image 1,4,1,100000000,610000002638,
18.5045,,Spine,2,0,Image 1,1,1,100000000,610000002645,
19.6839,,Spine,2,1,Image 1,2,1,100000000,610000002654,
13.4625,,Spine,2,2,Image 1,2,1,100000000,610000002657,
10.2,,Spine,2,4,Image 1,2,1,100000001,610000002659,
19.6213,,Spine,2,1,Image 1,2,1,100000000,610000002668,
21.9328,,Spine,2,1,Image 1,2,1,100000000,610000002676,
10.1198,,Spine,2,0,Image 1,1,1,100000001,610000002679,
10.2919,,Spine,2,0,Image 1,1,1,100000001,610000002681,
14.2268,,Spine,2,2,Image 1,1,1,100000001,610000002684,
15.3355,,Spine,2,1,Image 1,1,1,100000001,610000002686,
26.3088,,Spine,2,3,Image 1,1,1,100000000,610000002689,
16.1191,,Spine,2,2,Image 1,2,1,100000001,610000002691,
17.8534,,Spine,2,0,Image 1,1,1,100000000,610000002697,
15.2428,,Spine,2,1,Image 1,1,1,100000001,610000002700,
23.053,,Spine,2,2,Image 1,2,1,100000002,610000002704,
21.9898,,Spine,2,1,Image 1,2,1,100000000,610000002710,
14.383,,Spine,2,2,Image 1,2,1,100000000,610000002714,
20.247,,Spine,2,1,Image 1,2,1,100000000,610000002722,
14.6524,,Spine,2,2,Image 1,2,1,100000002,610000002725,
13.2823,,Spine,2,0,Image 1,1,1,100000002,610000002727,
25.8882,,Spine,2,5,Image 1,3,1,100000001,610000002729,
15.3359,,Spine,2,5,Image 1,3,1,100000000,610000002731,
22.5786,,Spine,2,1,Image 1,2,1,100000000,610000002736,
19.7821,,Spine,2,2,Image 1,2,1,100000002,610000002740,
22.9501,,Spine,2,4,Image 1,4,1,100000002,610000002742,
34.8602,,Spine,2,5,Image 1,4,1,100000002,610000002745,
29.6375,,Spine,2,6,Image 1,3,1,100000000,610000002747,
15.1531,,Spine,2,6,Image 1,6,1,100000002,610000002749,
12.1679,,Spine,2,0,Image 1,1,1,100000001,610000002752,
33.2759,,Spine,2,6,Image 1,3,1,100000000,610000002755,
21.0953,,Spine,2,1,Image 1,2,1,100000000,610000002760,
18.9297,,Spine,2,3,Image 1,1,1,100000000,610000002763,
17.1773,,Spine,2,0,Image 1,1,1,100000000,610000002767,
23.5952,,Spine,2,2,Image 1,2,1,100000002,610000002771,
22.9727,,Spine,2,2,Image 1,2,1,100000002,610000002774,
14.3583,,Spine,2,2,Image 1,1,1,100000001,610000002777,
23.8494,,Spine,2,14,Image 1,6,1,100000000,610000002779,
16.546,,Spine,2,0,Image 1,1,1,100000000,610000002783,
25.4333,,Spine,2,14,Image 1,6,1,100000000,610000002785,
22.1346,,Spine,2,2,Image 1,2,1,100000002,610000002791,
15.7597,,Spine,2,0,Image 1,1,1,100000000,610000002793,
20.8021,,Spine,2,1,Image 1,2,1,100000000,610000002797,
17.1299,,Spine,2,2,Image 1,2,1,100000002,610000002800,
27.1159,,Spine,2,2,Image 1,2,1,100000002,610000002807,
20.8443,,Spine,2,2,Image 1,2,1,100000002,610000002810,
19.8143,,Spine,2,0,Image 1,1,1,100000000,610000002812,
36.9538,,Spine,2,8,Image 1,5,1,100000002,610000002816,
15.8901,,Spine,2,0,Image 1,1,1,100000001,610000002818,
19.0163,,Spine,2,1,Image 1,2,1,100000000,610000002825,
17.1726,,Spine,2,14,Image 1,7,1,100000000,610000002855,
24.6013,,Spine,2,14,Image 1,6,1,100000000,610000002856,
26.8292,,Spine,2,14,Image 1,6,1,100000000,610000002857,
26.4604,,Spine,2,13,Image 1,6,1,100000000,610000002858,
26.0161,,Spine,2,13,Image 1,6,1,100000000,610000002859,
39.7908,,Spine,2,12,Image 1,5,1,100000000,610000002860,
25.9113,,Spine,2,10,Image 1,4,1,100000000,610000002861,
19.1135,,Spine,2,10,Image 1,4,1,100000000,610000002862,
28.8807,,Spine,2,9,Image 1,3,1,100000000,610000002863,
24.9627,,Spine,2,7,Image 1,3,1,100000000,610000002864,
23.0476,,Spine,2,6,Image 1,3,1,100000000,610000002865,
28.3877,,Spine,2,6,Image 1,3,1,100000000,610000002866,
31.5989,,Spine,2,6,Image 1,3,1,100000000,610000002867,
15.0935,,Spine,2,6,Image 1,4,1,100000000,610000002868,
15.9197,,Spine,2,5,Image 1,4,1,100000000,610000002869,
12.717,,Spine,2,5,Image 1,4,1,100000000,610000002870,
21.8839,,Spine,2,5,Image 1,3,1,100000000,610000002871,
15.7283,,Spine,2,5,Image 1,3,1,100000000,610000002872,
14.7256,,Spine,2,3,Image 1,1,1,100000000,610000002873,
17.3512,,Spine,2,6,Image 1,3,1,100000001,610000002878,
11.5127,,Spine,2,6,Image 1,5,1,100000001,610000002879,
13.3028,,Spine,2,6,Image 1,2,1,100000001,610000002880,
12.9976,,Spine,2,2,Image 1,2,1,100000001,610000002881,
17.0249,,Spine,2,2,Image 1,2,1,100000001,610000002882,
17.4594,,Spine,2,1,Image 1,1,1,100000001,610000002883,
22.125,,Spine,2,5,Image 1,4,1,100000001,610000002888,
7.11559,,Spine,2,2,Image 1,1,1,100000001,610000002889,
9.18356,,Spine,2,2,Image 1,1,1,100000001,610000002890,
13.8127,,Spine,2,1,Image 1,2,1,100000001,610000002891,
18.587,,Spine,2,0,Image 1,1,1,100000001,610000002892,
20.6464,,Spine,2,0,Image 1,1,1,100000001,610000002893,
18.2318,,Spine,2,0,Image 1,1,1,100000001,610000002894,
19.9475,,Spine,2,0,Image 1,1,1,100000001,610000002895,
19.1035,,Spine,2,0,Image 1,1,1,100000001,610000002896,
36.3937,,Spine,2,8,Image 1,5,1,100000002,610000002898,
35.8527,,Spine,2,7,Image 1,4,1,100000002,610000002899,
36.2508,,Spine,2,6,Image 1,3,1,100000002,610000002900,
35.643,,Spine,2,6,Image 1,3,1,100000002,610000002901,
22.7495,,Spine,2,4,Image 1,4,1,100000002,610000002902,
18.4433,,Spine,2,2,Image 1,3,1,100000002,610000002903,
33.0458,,Spine,2,2,Image 1,3,1,100000002,610000002904,
15.0976,,Spine,2,2,Image 1,2,1,100000002,610000002908,
