
Segment Center Intensity Median Ch=2 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
92.0625,,Segment,2,7,Image 1,5,1,100000002,510000000200,
111.125,,Segment,2,6,Image 1,4,1,100000002,510000000228,
96.0625,,Segment,2,4,Image 1,3,1,100000002,510000000236,
60.125,,Segment,2,3,Image 1,2,1,100000002,510000000250,
84.5312,,Segment,2,2,Image 1,2,1,100000002,510000000253,
28.0625,,Segment,2,1,Image 1,2,1,100000002,510000000269,
39.5156,,Segment,2,0,Image 1,1,1,100000002,510000000284,
3.01562,,Segment,2,15,Image 1,8,1,100000000,510000000320,
50.5625,,Segment,2,14,Image 1,7,1,100000000,510000000343,
48.125,,Segment,2,13,Image 1,6,1,100000000,510000000359,
30.625,,Segment,2,10,Image 1,4,1,100000000,510000000388,
84.0625,,Segment,2,9,Image 1,3,1,100000000,510000000396,
93,,Segment,2,8,Image 1,3,1,100000000,510000000398,
79.5312,,Segment,2,7,Image 1,3,1,100000000,510000000401,
77.5625,,Segment,2,6,Image 1,3,1,100000000,510000000430,
37.5312,,Segment,2,5,Image 1,3,1,100000000,510000000435,
6.03125,,Segment,2,4,Image 1,3,1,100000000,510000000493,
3.50391,,Segment,2,3,Image 1,3,1,100000000,510000000498,
9.53125,,Segment,2,2,Image 1,2,1,100000000,510000000501,
63.5625,,Segment,2,1,Image 1,2,1,100000000,510000000520,
88.5625,,Segment,2,0,Image 1,1,1,100000000,510000000543,
5.51562,,Segment,2,15,Image 1,7,1,100000000,510000000598,
6.03125,,Segment,2,8,Image 1,5,1,100000001,510000000633,
3.00195,,Segment,2,7,Image 1,4,1,100000001,510000000639,
33.0625,,Segment,2,6,Image 1,4,1,100000001,510000000643,
80.0078,,Segment,2,5,Image 1,3,1,100000001,510000000645,
59.0312,,Segment,2,4,Image 1,3,1,100000001,510000000648,
60.0156,,Segment,2,3,Image 1,2,1,100000001,510000000650,
2.0625,,Segment,2,1,Image 1,2,1,100000001,510000000696,
59.5312,,Segment,2,0,Image 1,1,1,100000001,510000000710,
24.0312,,Segment,2,15,Image 1,7,1,100000000,510000000778,
43.0625,,Segment,2,14,Image 1,6,1,100000000,510000000788,
48.125,,Segment,2,12,Image 1,6,1,100000000,510000000792,
71.0625,,Segment,2,12,Image 1,6,1,100000000,510000000795,
45.125,,Segment,2,12,Image 1,5,1,100000000,510000000797,
47.0625,,Segment,2,13,Image 1,5,1,100000000,510000000799,
72.0625,,Segment,2,11,Image 1,4,1,100000000,510000000801,
24.5312,,Segment,2,0,Image 1,1,1,100000002,510000000819,
65.0625,,Segment,2,9,Image 1,4,1,100000000,510000000851,
63.5156,,Segment,2,11,Image 1,3,1,100000000,510000000854,
79.0625,,Segment,2,11,Image 1,4,1,100000000,510000000859,
81.0625,,Segment,2,8,Image 1,4,1,100000000,510000000862,
49.0312,,Segment,2,7,Image 1,4,1,100000000,510000000864,
45.0312,,Segment,2,6,Image 1,4,1,100000000,510000000868,
30.0156,,Segment,2,5,Image 1,4,1,100000000,510000000872,
1.51562,,Segment,2,7,Image 1,5,1,100000001,510000000891,
3.03125,,Segment,2,2,Image 1,3,1,100000001,510000000917,
56.5625,,Segment,2,6,Image 1,3,1,100000000,510000000942,
32.5312,,Segment,2,5,Image 1,3,1,100000000,510000000979,
4.0625,,Segment,2,4,Image 1,3,1,100000000,510000001025,
3.01562,,Segment,2,3,Image 1,3,1,100000000,510000001047,
3.03125,,Segment,2,2,Image 1,3,1,100000000,510000001051,
22.0078,,Segment,2,6,Image 1,4,1,100000000,510000001053,
20.0156,,Segment,2,5,Image 1,4,1,100000000,510000001067,
2.03125,,Segment,2,8,Image 1,4,1,100000001,510000001077,
29.0312,,Segment,2,2,Image 1,2,1,100000000,510000001091,
61.0625,,Segment,2,1,Image 1,1,1,100000000,510000001105,
4.03125,,Segment,2,3,Image 1,3,1,100000001,510000001123,
1.00391,,Segment,2,4,Image 1,4,1,100000000,510000001129,
5.01562,,Segment,2,1,Image 1,1,1,100000002,510000001151,
5.00781,,Segment,2,0,Image 1,1,1,100000002,510000001166,
16.0312,,Segment,2,1,Image 1,2,1,100000002,510000001193,
4.01562,,Segment,2,3,Image 1,4,1,100000000,510000001221,
15.0312,,Segment,2,6,Image 1,5,1,100000001,510000001225,
56.0625,,Segment,2,5,Image 1,4,1,100000001,510000001233,
68.0625,,Segment,2,6,Image 1,4,1,100000001,510000001239,
33.0625,,Segment,2,6,Image 1,3,1,100000001,510000001247,
36.0312,,Segment,2,4,Image 1,2,1,100000001,510000001257,
2.50391,,Segment,2,4,Image 1,4,1,100000000,510000001277,
4.03125,,Segment,2,3,Image 1,2,1,100000000,510000001297,
26.5312,,Segment,2,6,Image 1,3,1,100000001,510000001304,
56.0156,,Segment,2,5,Image 1,2,1,100000001,510000001308,
23.0625,,Segment,2,4,Image 1,2,1,100000001,510000001345,
39.0625,,Segment,2,3,Image 1,1,1,100000001,510000001371,
45.0312,,Segment,2,2,Image 1,1,1,100000001,510000001423,
66.0312,,Segment,2,1,Image 1,1,1,100000001,510000001446,
55.5312,,Segment,2,6,Image 1,2,1,100000001,510000001457,
67.0625,,Segment,2,6,Image 1,4,1,100000001,510000001468,
32.9375,,Segment,2,6,Image 1,3,1,100000001,510000001473,
62.0156,,Segment,2,5,Image 1,3,1,100000001,510000001476,
29.0312,,Segment,2,7,Image 1,4,1,100000001,510000001491,
57.0625,,Segment,2,6,Image 1,4,1,100000001,510000001502,
71.0156,,Segment,2,5,Image 1,3,1,100000001,510000001504,
71.0156,,Segment,2,4,Image 1,3,1,100000001,510000001506,
12.0312,,Segment,2,3,Image 1,2,1,100000001,510000001531,
31.0625,,Segment,2,2,Image 1,1,1,100000001,510000001578,
34.0625,,Segment,2,1,Image 1,1,1,100000001,510000001588,
46.0312,,Segment,2,0,Image 1,1,1,100000001,510000001591,
35.5625,,Segment,2,6,Image 1,3,1,100000001,510000001610,
20.0625,,Segment,2,7,Image 1,5,1,100000001,510000001616,
57.0625,,Segment,2,5,Image 1,4,1,100000001,510000001629,
33.5312,,Segment,2,4,Image 1,2,1,100000001,510000001636,
78.5625,,Segment,2,8,Image 1,4,1,100000002,510000001645,
113.062,,Segment,2,7,Image 1,4,1,100000002,510000001651,
98.5625,,Segment,2,8,Image 1,5,1,100000002,510000001656,
79.0625,,Segment,2,8,Image 1,6,1,100000002,510000001658,
147.062,,Segment,2,8,Image 1,5,1,100000002,510000001662,
72.0625,,Segment,2,6,Image 1,5,1,100000002,510000001668,
73.0625,,Segment,2,5,Image 1,4,1,100000002,510000001673,
59.625,,Segment,2,4,Image 1,4,1,100000002,510000001708,
99.0312,,Segment,2,3,Image 1,3,1,100000002,510000001710,
51.0625,,Segment,2,2,Image 1,3,1,100000002,510000001722,
30.0312,,Segment,2,6,Image 1,6,1,100000002,510000001727,
64.0625,,Segment,2,5,Image 1,5,1,100000002,510000001731,
72.0312,,Segment,2,6,Image 1,4,1,100000002,510000001733,
106.625,,Segment,2,6,Image 1,5,1,100000002,510000001742,
73.5625,,Segment,2,5,Image 1,4,1,100000002,510000001757,
142.062,,Segment,2,6,Image 1,3,1,100000002,510000001769,
66.5625,,Segment,2,4,Image 1,2,1,100000002,510000001772,
58.125,,Segment,2,4,Image 1,3,1,100000002,510000001781,
44.5625,,Segment,2,3,Image 1,4,1,100000002,510000001786,
44.5312,,Segment,2,3,Image 1,3,1,100000002,510000001789,
35.0625,,Segment,2,4,Image 1,1,1,100000001,510000001824,
35.5625,,Segment,2,3,Image 1,2,1,100000002,510000001855,
26.0312,,Segment,2,2,Image 1,2,1,100000002,510000001865,
33.0312,,Segment,2,1,Image 1,1,1,100000002,510000001877,
26.0312,,Segment,2,0,Image 1,1,1,100000002,510000001930,
42.5625,,Segment,2,3,Image 1,2,1,100000001,510000001965,
33.0625,,Segment,2,2,Image 1,2,1,100000001,510000002016,
39.5078,,Segment,2,3,Image 1,3,1,100000002,510000002019,
20.0312,,Segment,2,3,Image 1,1,1,100000001,510000002026,
30.0312,,Segment,2,2,Image 1,1,1,100000002,510000002041,
32.5312,,Segment,2,3,Image 1,1,1,100000002,510000002059,
22.0312,,Segment,2,2,Image 1,1,1,100000002,510000002079,
30.0156,,Segment,2,3,Image 1,2,1,100000002,510000002086,
46.0156,,Segment,2,3,Image 1,2,1,100000000,510000002090,
59.002,,Segment,2,2,Image 1,1,1,100000000,510000002092,
40.0312,,Segment,2,3,Image 1,1,1,100000000,510000002095,
34.0156,,Segment,2,1,Image 1,2,1,100000002,510000002097,
22.0312,,Segment,2,2,Image 1,2,1,100000002,510000002109,
82.5625,,Segment,2,0,Image 1,1,1,100000000,510000002135,
13.0312,,Segment,2,2,Image 1,2,1,100000001,510000002144,
15.0039,,Segment,2,2,Image 1,2,1,100000001,510000002146,
70.0625,,Segment,2,0,Image 1,1,1,100000001,510000002181,
