
Spine Terminal Pt Intensity Center Ch=2 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
55,,Spine,2,10,Image 1,1,100000000,610000002522,
40,,Spine,2,2,Image 1,1,100000001,610000002525,
50,,Spine,2,1,Image 1,1,100000001,610000002530,
37,,Spine,2,4,Image 1,1,100000001,610000002532,
99,,Spine,2,1,Image 1,1,100000001,610000002539,
55,,Spine,2,2,Image 1,1,100000001,610000002545,
99,,Spine,2,1,Image 1,1,100000001,610000002553,
62,,Spine,2,2,Image 1,1,100000001,610000002558,
51,,Spine,2,0,Image 1,1,100000001,610000002564,
46,,Spine,2,2,Image 1,1,100000001,610000002567,
69,,Spine,2,6,Image 1,1,100000000,610000002572,
26,,Spine,2,2,Image 1,1,100000001,610000002575,
69,,Spine,2,1,Image 1,1,100000001,610000002582,
43,,Spine,2,14,Image 1,1,100000000,610000002586,
72,,Spine,2,6,Image 1,1,100000000,610000002592,
89,,Spine,2,2,Image 1,1,100000000,610000002598,
84,,Spine,2,2,Image 1,1,,610000002600,
72,,Spine,2,1,Image 1,1,100000001,610000002609,
90,,Spine,2,1,Image 1,1,100000000,610000002624,
53,,Spine,2,3,Image 1,1,100000002,610000002628,
9,,Spine,2,9,Image 1,1,100000000,610000002630,
61,,Spine,2,2,Image 1,1,,610000002632,
38,,Spine,2,4,Image 1,1,100000001,610000002636,
84,,Spine,2,10,Image 1,1,100000000,610000002638,
81,,Spine,2,0,Image 1,1,100000000,610000002645,
93,,Spine,2,1,Image 1,1,100000000,610000002654,
73,,Spine,2,2,Image 1,1,100000000,610000002657,
37,,Spine,2,4,Image 1,1,100000001,610000002659,
97,,Spine,2,1,Image 1,1,100000000,610000002668,
99,,Spine,2,1,Image 1,1,100000000,610000002676,
54,,Spine,2,2,Image 1,1,100000001,610000002684,
99,,Spine,2,1,Image 1,1,100000001,610000002686,
40,,Spine,2,14,Image 1,1,,610000002688,
60,,Spine,2,2,Image 1,1,100000001,610000002691,
128,,Spine,2,0,Image 1,1,100000000,610000002697,
76,,Spine,2,1,Image 1,1,100000001,610000002700,
102,,Spine,2,2,Image 1,1,,610000002702,
109,,Spine,2,1,Image 1,1,100000000,610000002710,
104,,Spine,2,2,Image 1,1,100000000,610000002714,
100,,Spine,2,1,Image 1,1,100000000,610000002722,
47,,Spine,2,2,Image 1,1,,610000002724,
36,,Spine,2,0,Image 1,1,100000002,610000002727,
63,,Spine,2,5,Image 1,1,100000001,610000002729,
62,,Spine,2,5,Image 1,1,100000000,610000002731,
105,,Spine,2,1,Image 1,1,100000000,610000002736,
50,,Spine,2,2,Image 1,1,,610000002738,
29,,Spine,2,4,Image 1,1,100000002,610000002742,
54,,Spine,2,5,Image 1,1,100000002,610000002745,
80,,Spine,2,6,Image 1,1,100000000,610000002747,
64,,Spine,2,6,Image 1,1,100000002,610000002749,
115,,Spine,2,6,Image 1,1,100000000,610000002755,
85,,Spine,2,1,Image 1,1,100000000,610000002760,
106,,Spine,2,0,Image 1,1,100000000,610000002767,
72,,Spine,2,2,Image 1,1,,610000002770,
100,,Spine,2,2,Image 1,1,,610000002773,
67,,Spine,2,2,Image 1,1,100000001,610000002777,
72,,Spine,2,14,Image 1,1,100000000,610000002779,
117,,Spine,2,0,Image 1,1,100000000,610000002783,
86,,Spine,2,14,Image 1,1,100000000,610000002785,
90,,Spine,2,0,Image 1,1,100000000,610000002793,
120,,Spine,2,1,Image 1,1,100000000,610000002797,
96,,Spine,2,0,Image 1,1,100000000,610000002812,
80,,Spine,2,8,Image 1,1,100000002,610000002816,
85,,Spine,2,0,Image 1,1,100000001,610000002818,
114,,Spine,2,1,Image 1,1,100000000,610000002825,
87,,Spine,2,3,Image 1,1,,610000002932,
53,,Spine,2,6,Image 1,1,,610000002932,
109,,Spine,2,8,Image 1,1,,610000002932,
66,,Spine,2,2,Image 1,1,,610000002933,
56,,Spine,2,4,Image 1,1,,610000002933,
93,,Spine,2,5,Image 1,1,,610000002933,
76,,Spine,2,2,Image 1,1,,610000002934,
31,,Spine,2,5,Image 1,1,,610000002934,
48,,Spine,2,2,Image 1,1,,610000002935,
79,,Spine,2,1,Image 1,1,,610000002935,
72,,Spine,2,5,Image 1,1,,610000002935,
58,,Spine,2,5,Image 1,1,,610000002936,
62,,Spine,2,6,Image 1,1,,610000002936,
48,,Spine,2,6,Image 1,1,,610000002937,
44,,Spine,2,1,Image 1,1,,610000002938,
155,,Spine,2,7,Image 1,1,,610000002938,
112,,Spine,2,6,Image 1,1,,610000002938,
51,,Spine,2,2,Image 1,1,,610000002939,
53,,Spine,2,6,Image 1,1,,610000002939,
