
Segment Center Intensity StdDev Ch=4 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
40.0156,,Segment,4,7,Image 1,5,1,100000002,510000000200,
56.6154,,Segment,4,6,Image 1,4,1,100000002,510000000228,
37.2383,,Segment,4,4,Image 1,3,1,100000002,510000000236,
37.8479,,Segment,4,3,Image 1,2,1,100000002,510000000250,
22.7637,,Segment,4,2,Image 1,2,1,100000002,510000000253,
25.2995,,Segment,4,1,Image 1,2,1,100000002,510000000269,
8.1035,,Segment,4,0,Image 1,1,1,100000002,510000000284,
0,,Segment,4,15,Image 1,8,1,100000000,510000000320,
25.8413,,Segment,4,14,Image 1,7,1,100000000,510000000343,
46.5181,,Segment,4,13,Image 1,6,1,100000000,510000000359,
47.918,,Segment,4,10,Image 1,4,1,100000000,510000000388,
31.8085,,Segment,4,9,Image 1,3,1,100000000,510000000396,
5.18545,,Segment,4,8,Image 1,3,1,100000000,510000000398,
16.9761,,Segment,4,7,Image 1,3,1,100000000,510000000401,
28.4681,,Segment,4,6,Image 1,3,1,100000000,510000000430,
12.4822,,Segment,4,5,Image 1,3,1,100000000,510000000435,
3.87243,,Segment,4,4,Image 1,3,1,100000000,510000000493,
0,,Segment,4,3,Image 1,3,1,100000000,510000000498,
14.7712,,Segment,4,2,Image 1,2,1,100000000,510000000501,
24.8421,,Segment,4,1,Image 1,2,1,100000000,510000000520,
15.746,,Segment,4,0,Image 1,1,1,100000000,510000000543,
0,,Segment,4,15,Image 1,7,1,100000000,510000000598,
0,,Segment,4,8,Image 1,5,1,100000001,510000000633,
0,,Segment,4,7,Image 1,4,1,100000001,510000000639,
31.6645,,Segment,4,6,Image 1,4,1,100000001,510000000643,
5.31246,,Segment,4,5,Image 1,3,1,100000001,510000000645,
16.1555,,Segment,4,4,Image 1,3,1,100000001,510000000648,
7.31817,,Segment,4,3,Image 1,2,1,100000001,510000000650,
18.9285,,Segment,4,1,Image 1,2,1,100000001,510000000696,
14.6427,,Segment,4,0,Image 1,1,1,100000001,510000000710,
18.2041,,Segment,4,15,Image 1,7,1,100000000,510000000778,
22.6989,,Segment,4,14,Image 1,6,1,100000000,510000000788,
48.9081,,Segment,4,12,Image 1,6,1,100000000,510000000792,
42.0079,,Segment,4,12,Image 1,6,1,100000000,510000000795,
54.5222,,Segment,4,12,Image 1,5,1,100000000,510000000797,
65.7926,,Segment,4,13,Image 1,5,1,100000000,510000000799,
38.4448,,Segment,4,11,Image 1,4,1,100000000,510000000801,
11.8473,,Segment,4,0,Image 1,1,1,100000002,510000000819,
34.7799,,Segment,4,9,Image 1,4,1,100000000,510000000851,
8.27647,,Segment,4,11,Image 1,3,1,100000000,510000000854,
25.0312,,Segment,4,11,Image 1,4,1,100000000,510000000859,
28.7054,,Segment,4,8,Image 1,4,1,100000000,510000000862,
14.8399,,Segment,4,7,Image 1,4,1,100000000,510000000864,
25.7169,,Segment,4,6,Image 1,4,1,100000000,510000000868,
10.4038,,Segment,4,5,Image 1,4,1,100000000,510000000872,
0,,Segment,4,7,Image 1,5,1,100000001,510000000891,
4.25426,,Segment,4,2,Image 1,3,1,100000001,510000000917,
27.631,,Segment,4,6,Image 1,3,1,100000000,510000000942,
16.562,,Segment,4,5,Image 1,3,1,100000000,510000000979,
18.8868,,Segment,4,4,Image 1,3,1,100000000,510000001025,
0,,Segment,4,3,Image 1,3,1,100000000,510000001047,
14.8,,Segment,4,2,Image 1,3,1,100000000,510000001051,
11.7284,,Segment,4,6,Image 1,4,1,100000000,510000001053,
13.329,,Segment,4,5,Image 1,4,1,100000000,510000001067,
0,,Segment,4,8,Image 1,4,1,100000001,510000001077,
