
Spine Part Min Diameter
 ==================== 
Spine Part Min Diameter Ground,Spine Part Min Diameter Head,Spine Part Min Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.253472,0.204862,0.253136,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002624,
0.253472,0.299228,0.253136,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002654,
0.253472,0.299228,0.253136,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002668,
0.245259,0.29192,0.244714,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002676,
0.245259,0.298367,0.245715,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002710,
0.253472,0.253136,0.267247,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002722,
0.245259,0.337201,0.245715,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002736,
0.245259,0.205905,0.247756,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002760,
0.245259,0.245715,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002797,
0.273475,0.276126,0.253472,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002825,
0.24375,0.271442,0,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002891,
0.272715,0.186428,0.24375,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000002522,
0.359531,0.1625,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000002638,
0.24375,0.24375,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000002861,
0.304777,0.348236,0,µm,Spine,Spine Part Min Diameter,10,4,1,100000000,610000002862,
0.512873,0.624557,0,µm,Spine,Spine Part Min Diameter,12,5,1,100000000,610000002860,
0.358008,0.358008,0,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000002858,
0.328772,0.335881,0,µm,Spine,Spine Part Min Diameter,13,6,1,100000000,610000002859,
0.345239,0.249908,0,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000002779,
0.331433,0.219582,0,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000002785,
0.33826,0.340088,0,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000002856,
0.344308,0.384343,0,µm,Spine,Spine Part Min Diameter,14,6,1,100000000,610000002857,
0.253327,0.189373,0,µm,Spine,Spine Part Min Diameter,14,7,1,100000000,610000002586,
0.1625,0.394331,0,µm,Spine,Spine Part Min Diameter,14,7,1,100000000,610000002689,
0.30032,0.398362,0,µm,Spine,Spine Part Min Diameter,14,7,1,100000000,610000002763,
0.315106,0.322762,0,µm,Spine,Spine Part Min Diameter,14,7,1,100000000,610000002855,
0.235145,0.1625,0.207587,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002545,
0.329497,0.207587,0.235145,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002684,
0.329497,0.235145,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002777,
0.24375,0.24375,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002889,
0.242238,0.242238,0,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000002890,
0.210923,0.191031,0.244542,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002525,
0.201651,0.1625,0.304711,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002558,
0.231091,0.175141,0.242612,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002567,
0.231091,0.170312,0.242612,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002575,
0.1625,0.249925,0.268871,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002598,
0.306104,0.722165,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002603,
0.446883,0.690625,0.437686,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002634,
0.262411,0.172991,0.238374,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002657,
0.231091,0.242612,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002691,
0.273297,0.744468,0.717199,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002704,
0.1625,0.268871,0.220304,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000002714,
0.378602,0.484023,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002725,
0.482615,0.550713,0.442912,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002740,
0.387996,0.889628,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002771,
0.363279,0.744468,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002774,
0.582715,0.696338,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002791,
0.442912,0.550713,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002800,
0.294829,0.454567,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002807,
0.289453,0.390598,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002810,
0.201651,0.342903,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002881,
0.210923,0.24375,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000002882,
0.177734,0.177734,0,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000002908,
0.185728,0.185728,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000002903,
0.237402,0.237402,0,µm,Spine,Spine Part Min Diameter,2,3,1,100000002,610000002904,
0.309288,0.309288,0,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000002873,
0.323869,0.173471,0.242882,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000002628,
0.220014,0.1625,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002532,
0.284204,0.225977,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002636,
0.213694,0.291992,0,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000002659,
0.345419,0.311063,0,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000002742,
0.345419,0.387531,0,µm,Spine,Spine Part Min Diameter,4,4,1,100000002,610000002902,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002729,
0.294238,0.1625,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000002731,
0.210335,0.210335,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000002871,
0.182812,0.182812,0,µm,Spine,Spine Part Min Diameter,5,3,1,100000000,610000002872,
0.402228,0.295707,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000002,610000002745,
0.238752,0.240796,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000000,610000002869,
0.238752,0.266991,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000000,610000002870,
0.402015,0.425699,0,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002888,
0.245161,0.245161,0,µm,Spine,Spine Part Min Diameter,6,2,1,100000001,610000002880,
0.310781,0.227434,0.395417,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002572,
0.310781,0.246947,0.292019,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002592,
0.216842,0.1625,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002747,
0.347722,0.260259,0.310781,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002755,
0.341994,0.347176,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002865,
0.216842,0.216842,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002866,
0.390193,0.390193,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000000,610000002867,
0.220867,0.220867,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000002878,
0.26362,0.26362,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000002900,
0.354227,0.354227,0,µm,Spine,Spine Part Min Diameter,6,3,1,100000002,610000002901,
0.188735,0.237797,0,µm,Spine,Spine Part Min Diameter,6,4,1,100000000,610000002868,
0.1625,0.1625,0,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000002879,
0.325,0.325,0,µm,Spine,Spine Part Min Diameter,6,6,1,100000002,610000002749,
0.476247,0.492523,0,µm,Spine,Spine Part Min Diameter,7,3,1,100000000,610000002864,
0.276758,0.276758,0,µm,Spine,Spine Part Min Diameter,7,4,1,100000002,610000002899,
0.297366,0.24375,0,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000002816,
0.233594,0.233594,0,µm,Spine,Spine Part Min Diameter,8,5,1,100000002,610000002898,
0.228437,0.228437,0,µm,Spine,Spine Part Min Diameter,9,3,1,100000000,610000002863,
0.284375,0.230232,0,µm,Spine,Spine Part Min Diameter,9,4,1,100000000,610000002630,
