
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
8,,Spine,1,10,Image 1,4,1,100000000,610000002522,
4,,Spine,1,2,Image 1,2,1,100000001,610000002525,
6,,Spine,1,1,Image 1,1,1,100000001,610000002530,
3,,Spine,1,4,Image 1,2,1,100000001,610000002532,
8,,Spine,1,1,Image 1,1,1,100000001,610000002539,
7,,Spine,1,2,Image 1,1,1,100000001,610000002545,
9,,Spine,1,1,Image 1,1,1,100000001,610000002553,
6,,Spine,1,2,Image 1,2,1,100000001,610000002558,
7,,Spine,1,0,Image 1,1,1,100000001,610000002564,
4,,Spine,1,2,Image 1,2,1,100000001,610000002567,
6,,Spine,1,6,Image 1,3,1,100000000,610000002572,
4,,Spine,1,2,Image 1,2,1,100000001,610000002575,
8,,Spine,1,1,Image 1,1,1,100000001,610000002582,
5,,Spine,1,14,Image 1,7,1,100000000,610000002586,
7,,Spine,1,6,Image 1,3,1,100000000,610000002592,
7,,Spine,1,2,Image 1,2,1,100000000,610000002598,
5,,Spine,1,2,Image 1,2,1,100000002,610000002603,
7,,Spine,1,1,Image 1,1,1,100000001,610000002609,
6,,Spine,1,1,Image 1,1,1,100000001,610000002614,
11,,Spine,1,1,Image 1,2,1,100000000,610000002624,
4,,Spine,1,3,Image 1,2,1,100000002,610000002628,
3,,Spine,1,9,Image 1,4,1,100000000,610000002630,
4,,Spine,1,2,Image 1,2,1,100000002,610000002634,
3,,Spine,1,4,Image 1,2,1,100000001,610000002636,
3,,Spine,1,10,Image 1,4,1,100000000,610000002638,
8,,Spine,1,0,Image 1,1,1,100000000,610000002645,
10,,Spine,1,1,Image 1,2,1,100000000,610000002654,
4,,Spine,1,2,Image 1,2,1,100000000,610000002657,
3,,Spine,1,4,Image 1,2,1,100000001,610000002659,
10,,Spine,1,1,Image 1,2,1,100000000,610000002668,
8,,Spine,1,1,Image 1,2,1,100000000,610000002676,
2,,Spine,1,0,Image 1,1,1,100000001,610000002679,
2,,Spine,1,0,Image 1,1,1,100000001,610000002681,
4,,Spine,1,2,Image 1,1,1,100000001,610000002684,
3,,Spine,1,1,Image 1,1,1,100000001,610000002686,
3,,Spine,1,3,Image 1,1,1,100000000,610000002689,
3,,Spine,1,2,Image 1,2,1,100000001,610000002691,
7,,Spine,1,0,Image 1,1,1,100000000,610000002697,
4,,Spine,1,1,Image 1,1,1,100000001,610000002700,
4,,Spine,1,2,Image 1,2,1,100000002,610000002704,
7,,Spine,1,1,Image 1,2,1,100000000,610000002710,
4,,Spine,1,2,Image 1,2,1,100000000,610000002714,
9,,Spine,1,1,Image 1,2,1,100000000,610000002722,
3,,Spine,1,2,Image 1,2,1,100000002,610000002725,
3,,Spine,1,0,Image 1,1,1,100000002,610000002727,
3,,Spine,1,5,Image 1,3,1,100000001,610000002729,
3,,Spine,1,5,Image 1,3,1,100000000,610000002731,
6,,Spine,1,1,Image 1,2,1,100000000,610000002736,
4,,Spine,1,2,Image 1,2,1,100000002,610000002740,
3,,Spine,1,4,Image 1,4,1,100000002,610000002742,
3,,Spine,1,5,Image 1,4,1,100000002,610000002745,
3,,Spine,1,6,Image 1,3,1,100000000,610000002747,
3,,Spine,1,6,Image 1,6,1,100000002,610000002749,
2,,Spine,1,0,Image 1,1,1,100000001,610000002752,
4,,Spine,1,6,Image 1,3,1,100000000,610000002755,
6,,Spine,1,1,Image 1,2,1,100000000,610000002760,
2,,Spine,1,3,Image 1,1,1,100000000,610000002763,
5,,Spine,1,0,Image 1,1,1,100000000,610000002767,
3,,Spine,1,2,Image 1,2,1,100000002,610000002771,
3,,Spine,1,2,Image 1,2,1,100000002,610000002774,
3,,Spine,1,2,Image 1,1,1,100000001,610000002777,
3,,Spine,1,14,Image 1,6,1,100000000,610000002779,
4,,Spine,1,0,Image 1,1,1,100000000,610000002783,
3,,Spine,1,14,Image 1,6,1,100000000,610000002785,
2,,Spine,1,2,Image 1,2,1,100000002,610000002791,
3,,Spine,1,0,Image 1,1,1,100000000,610000002793,
5,,Spine,1,1,Image 1,2,1,100000000,610000002797,
2,,Spine,1,2,Image 1,2,1,100000002,610000002800,
2,,Spine,1,2,Image 1,2,1,100000002,610000002807,
2,,Spine,1,2,Image 1,2,1,100000002,610000002810,
