
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
6,,Segment,2,8,Image 1,5,1,100000002,510000001656,
3,,Segment,2,8,Image 1,6,1,100000002,510000001658,
3,,Segment,2,8,Image 1,5,1,100000002,510000001662,
7,,Segment,2,6,Image 1,5,1,100000002,510000001668,
6,,Segment,2,5,Image 1,4,1,100000002,510000001673,
36,,Segment,2,4,Image 1,4,1,100000002,510000001708,
3,,Segment,2,3,Image 1,3,1,100000002,510000001710,
13,,Segment,2,2,Image 1,3,1,100000002,510000001722,
6,,Segment,2,6,Image 1,6,1,100000002,510000001727,
5,,Segment,2,5,Image 1,5,1,100000002,510000001731,
3,,Segment,2,6,Image 1,4,1,100000002,510000001733,
10,,Segment,2,6,Image 1,5,1,100000002,510000001742,
16,,Segment,2,5,Image 1,4,1,100000002,510000001757,
13,,Segment,2,6,Image 1,3,1,100000002,510000001769,
4,,Segment,2,4,Image 1,2,1,100000002,510000001772,
10,,Segment,2,4,Image 1,3,1,100000002,510000001781,
6,,Segment,2,3,Image 1,4,1,100000002,510000001786,
4,,Segment,2,3,Image 1,3,1,100000002,510000001789,
36,,Segment,2,4,Image 1,1,1,100000001,510000001824,
32,,Segment,2,3,Image 1,2,1,100000002,510000001855,
11,,Segment,2,2,Image 1,2,1,100000002,510000001865,
13,,Segment,2,1,Image 1,1,1,100000002,510000001877,
48,,Segment,2,0,Image 1,1,1,100000002,510000001930,
36,,Segment,2,3,Image 1,2,1,100000001,510000001965,
52,,Segment,2,2,Image 1,2,1,100000001,510000002016,
4,,Segment,2,3,Image 1,3,1,100000002,510000002019,
8,,Segment,2,3,Image 1,1,1,100000001,510000002026,
16,,Segment,2,2,Image 1,1,1,100000002,510000002041,
18,,Segment,2,3,Image 1,1,1,100000002,510000002059,
21,,Segment,2,2,Image 1,1,1,100000002,510000002079,
7,,Segment,2,3,Image 1,2,1,100000002,510000002086,
5,,Segment,2,3,Image 1,2,1,100000000,510000002090,
3,,Segment,2,2,Image 1,1,1,100000000,510000002092,
4,,Segment,2,3,Image 1,1,1,100000000,510000002095,
3,,Segment,2,1,Image 1,2,1,100000002,510000002097,
9,,Segment,2,2,Image 1,2,1,100000002,510000002109,
20,,Segment,2,0,Image 1,1,1,100000000,510000002135,
6,,Segment,2,2,Image 1,2,1,100000001,510000002144,
3,,Segment,2,2,Image 1,2,1,100000001,510000002146,
25,,Segment,2,0,Image 1,1,1,100000001,510000002181,
3,,Segment,2,2,Image 1,1,1,100000001,510000002188,
3,,Segment,2,1,Image 1,2,1,100000001,510000002192,
6,,Segment,2,1,Image 1,2,1,100000001,510000002250,
2,,Segment,2,11,Image 1,5,1,100000000,510000002283,
2,,Segment,2,12,Image 1,5,1,100000000,510000002284,
2,,Segment,2,15,Image 1,6,1,100000000,510000002285,
2,,Segment,2,11,Image 1,5,1,100000000,510000002286,
2,,Segment,2,10,Image 1,3,1,100000000,510000002288,
2,,Segment,2,2,Image 1,2,1,100000001,510000002290,
2,,Segment,2,5,Image 1,3,1,100000001,510000002293,
2,,Segment,2,1,Image 1,1,1,100000001,510000002296,
2,,Segment,2,5,Image 1,3,1,100000002,510000002297,
2,,Segment,2,1,Image 1,1,1,100000002,510000002299,
