
Segment Time Index
 ==================== 
Segment Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Segment,7,5,1,100000002,510000000200,
1,,Segment,6,4,1,100000002,510000000228,
1,,Segment,4,3,1,100000002,510000000236,
1,,Segment,3,2,1,100000002,510000000250,
1,,Segment,2,2,1,100000002,510000000253,
1,,Segment,1,2,1,100000002,510000000269,
1,,Segment,0,1,1,100000002,510000000284,
1,,Segment,15,8,1,100000000,510000000320,
1,,Segment,14,7,1,100000000,510000000343,
1,,Segment,13,6,1,100000000,510000000359,
1,,Segment,10,4,1,100000000,510000000388,
1,,Segment,9,3,1,100000000,510000000396,
1,,Segment,8,3,1,100000000,510000000398,
1,,Segment,7,3,1,100000000,510000000401,
1,,Segment,6,3,1,100000000,510000000430,
1,,Segment,5,3,1,100000000,510000000435,
1,,Segment,4,3,1,100000000,510000000493,
1,,Segment,3,3,1,100000000,510000000498,
1,,Segment,2,2,1,100000000,510000000501,
1,,Segment,1,2,1,100000000,510000000520,
1,,Segment,0,1,1,100000000,510000000543,
1,,Segment,15,7,1,100000000,510000000598,
1,,Segment,8,5,1,100000001,510000000633,
1,,Segment,7,4,1,100000001,510000000639,
1,,Segment,6,4,1,100000001,510000000643,
1,,Segment,5,3,1,100000001,510000000645,
1,,Segment,4,3,1,100000001,510000000648,
1,,Segment,3,2,1,100000001,510000000650,
1,,Segment,1,2,1,100000001,510000000696,
1,,Segment,0,1,1,100000001,510000000710,
1,,Segment,15,7,1,100000000,510000000778,
1,,Segment,14,6,1,100000000,510000000788,
1,,Segment,12,6,1,100000000,510000000792,
1,,Segment,12,6,1,100000000,510000000795,
1,,Segment,12,5,1,100000000,510000000797,
1,,Segment,13,5,1,100000000,510000000799,
1,,Segment,11,4,1,100000000,510000000801,
1,,Segment,0,1,1,100000002,510000000819,
1,,Segment,9,4,1,100000000,510000000851,
1,,Segment,11,3,1,100000000,510000000854,
1,,Segment,11,4,1,100000000,510000000859,
1,,Segment,8,4,1,100000000,510000000862,
1,,Segment,7,4,1,100000000,510000000864,
1,,Segment,6,4,1,100000000,510000000868,
1,,Segment,5,4,1,100000000,510000000872,
1,,Segment,7,5,1,100000001,510000000891,
1,,Segment,2,3,1,100000001,510000000917,
1,,Segment,6,3,1,100000000,510000000942,
1,,Segment,5,3,1,100000000,510000000979,
1,,Segment,4,3,1,100000000,510000001025,
1,,Segment,3,3,1,100000000,510000001047,
1,,Segment,2,3,1,100000000,510000001051,
1,,Segment,6,4,1,100000000,510000001053,
1,,Segment,5,4,1,100000000,510000001067,
1,,Segment,8,4,1,100000001,510000001077,
1,,Segment,2,2,1,100000000,510000001091,
1,,Segment,1,1,1,100000000,510000001105,
1,,Segment,3,3,1,100000001,510000001123,
1,,Segment,4,4,1,100000000,510000001129,
1,,Segment,1,1,1,100000002,510000001151,
1,,Segment,0,1,1,100000002,510000001166,
1,,Segment,1,2,1,100000002,510000001193,
1,,Segment,3,4,1,100000000,510000001221,
1,,Segment,6,5,1,100000001,510000001225,
1,,Segment,5,4,1,100000001,510000001233,
1,,Segment,6,4,1,100000001,510000001239,
1,,Segment,6,3,1,100000001,510000001247,
1,,Segment,4,2,1,100000001,510000001257,
1,,Segment,4,4,1,100000000,510000001277,
1,,Segment,3,2,1,100000000,510000001297,
1,,Segment,6,3,1,100000001,510000001304,
1,,Segment,5,2,1,100000001,510000001308,
1,,Segment,4,2,1,100000001,510000001345,
1,,Segment,3,1,1,100000001,510000001371,
1,,Segment,2,1,1,100000001,510000001423,
1,,Segment,1,1,1,100000001,510000001446,
1,,Segment,6,2,1,100000001,510000001457,
1,,Segment,6,4,1,100000001,510000001468,
1,,Segment,6,3,1,100000001,510000001473,
1,,Segment,5,3,1,100000001,510000001476,
1,,Segment,7,4,1,100000001,510000001491,
1,,Segment,6,4,1,100000001,510000001502,
1,,Segment,5,3,1,100000001,510000001504,
1,,Segment,4,3,1,100000001,510000001506,
1,,Segment,3,2,1,100000001,510000001531,
1,,Segment,2,1,1,100000001,510000001578,
1,,Segment,1,1,1,100000001,510000001588,
1,,Segment,0,1,1,100000001,510000001591,
1,,Segment,6,3,1,100000001,510000001610,
1,,Segment,7,5,1,100000001,510000001616,
1,,Segment,5,4,1,100000001,510000001629,
1,,Segment,4,2,1,100000001,510000001636,
1,,Segment,8,4,1,100000002,510000001645,
1,,Segment,7,4,1,100000002,510000001651,
1,,Segment,8,5,1,100000002,510000001656,
1,,Segment,8,6,1,100000002,510000001658,
1,,Segment,8,5,1,100000002,510000001662,
1,,Segment,6,5,1,100000002,510000001668,
1,,Segment,5,4,1,100000002,510000001673,
1,,Segment,4,4,1,100000002,510000001708,
1,,Segment,3,3,1,100000002,510000001710,
1,,Segment,2,3,1,100000002,510000001722,
1,,Segment,6,6,1,100000002,510000001727,
1,,Segment,5,5,1,100000002,510000001731,
1,,Segment,6,4,1,100000002,510000001733,
1,,Segment,6,5,1,100000002,510000001742,
1,,Segment,5,4,1,100000002,510000001757,
1,,Segment,6,3,1,100000002,510000001769,
1,,Segment,4,2,1,100000002,510000001772,
1,,Segment,4,3,1,100000002,510000001781,
1,,Segment,3,4,1,100000002,510000001786,
1,,Segment,3,3,1,100000002,510000001789,
1,,Segment,4,1,1,100000001,510000001824,
1,,Segment,3,2,1,100000002,510000001855,
1,,Segment,2,2,1,100000002,510000001865,
1,,Segment,1,1,1,100000002,510000001877,
1,,Segment,0,1,1,100000002,510000001930,
1,,Segment,3,2,1,100000001,510000001965,
1,,Segment,2,2,1,100000001,510000002016,
1,,Segment,3,3,1,100000002,510000002019,
1,,Segment,3,1,1,100000001,510000002026,
1,,Segment,2,1,1,100000002,510000002041,
1,,Segment,3,1,1,100000002,510000002059,
1,,Segment,2,1,1,100000002,510000002079,
1,,Segment,3,2,1,100000002,510000002086,
1,,Segment,3,2,1,100000000,510000002090,
1,,Segment,2,1,1,100000000,510000002092,
1,,Segment,3,1,1,100000000,510000002095,
1,,Segment,1,2,1,100000002,510000002097,
1,,Segment,2,2,1,100000002,510000002109,
1,,Segment,0,1,1,100000000,510000002135,
1,,Segment,2,2,1,100000001,510000002144,
1,,Segment,2,2,1,100000001,510000002146,
1,,Segment,0,1,1,100000001,510000002181,
1,,Segment,2,1,1,100000001,510000002188,
1,,Segment,1,2,1,100000001,510000002192,
1,,Segment,1,2,1,100000001,510000002250,
1,,Segment,11,5,1,100000000,510000002283,
1,,Segment,12,5,1,100000000,510000002284,
1,,Segment,15,6,1,100000000,510000002285,
1,,Segment,11,5,1,100000000,510000002286,
1,,Segment,10,3,1,100000000,510000002288,
1,,Segment,2,2,1,100000001,510000002290,
1,,Segment,5,3,1,100000001,510000002293,
1,,Segment,1,1,1,100000001,510000002296,
1,,Segment,5,3,1,100000002,510000002297,
1,,Segment,1,1,1,100000002,510000002299,
